,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
825,825,1.0,0.0,0.125,0.0,0.0676105631562201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0018172892919164,0.1050543050870959,0.0,0.0001259695927534,0.0001775126921574,0.0,1.57383862021793e-06,0.0,0.0,0.0,0
826,826,0.0,1.0,0.5,0.0,0.0380209990454979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0002064573065889,0.1184043863948251,0.0,0.0021982658656711,0.0,0.0,0.0,0.0,0.0,0.0,3
827,827,1.0,0.0,0.625,0.0,0.0579860006363347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0129431445081782,0.1365698063672554,0.0,0.0001277137576275,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,1
828,828,0.0,1.0,0.25,0.0,0.0573496659242761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,0.0066951488935918,0.1864728938256988,0.0,0.1755689092069544,0.1581283061738914,0.0001734589293256,0.0015232509502823,0.0,0.0009344612234144,0.3241866763763159,2
829,829,0.0,1.0,0.75,0.0,0.0119312758510976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.8,0.1652776786371961,0.2445746746441178,0.0,0.014865394235567,0.0184613199843788,0.0004765194214856,0.0,0.0,3.854605767388389e-05,0.0035215175751227,0
830,830,0.0,1.0,0.0,0.0,0.0579064587973273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0004709226064143,0.0956222097597466,0.0,0.0002154203341513,0.0007810558454929,0.0,0.0,0.0,0.0,0.0,3
831,831,0.0,1.0,0.375,0.0,0.1355392936684696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8,0.0062684402353689,0.1364140697825826,0.0,0.0077982729573305,0.0016686193062803,0.0080528249053126,0.0207808246200521,0.0,0.0,0.0,1
832,832,1.0,0.0,0.75,0.0,0.4823417117403754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0619088843084816,0.0870080796085509,0.0,0.0001129506478007,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,2
833,833,0.0,1.0,0.0,0.0,0.0658606426980591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0010787917387447,0.1381743367818825,0.0,0.0025675672222225,0.0028047005360883,9.766508126174254e-07,0.0,0.0,0.0,0.0012086360872505,0
834,834,0.0,1.0,0.875,0.0,0.6031657651924912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.0304709350682517,0.1550261379426535,0.0,0.0889966611700982,0.1972876060638335,8.47388205065119e-06,0.0001555851893129,0.0,0.0,0.0,3
835,835,1.0,0.0,0.375,0.0,0.0420776328348711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0025451349965506,0.1226394152109069,0.0,3.781579446710013e-05,0.0026626903823623,1.2058765033435151e-05,0.0,0.0,0.0,4.591755288141612e-06,1
836,836,1.0,0.0,0.5,0.0,0.0659401845370665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0172723728797142,0.4230919233863801,0.0,0.0091158313948399,0.0055028934568821,0.0019828596748284,0.0004269318299951,0.0,5.27669333205595e-05,1.0905418809336329e-05,2
837,837,0.0,1.0,0.25,0.0,0.0430321349029589,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.0012324338718525,0.1623477858538874,0.0,0.0003664902483294,0.0029112081513828,0.0002138807829584,0.0,0.0033665720349793,0.0,0.0,0
838,838,0.0,1.0,0.25,0.0,0.0500318167356029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.0119416359237089,0.1727110297774899,0.0,0.2807689770568847,0.2798310079170661,0.0014259791264788,0.0085165185464375,0.0009189949137729,0.0017989407693044,0.0006241917344817,3
839,839,1.0,0.0,0.25,0.0,0.2115812917594654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001487666717123,0.1555284369549355,0.0,1.6770816096661233e-07,0.0,0.0,0.0,0.0,0.0,0.0,1
840,840,0.0,1.0,0.5,0.0,0.2795100222717149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0219831868981412,0.2049657130631142,0.0,0.011665096066429,0.0384847516597436,0.0,0.0,0.0,0.0,0.0027832494202012,2
841,841,0.0,1.0,0.625,0.0,0.0891664015272033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0009472914542777,0.1800256303307401,0.0,8.118991655480797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
842,842,0.0,1.0,0.125,0.0,0.0720649061406299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.5000000000000001,0.1121162102237388,0.0762649936864085,0.0,0.0007277959186541,0.0002485177690204,0.0001665706685942,0.0009940196099729,0.0,0.0,0.0,3
843,843,1.0,0.0,0.25,0.0,0.191695832007636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0135850546839143,0.1475472873533952,0.0,7.779582282095987e-05,0.0002130152305889,0.0,0.0,0.0,0.0,0.0,1
844,844,0.0,1.0,0.0,0.0,0.0108176901049952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0005340548328007,0.0903120321493707,0.0,3.209774478842896e-05,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,2
845,845,1.0,0.0,0.0,0.0,0.0289532293986637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0041737855494197,0.2257371287922358,0.0,0.0013429782030501,0.0016331167678489,0.0,0.0,0.0,0.0,1.757781321241711e-05,0
846,846,1.0,0.0,0.375,0.0,0.0452593063951638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0025189849002008,0.1229772467887769,0.0,1.782498167987994e-06,0.0002840203074519,0.0,0.0,0.0,0.0,0.0,3
847,847,1.0,0.0,0.625,0.0,0.512249443207127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0574562918838345,0.1164927726198111,0.0,0.008348622461138,0.0087691269925799,1.016865846078143e-06,0.0,0.0,0.0,0.0,1
848,848,0.0,1.0,0.625,0.0,0.6597200127266942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0013269996881611,0.0871468111412303,0.0,0.0005732041330957,0.0002485177690204,0.0017966698149101,0.0,0.0,0.0,0.0,2
849,849,0.0,1.0,0.75,0.0,0.0474069360483614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0007284467092934,0.2533734450757235,0.0,0.0034970234197259,0.0007810558454929,0.0,0.0,0.0,0.0,9.111764399906013e-06,0
850,850,1.0,0.0,0.375,0.0,0.1081769010499522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0208450712333274,0.0887626515771928,0.0,0.0043340372816839,0.006780984840416,0.0033353946601984,2.416966452477536e-06,0.0,0.0,0.0,3
851,851,0.0,1.0,0.125,0.0,0.0671333121221762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,8.674810579722399e-05,0.2573227966343854,0.0,0.0001431604778628,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,1
852,852,1.0,0.0,0.25,0.0,0.2659083678014636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.7000000000000001,0.2615143041736149,0.1062126785584729,0.0,0.000153286856344,0.0016686193062803,0.0,0.0,0.0,0.0,0.0,2
853,853,0.0,1.0,0.25,0.0,0.044304804327076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3,0.0411355337394971,0.1073846743832621,0.0,2.7595179971620583e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,0
854,854,0.0,1.0,0.875,0.0,0.1380846325167037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.1466293759201561,0.1692861899090732,0.0,0.495563989767566,0.3730606738381795,0.0077576408147062,0.0491625028564468,0.0,0.0,0.2135941785152487,3
855,855,1.0,0.0,0.375,0.0,0.0337257397391027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.9,0.0113730529663569,0.1112318481378927,0.0,0.0786912087062577,0.0839280008520609,0.0478889408307537,0.0246198385786798,0.0,0.0,0.0119892882958668,1
856,856,1.0,0.0,0.375,0.0,0.0442252624880687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.003310540586184,0.1222920640609382,0.0,0.0015476093121793,0.0026981929207938,0.0001529722422797,0.0,0.0,0.0,0.0,2
857,857,1.0,0.0,0.375,0.0,0.0688036907413299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.007790068946929,0.0996080285547929,0.0,0.0010744327151663,0.0026626903823623,0.0,0.0,0.0,0.0,0.0,0
858,858,0.0,1.0,0.625,0.0,0.0499522748965956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.7000000000000001,0.242382482164495,0.0995633271361446,0.0,0.0013190454498699,0.0015266091525544,0.0002842341114955,0.0,0.0,0.0,0.0003339067048595,3
859,859,0.0,1.0,0.75,0.0,0.0252147629653197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0001120612130662,0.1681199663048341,0.0,0.0013827058705522,0.0017751269215748,1.4339531931135843e-05,0.0,0.0,0.0003091169285303,1.061843410382748e-05,1
860,860,0.0,1.0,0.875,0.0,0.0391345847916003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0053005251376441,0.2096379369967988,0.0,0.0001207339036901,0.0001420101537259,1.809676505732288e-06,5.677060737214677e-06,0.0,0.0,0.0,2
861,861,1.0,0.0,0.125,0.0,0.0524976137448297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0053053052752831,0.0898978685955254,0.0,0.0096663837456611,0.0064259594561011,2.2462968690200785e-06,0.0,0.0,0.0,0.0,0
862,862,1.0,0.0,0.25,0.0,0.0534521158129175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.00194502312552,0.1526027655142827,0.0,0.0074964206286787,0.0037632690737387,0.0,0.0,0.0,0.0,0.0005747586189578,3
863,863,0.0,1.0,0.0,0.0,0.0657811008590518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0016377097971836,0.1362702424107311,0.0,0.0003074601701103,0.0007455533070614,0.0,0.0,0.0,0.0,0.0,1
864,864,1.0,0.0,0.625,0.0,0.3943684377982819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.02585288501464,0.2840732506417277,0.0,0.184430971001502,0.0710405794014272,0.3566347184461343,9.4008753296946e-05,0.0,0.0,6.60782284434129e-05,2
865,865,0.0,1.0,0.5,0.0,0.0191695832007636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0018134298422662,0.3432947906681854,0.0,0.0208377645556308,0.0298931373593211,0.0,0.0,0.0,0.0,0.1157911540551835,0
866,866,0.0,1.0,0.5,0.0,0.0279987273305758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.012872309657279,0.1502945081929587,0.0,0.0021607423625703,0.0036567614584442,0.0031681403360353,0.0,0.0026674193776021,0.0,2.9415932314657204e-05,3
867,867,0.0,1.0,0.0,0.0,0.0604517976455615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0014111635901714,0.0848659312933453,0.0,9.890149557346288e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,1
868,868,1.0,0.0,0.875,0.0,0.0673719376391982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0071443179213,0.1716288417400469,0.0,0.0269923825356068,0.0107217666063123,0.0,0.0,0.0,0.0,0.0,2
869,869,1.0,0.0,0.625,0.0,0.1634584791600381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0072445183016009,0.1264291012985549,0.0,0.015096991219759,0.0108282742216068,0.0,0.0,0.0,0.0,1.3847012040802047e-05,0
870,870,0.0,1.0,0.625,0.0,0.0054883868915049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002281934480225,0.0848659312933453,0.0,0.000683155200646,0.0039762843043277,0.0,0.0,0.0,0.0,0.0,3
871,871,0.0,1.0,1.0,0.0,0.8337575564747057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0904820593971254,0.111684529249996,0.0,0.0014297647805195,0.007420030532183,0.0007036654204812,0.0,0.0,0.0,0.0,1
872,872,1.0,0.0,0.0,0.0,0.0379414572064906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0189201288708367,0.132876345238741,0.0,0.0006530396065981,0.0056094010721766,0.0,0.0,0.0,5.201846618126078e-05,1.2914311747898284e-06,2
873,873,1.0,0.0,0.25,0.0,0.119869551384028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0009752852515749,0.1422786329173392,0.0,0.0005062151047233,0.0004615329996094,0.0,0.0,0.0,0.0,0.0,0
