,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
3912,3912,0.0,1.0,0.5,0.0,0.0579860006363347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.9,0.0983873305911432,0.1970694324812824,0.0,0.0168882565315141,0.0464728228068306,0.0061180336854793,0.0745322474333994,0.0,0.0,0.0191298264998089,3
3913,3913,1.0,0.0,0.125,0.0,0.0528953229398663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.029096289776668,0.1244979606183942,0.0,4.552078654808049e-07,0.0,0.0,0.0,0.0,0.0,2.0591152620260044e-05,0
3914,3914,1.0,0.0,0.5,0.0,0.0508272351256761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.0008882686117809,0.1006711526285194,0.0,0.0031972953944464,0.0066744772251215,0.0,0.0,0.0,0.0,0.0,1
3915,3915,0.0,1.0,0.875,0.0,0.2581132675787464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0141199964926437,0.2915545278041031,0.0,0.0003113541938859,0.0014556040756914,0.0,0.0,0.0,0.0,0.0,2
3916,3916,1.0,0.0,0.5,0.0,0.1388005090677696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.023799743824612,0.0914049674344586,0.0,0.0026012494098269,0.0121063656051407,0.0,0.0,0.0,0.0,0.0,3
3917,3917,1.0,0.0,0.625,0.0,0.0682468978682787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0825192498537443,0.1345276414068242,0.0,0.004674115890492,0.0047573401498207,0.0,0.0,0.0,0.0,0.0,0
3918,3918,0.0,1.0,0.25,0.0,0.0659401845370665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0012063418997445,0.1654260936956371,0.0,0.0028923093190154,0.0041892995349167,4.906234082207537e-06,0.0,0.0,0.0,0.0002615148128949,1
3919,3919,0.0,1.0,0.75,0.0,0.0053293032134902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0039692788923829,0.0848659312933453,0.0,3.316149369513148e-05,0.0007100507686299,7.066355879526077e-07,0.0,0.0,0.0,0.0,2
3920,3920,1.0,0.0,0.75,0.0,0.3187241489023226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0122851036928799,0.1118719653878841,0.0,0.0060776670868421,0.0123548833741612,0.0,0.0,0.0,0.0,0.0,3
3921,3921,0.0,0.0,0.5,0.0,0.1771396754692968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0196195541462395,0.3213476219457551,0.0,0.2018622713498877,0.0579046401817729,0.0,0.0003167631265799,0.0,0.0,0.0191063655001336,0
3922,3922,0.0,1.0,0.375,0.0,0.0533725739739102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1,0.0495686823219057,0.105276396280208,0.0,0.0004932392847262,0.0123903859125927,7.583406309735303e-07,0.0,0.0,0.0,0.0,1
3923,3923,0.0,1.0,0.25,0.0,0.0481228125994273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.1,0.0150144995105915,0.3411322725737956,0.0,0.0042407468220102,0.0157986296020165,0.0142228393940424,0.0,0.0,0.0,0.0,2
3924,3924,0.0,1.0,0.5,0.0,0.1308463251670378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0007814746174993,0.2136169717899394,0.0,0.0001762868327051,0.0006745482301984,1.2575815463644377e-05,0.0,0.0,0.0,0.0,3
3925,3925,0.0,1.0,0.5,0.0,0.0588609608654152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.5000000000000001,0.1576271590197275,0.1458907645587534,0.0,0.0008355683773325,0.0004615329996094,0.0,0.0,0.0,0.0,1.9371467621847426e-06,0
3926,3926,1.0,0.0,0.125,0.0,0.0585427935093859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0027076887383988,0.1795288617565153,0.0,1.8874355601356743e-05,0.0002130152305889,0.0,0.0,0.0,0.0,0.0,1
3927,3927,1.0,0.0,0.875,0.2857142857142857,0.1136652879414572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.005150219336011,0.2202627371282169,0.0,0.0785841581912818,0.1908616466077324,0.0,0.0001083700307064,0.0,0.0,0.0173982325329449,2
3928,3928,1.0,0.0,0.75,0.0,0.0637925548838689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.8,0.4814874266872545,0.1339718314716338,0.0,0.0013580831180812,0.0099052082223879,0.001360761832215,0.0,0.0,0.0,2.1165122031277744e-05,3
3929,3929,0.0,1.0,0.375,0.0,0.0381005408845052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.9,0.0018875940497311,0.3117633060926971,0.0,0.0020153617481004,0.0034082436894237,0.0,0.0,0.0,0.0,0.0,0
3930,3930,1.0,0.0,0.375,0.0,0.034043907095132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0031401342592794,0.1246001957804531,0.0,0.0025180246342524,0.0040472893811907,0.0,0.0,0.0,0.0,0.0,1
3931,3931,1.0,0.0,0.25,0.0,0.0143175310213172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0005424235611235,0.0884167722207523,0.0,0.003566077654309,0.0055738985337451,8.663467208394573e-06,1.57383862021793e-06,0.0072911634269336,0.0,4.878739993650463e-06,2
3932,3932,0.0,1.0,0.375,0.0,0.1172446706967865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0219923298413637,0.1266946580407653,0.0,0.0013040938680146,0.0014911066141229,5.859904875704552e-07,0.0,0.0,0.0,0.0,3
3933,3933,1.0,0.0,0.5,0.0,0.0544861597200127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1,0.0510059588089122,0.099918193810689,0.0,2.124143650185693e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,0
3934,3934,1.0,0.0,0.625,0.0,0.1160515431116767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0202092582905477,0.1276541459360982,0.0,0.0114187407640719,0.0189228529839883,2.252041873800181e-06,0.0,0.0,0.0,8.401477253771606e-05,1
3935,3935,1.0,0.0,0.375,0.0,0.0430321349029589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.0067917827704207,0.192737030555902,0.0,0.0525565975112747,0.0740582951681045,2.470352055444076e-07,7.439197906637252e-05,0.0,3.293255412914351e-05,0.0,2
3936,3936,1.0,0.0,0.375,0.0,0.0415208399618199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0172608073180968,0.1890530817950964,0.0,0.0300051127030786,0.0075975432243405,0.0,0.0,0.0,0.0,0.0,3
3937,3937,1.0,0.0,0.375,0.0,0.0174992045816099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.99748582429956e-05,0.6868061689970515,0.0,7.954158491559328e-07,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,0
3938,3938,0.0,1.0,1.0,0.0,0.6655265669742284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.75,0.1,0.307233419128899,0.1051280029876901,0.0,0.0015783797666652,0.0016331167678489,0.0,0.0,0.0,0.0,0.0,1
3939,3939,0.0,1.0,0.25,0.0,0.0738148265987909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.024001595366287,0.1430183050192422,0.0,0.000538574793687,0.0004615329996094,0.0,0.0,0.0,0.0,1.1551134396731244e-05,2
3940,3940,0.0,1.0,0.125,0.0,0.018771874005727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.0173409618099133,0.0929387645153645,0.0,0.0034485493723242,0.0051478680725671,0.000253130655616,0.0,0.0,0.0,4.80699381727325e-06,3
3941,3941,0.0,1.0,0.5,0.0,0.0122494432071269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0032235530085109,0.0932758781084839,0.0,0.0056513880805178,0.0122483757588667,0.0135766929614194,0.0,5.591049977472955e-05,0.0,0.002201961899193,0
3942,3942,0.0,1.0,0.5,0.0,0.3964365256124721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.0378877731467946,0.1514697790067412,0.0,0.1062733825106902,0.2055596975183725,0.0116950200557829,0.0025473421196059,0.0,0.0,0.0001272059707167,1
3943,3943,1.0,0.0,0.75,0.0,0.3676423798918231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0075735328968258,0.1892315904667354,0.0,0.049809951514772,0.0449107111158447,1.108785922559783e-06,0.0,0.0,0.0,0.0030377331078111,2
3944,3944,0.0,1.0,0.875,0.0,0.0662583518930957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0285987241803341,0.1451224010531089,0.0,0.084402478183564,0.1775126921574892,0.0011172827846295,0.009248044357967,0.0,0.0,0.00141282570522,3
3945,3945,0.0,1.0,0.625,0.0,0.0657015590200445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0696953367650908,0.1011960454389089,0.0,0.0045670797505013,0.0021656548443213,0.0103569222674253,0.0001935821502868,0.0,0.0131079050105384,1.4205742922688112e-05,0
3946,3946,0.0,1.0,0.625,0.0,0.1104836143811645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.8,0.1424071194030813,0.1607877713250756,0.0,0.1019194087217188,0.0670287925586679,0.008894301500459,0.0040129793346838,0.0105703413797408,0.0,0.0090891643543471,1
3947,3947,0.0,1.0,1.0,0.0,0.1030066815144766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0114459907523215,0.2034087010627686,0.0274305721176667,0.0998631501406512,0.2058437178258245,0.0036062486555611,0.0014681384943136,0.0064345928575693,0.0001014172973749,0.098548395486448,2
3948,3948,0.0,1.0,0.75,0.0,0.0384982500795418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0008084977399597,0.1335792683809456,0.0,0.0001202563347365,0.0001065076152944,7.181255975128128e-07,0.0,0.0,0.0,0.0,3
3949,3949,0.0,1.0,0.5,0.0,0.042316258351893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,1.0,0.1793968695278496,0.1688204116515008,0.0,0.0712036175129486,0.0595377569496219,4.957939125228459e-06,0.0022133791852479,0.004708966849959,0.0,0.0011461451676259,0
3950,3950,1.0,0.0,0.625,0.0,0.0291123130766783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.0049143209385061,0.2091948697868009,0.0,0.0006933630373768,0.0026271878439308,4.498338742820259e-06,0.0,0.0,0.0,0.0,1
3951,3951,1.0,0.0,0.375,0.0,0.0221921730830416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0198202013536261,0.071115111456151,0.0,0.0004522881462594,0.0008875634607874,4.6040468307741456e-05,0.0,0.0,5.538656830810501e-05,0.0,2
3952,3952,1.0,0.0,0.0,0.0,0.0697581928094177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0054729809253117,0.1663148317504873,0.0,4.569967525311154e-05,0.0002130152305889,0.0,0.0,0.0,0.0,0.0,3
3953,3953,1.0,0.0,0.75,0.0,0.0415208399618199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0036288754332354,0.1026928859786834,0.0,0.0008084172246822,0.0006390456917669,6.491855401515827e-07,0.0,0.0,0.0,0.0,0
3954,3954,1.0,0.0,0.125,0.0,0.0626789691377664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0221612586500438,0.153074287491522,0.0,0.0004963123371234,0.0029112081513828,8.732407265755804e-07,0.0,0.0,0.0,0.0,1
3955,3955,0.0,1.0,0.0,0.0,0.0423958001909004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.0095650344909947,0.1149970365684318,0.0,0.1451886764727492,0.1109809351368622,0.025052449164765,0.0,0.0,0.0,2.8052754963490163e-05,2
3956,3956,1.0,0.0,0.0,0.0,0.040804963410754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0012613716068352,0.1096107328613775,0.0,0.0003156810644389,0.0011005786913764,0.0,0.0,0.0,0.0,0.0,3
3957,3957,1.0,0.0,0.5,0.0,0.3391664015272033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0000000000000002,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.8,0.140081229046298,0.1840780740176019,0.0,0.0016331324881693,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,0
3958,3958,0.0,1.0,0.25,0.0,0.0507476932866687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0031940503058988,0.1230173407625553,0.0,5.796313487122249e-06,0.0,0.0,0.0,0.0,0.0,0.0,1
3959,3959,1.0,0.0,0.375,0.0,0.1215399300031816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0203582632716511,0.1239009535669053,0.0,7.86695024785669e-05,0.0003195228458834,0.0,0.0,0.0,0.0,0.0,2
3960,3960,0.0,1.0,0.375,0.0,0.0498727330575882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.8,0.1733795446164678,0.1371205655105031,0.0,0.0022137093914653,0.0024141726133418,0.0,0.0,0.0,0.0,0.0,3
