,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
721,721,1.0,0.0,0.75,0.0,0.3603245307031498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.0064979507787088,0.3277124043200074,0.0,0.0095894520191743,0.0087336244541484,0.0,0.0,0.0,0.0,0.0,0
722,722,0.0,1.0,0.5,0.0,0.0653833916640152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0139949003371294,0.1956746698341096,0.0,0.0590766515739969,0.0681293712500443,0.0177660136421228,0.0,0.0,0.0,0.0,3
723,723,0.0,1.0,1.0,0.0,0.03054406617881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0503157625006097,0.2246925661958203,0.0,0.0004635277874853,0.0009585685376504,9.077107552561952e-07,0.0,0.0,0.0,0.0,2
724,724,0.0,1.0,0.625,0.0,0.1373687559656379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0256693577214095,0.1147110409719798,0.0,0.0003824560652534,0.0008520609223559,0.0,0.0,0.0,0.0,1.0331449398318627e-05,1
725,725,1.0,0.0,0.5,0.0,0.3809258670060452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0022551031677623,0.4496151572687459,0.0,0.0056932528291568,0.0030532183051088,0.0,0.0,0.0034789358549149,0.0,0.0001366047198222,0
726,726,1.0,0.0,0.375,0.0,0.0657811008590518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2,0.0147895133582271,0.1165737160386969,0.0,0.0002765108269194,0.0003550253843149,0.0,0.0,0.0,0.0,0.0,3
727,727,1.0,0.0,0.375,0.0,0.0336461979000954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0216137585176484,0.2262961075506293,0.0,0.0189856275703272,0.0269109241310753,1.3788011472246006e-06,0.0001930762735874,0.0,0.0,2.6474339083191485e-05,2
728,728,0.0,1.0,0.25,0.0,0.0420776328348711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0028372418607682,0.1181977543974663,0.0,0.0242620777028645,0.0188873504455568,0.0001068743239242,0.001290294730229,0.0,0.0,0.0009753892678482,1
729,729,1.0,0.0,0.875,0.0,0.0246579700922685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0373730585741838,0.3083820114175135,0.0,0.0028957066071904,0.0231476550573366,0.0,0.0,0.0,0.0,3.1568317605973586e-06,0
730,730,1.0,0.0,0.75,0.0,0.0659401845370665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.9,0.0839441051902953,0.1254165594048906,0.0,0.1572985249987382,0.1135726204423616,7.319136089850588e-06,0.0,0.0,0.0,9.88662310477991e-05,3
731,731,0.0,1.0,1.0,0.0,0.594097995545657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0144163382891131,0.25447983028388,0.0,0.0032303562632449,0.0050058579188411,0.0001893611025569,0.0,0.0,0.0,0.0024133261348003,2
732,732,1.0,0.0,0.125,0.0,0.0606904231625835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.1,0.0142791639161694,0.1087180354400749,0.0,0.0004204747067343,0.0002130152305889,0.0015124069783906,0.0,0.0,0.0,0.0,1
733,733,0.0,1.0,0.875,0.0,0.6712535793827553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.0306420249362389,0.1260428329050252,0.0,0.1034622870665382,0.298292327901445,0.0960636094742459,0.0164647970381931,0.0,0.0,0.0844591683541965,0
734,734,0.0,1.0,0.125,0.0,0.0445434298440979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0094627369880526,0.1191747527604557,0.0,0.0484220275245828,0.016047147371037,1.1771514794430028e-05,0.0,0.0,0.0,0.0,3
735,735,1.0,0.0,0.25,0.0,0.1737989182309894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.0013770876722207,0.2193372647995401,0.0,0.0146932106625334,0.00663897468669,5.457754541097377e-07,0.0,0.0,0.0,7.820333225116183e-05,2
736,736,0.0,1.0,0.25,0.0,0.0356347438752784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.058226091666142,0.2242024147745804,0.0,0.0038834741336515,0.0056449036106081,0.0042441280263055,0.0,0.0,0.0,0.0,1
737,737,1.0,0.0,0.375,0.0,0.1336302895322939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.8,0.1275797660010097,0.2716136019246963,0.0,0.1743990249926687,0.0816203358540135,0.001641640860919,0.0003348341664513,0.0,0.0,0.1460615833304933,0
738,738,1.0,0.0,0.0,0.0,0.0634743875278396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0066122521000509,0.0902036305441279,0.0,0.0003595886582005,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,3
739,739,1.0,0.0,0.375,0.0,0.0631562201718103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0131482079954507,0.1265999329801976,0.0,3.599336578459627e-05,0.0001420101537259,0.0,0.0003223558745339,0.0,0.0,0.0,2
740,740,1.0,0.0,0.25,0.0,0.0675310213172128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0802514849011657,0.1757038073790397,0.0,0.0013461087553882,0.0029822132282458,0.0,0.0,0.0,0.0,0.0,1
741,741,1.0,0.0,0.875,0.0,0.0314190264078905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,3.858287165364384e-06,0.3009034180487266,0.0,3.288038287293982e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,0
742,742,1.0,0.0,0.875,0.0,0.0377028316894686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0249898655734622,0.1116931247601244,0.0,7.267353641886534e-07,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,3
743,743,1.0,0.0,0.625,0.0,0.044066178810054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0014327858080912,0.2650614233137926,0.0,0.0006819029797108,0.0050768629957041,0.0,0.0,0.0,0.0,6.098424992063079e-06,2
744,744,0.0,0.0,0.125,0.0,0.0147152402163538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,2.037835914698332e-05,0.2447819774018471,0.0,0.0012521889908057,0.0024851776902048,4.188108484694724e-06,0.0008805064994897,0.0019291836524212,0.0,1.5568920273855155e-05,1
745,745,1.0,0.0,0.125,0.0,0.0395322939866369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0008567594603445,0.0852332536455629,0.0,0.0003684803851729,0.0001420101537259,1.016865846078143e-06,0.0,0.0,0.0,0.0,0
746,746,1.0,0.0,0.5,0.0,0.2616926503340757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.0018790695484405,0.1986347285404376,0.0,0.0135068095902234,0.0134909646039691,0.0,7.75677605678837e-05,0.0,0.0,0.0131258912220346,3
747,747,1.0,0.0,1.0,0.0,0.0420776328348711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.000428160601781,0.1837744911594469,0.0,0.000486034222687,0.0009585685376504,2.395666993302744e-06,0.0,0.0,0.0,0.0,2
748,748,0.0,1.0,0.75,0.0,0.0273623926185173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.9,0.0768675496724771,0.2563043532765823,0.0,0.0433404846222796,0.0773245287038023,3.937051775804245e-05,0.0001933292119371,0.0,0.0,0.1346779045094265,1
749,749,0.0,1.0,0.875,0.0,0.0415208399618199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0025531793916046,0.1687521210018127,0.0,0.0001781843307549,0.007633045762772,1.7579714627113658e-06,0.0,0.0,0.0,0.0,0
750,750,0.0,1.0,0.25,0.0,0.3658924594336621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0024754312433953,0.1017197802029935,0.0,5.737695491812967e-05,0.0004970355380409,1.3874186543947544e-05,0.0,0.0,0.0,0.0,3
751,751,1.0,0.0,0.0,0.0,0.0369869551384028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0095675094212072,0.1202583502061602,0.0,0.0006047492395632,0.0027336954592253,0.0,0.0,0.0,0.0,0.0,2
752,752,1.0,0.0,0.125,0.0,0.0429525930639516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0026827906382157,0.1103294157253155,0.0,0.0003461256859263,0.0003195228458834,0.0,0.0,0.0,0.0,0.0007766523592833,1
753,753,1.0,0.0,0.375,0.0,0.0965637925548838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0059877257225283,0.1940968906651811,0.0,0.0030958974431054,0.0005325380764724,0.0,0.0,0.0,0.0,0.0,0
754,754,1.0,0.0,0.375,0.0,0.0391345847916003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.0293908332090985,0.1307670971556268,0.0,0.001405044597593,0.0010295736145134,0.0,0.0,0.0,0.0,1.86540058580753e-06,3
755,755,1.0,0.0,0.375,0.0,0.0627585109767737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0069737023471252,0.1065828434383649,0.0,0.0032169108603971,0.0023076649980473,0.0013067300622582,0.0,0.0,0.0,0.0,2
756,756,1.0,0.0,0.625,0.0,0.0377823735284759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0217382687808062,0.2346218183427596,0.0,0.0074772268289613,0.0025916853054993,0.0,0.0,0.0,0.0,0.0,1
757,757,1.0,0.0,0.25,0.0,0.0420776328348711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.7000000000000001,0.0362302429831845,0.1053655917339944,0.0,3.804259978955021e-05,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,0
758,758,1.0,0.0,0.75,0.0,0.0422367165128857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0004972168508835,0.2006737285569526,0.0,0.0006789896493717,0.0006035431533354,0.0,0.0,0.0,0.0,0.0,3
759,759,0.0,1.0,0.0,0.0,0.0462933503022589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.3,0.0167675382657109,0.1654325061568618,0.0,0.0006805868699523,0.0020946497674583,0.0015315148642892,0.0006248982450097,0.0,0.0,0.0,2
760,760,1.0,0.0,0.875,0.0,0.4117085587018771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0012460058822941,0.1877209467116937,0.0,0.0146036081851804,0.023254162672631,0.0,0.0,0.0,0.0,0.000718394464065,1
761,761,0.0,1.0,0.375,0.0,0.0366687877823735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0117392635888281,0.1039264501239997,0.0,0.001145339725623,0.0030177157666773,0.0,0.0,0.0,0.0,0.001694501193677,0
762,762,0.0,1.0,0.25,0.0,0.0676105631562201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0106024917564829,0.1146037800750047,0.0,4.94675186028281e-05,0.0001065076152944,0.0,0.0001613465628334,0.0,0.0115911363527495,0.0,3
763,763,0.0,1.0,0.0,0.0,0.0391345847916003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0016742501829832,0.1564679113321248,0.0,0.010237599339134,0.0052188731494301,0.0,0.0,0.0,0.0,0.0,2
764,764,1.0,0.0,0.875,0.0,0.3815622017181037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0124278056812112,0.1258206429088511,0.0,0.0343874547267826,0.0918095643838534,1.3673111376643956e-06,0.0,0.0,0.0,0.0002228436238276,1
765,765,1.0,0.0,0.0,0.0,0.0251352211263124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001616202665262,0.0987904794915348,0.0,0.0002465565521502,0.0009230659992189,0.0,0.0,0.0,0.0,0.0,0
766,766,0.0,1.0,0.375,0.0,0.0808940502704422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0013119815465855,0.0878298314041367,0.0,0.000368571426746,0.0016686193062803,0.0,0.0,0.0,0.0,0.0,3
767,767,0.0,1.0,0.625,0.0,0.3654152083996182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0396756132104013,0.1250062044794928,0.0,0.0026053303084105,0.0030887208435403,0.0,0.0,0.0,0.0,0.0,2
768,768,1.0,0.0,0.5,0.0,0.0081928094177537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0009403595572102,0.0848659312933453,0.0,0.0002929877544292,0.0006035431533354,5.709385750465867e-05,0.0,0.0,0.0,0.0,1
769,769,1.0,0.0,0.0,0.0,0.0555997454661151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0007288931034699,0.0927824267599778,0.0,4.219058163745776e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,0
