,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,Label,Center
1227,0.6,1.0,0.0,0.0,0.0,0.053298316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.00191219,0.092973146,0.0,0.0,
1228,1.0,1.0,0.0,0.5,0.0,0.040553067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.666666667,0.0,0.7,0.004772669,0.102163441,0.0,0.0,
1229,1.0,0.0,1.0,0.5,0.0,0.013826665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.0,0.9,0.000368661,0.113438889,0.0,0.0,
1230,1.0,1.0,0.0,0.625,0.0,0.424146455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.75,0.8,0.138814569,0.157902845,0.0,0.0,
1231,1.0,0.0,1.0,1.0,0.0,0.045033215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.25,0.9,0.011828638,0.275654864,0.0,0.0,
1232,0.0,0.0,1.0,0.5,0.0,0.399814615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.001708108,0.126599933,0.0,0.0,
1233,0.8,1.0,0.0,0.5,0.0,0.057160513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.008224177,0.1828619,0.0,0.0,
1234,1.0,1.0,0.0,1.0,0.0,0.037772285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.5,0.8,0.076667205,0.21243187,0.0,0.0,
1235,0.6,0.0,1.0,0.5,0.0,0.008419589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.5,0.9,0.084569467,0.248601162,0.0,0.0,
1236,0.4,1.0,0.0,0.25,0.0,0.165688243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.6,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.002382064,0.132589231,0.0,0.0,
1237,0.4,1.0,0.0,0.625,0.0,0.040862042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.5,0.000525187,0.144469195,0.0,0.0,
1238,0.4,1.0,0.0,0.75,0.0,0.026803646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.6,0.000143676,0.188369919,0.0,0.0,
1239,1.0,1.0,0.0,1.0,0.0,0.094083114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.033780951,0.09822575,0.0,0.0,
1240,1.0,0.0,1.0,0.375,0.0,0.049745095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.25,0.7,0.020832259,0.100109469,0.0,0.0,
1241,1.0,1.0,0.0,0.875,0.0,0.037077089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.0,0.7,0.002531241,0.124656084,0.0,0.0,
1242,0.8,1.0,0.0,0.375,0.0,0.033446624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.333333333,0.0,0.6,0.000160662,0.117206233,0.0,0.0,
1243,1.0,1.0,0.0,0.375,0.0,0.464236057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.25,0.8,0.035133039,0.224334874,0.0,0.0,
1244,1.0,1.0,0.0,0.625,0.0,0.063803491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.0,0.8,0.00363174,0.122042794,0.0,0.0,
1245,1.0,0.0,1.0,0.75,0.0,0.042484165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.5,0.7,0.069974668,0.156996866,0.0,0.0,
1246,1.0,1.0,0.0,0.375,0.0,0.016839178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.0,0.9,0.002666611,0.13847903,0.0,0.0,
1247,1.0,1.0,0.0,0.75,0.0,0.375482775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.166666667,0.8,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.0,0.8,0.002268996,0.15566304,0.0,0.0,
1248,1.0,0.0,1.0,0.125,0.0,0.06279932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.0,0.8,0.005342912,0.103986521,0.0,0.0,
1249,0.2,0.0,1.0,0.375,0.0,0.04827746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.00268688,0.084865931,0.0,0.0,
1250,1.0,1.0,0.0,0.75,0.0,0.68484474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.5,0.8,0.02271364,0.096563377,0.0,0.0,
1251,0.8,1.0,0.0,0.0,0.0,0.067124981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.001725853,0.075827615,0.0,0.0,
1252,1.0,1.0,0.0,0.875,0.0,0.050517534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.5,0.8,0.071768883,0.085850722,0.0,0.0,
1253,0.6,1.0,0.0,0.25,0.0,0.037849529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.001006382,0.101158678,0.0,0.0,
1254,1.0,1.0,0.0,0.75,0.0,0.662135022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.25,0.8,0.028381336,0.112119092,0.0,0.0,
1255,1.0,1.0,0.0,0.75,0.0,0.141356404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.25,0.7,0.022999151,0.125453763,0.0,0.0,
1256,0.2,1.0,0.0,0.5,0.0,0.051676193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.000849588,0.078666458,0.0,0.0,
1257,1.0,0.0,1.0,0.625,0.0,0.037772285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.005169994,0.121873222,0.0,0.0,
1258,1.0,1.0,0.0,0.625,0.0,0.064575931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.4,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.25,0.9,0.014318297,0.115228509,0.0,0.0,
1259,1.0,1.0,0.0,0.75,0.0,0.041248262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.5,0.9,0.044819401,0.136296073,0.0,0.0,
1260,1.0,1.0,0.0,0.0,0.0,0.033214893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.6,0.00338039,0.06663824,0.0,0.0,
1261,1.0,0.0,1.0,0.375,0.0,0.390468098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.4,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333333333,0.5,0.7,0.088782943,0.116694052,0.0,0.0,
1262,0.8,0.0,1.0,0.125,0.0,0.068592615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.25,0.5,0.006942372,0.128911787,0.0,0.0,
1263,1.0,1.0,0.0,0.75,0.0,0.051830681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.25,0.8,0.007781461,0.112737593,0.0,0.0,
1264,1.0,1.0,0.0,0.625,0.0,0.382589217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.75,0.8,0.200719663,0.152625562,0.0,0.0,
1265,1.0,1.0,0.0,0.75,0.0,0.063803491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.5,0.7,0.080792387,0.121722688,0.0,0.0,
1266,0.2,1.0,0.0,0.25,0.0,0.040707554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.001615927,0.136310166,0.0,0.0,
1267,0.0,0.0,1.0,0.0,0.0,0.03159277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.5,0.000574909,0.128372043,0.0,0.0,
1268,0.4,0.0,1.0,0.25,0.0,0.111617488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.000708256,0.426261124,0.0,0.0,
1269,1.0,1.0,0.0,1.0,0.0,0.063031052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.25,0.5,0.021530683,0.110305897,0.0,0.0,
1270,0.0,0.0,1.0,0.5,0.0,0.039780627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.024478248,0.241924685,0.0,0.0,
1271,0.6,1.0,0.0,1.0,0.0,0.016916422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.005777632,0.106521457,0.0,0.0,
1272,1.0,1.0,0.0,0.75,0.0,0.061099954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.833333333,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,1.0,1.0,0.771051045,0.104426614,0.0,0.0,
1273,1.0,1.0,0.0,0.625,0.0,0.039008188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.5,0.8,0.053320306,0.309658196,0.0,0.0,
1274,1.0,0.0,1.0,0.125,0.0,0.030125135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.333333333,0.0,0.8,0.002891499,0.167354637,0.0,0.0,
1275,0.6,1.0,0.0,0.75,0.0,0.129306349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.6,0.000533568,0.198995868,0.0,0.0,
1276,0.0,1.0,0.0,0.125,0.0,0.055152171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.000576367,0.097214221,0.0,0.0,
1277,0.4,1.0,0.0,0.25,0.0,0.036381894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.0,0.5,7.03e-05,0.196918341,0.0,0.0,
1278,1.0,1.0,0.0,0.875,0.0,0.074154179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666666667,0.4,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.75,0.9,0.178520183,0.125334899,0.0,0.0,
1279,1.0,1.0,0.0,0.625,0.0,0.054920439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333333333,0.25,0.7,0.028355306,0.222574802,0.0,0.0,
1280,0.8,1.0,0.0,0.0,0.0,0.036922602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.0,0.7,0.00066966,0.09776494,0.0,0.0,
1281,1.0,1.0,0.0,1.0,0.0,0.065425614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.25,0.8,0.016571598,0.182139668,0.0,0.0,
1282,0.4,0.0,1.0,0.125,0.0,0.04178897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.003699572,0.145770494,0.0,0.0,
1283,0.8,0.0,1.0,0.5,0.0,0.049513363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.0,0.8,0.005890691,0.138371313,0.0,0.0,
1284,0.8,0.0,1.0,0.0,0.0,0.065966322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.034596443,0.126397465,0.0,0.0,
1285,1.0,1.0,0.0,0.375,0.0,0.044183532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.333333333,0.25,0.8,0.007016221,0.161695263,0.0,0.0,
1286,0.6,0.0,1.0,0.0,0.0,0.010582419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.333333333,0.0,0.7,0.001059993,0.180585476,0.0,0.0,
1287,1.0,0.0,1.0,0.25,0.0,0.063726247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.4,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.666666667,0.5,0.9,0.118929851,0.112495703,0.0,0.0,
1288,0.6,1.0,0.0,0.0,0.0,0.042793141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,2.44e-05,0.486478607,0.0,0.0,
1289,1.0,0.0,1.0,0.5,0.0,0.031361038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.666666667,0.25,0.7,0.007425128,0.131544654,0.0,0.0,
1290,1.0,0.0,1.0,0.375,0.0,0.185153715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333333333,0.0,0.8,0.003321403,0.085593803,0.0,0.0,
