,account_number,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
891,3566.0,0.4853456036811043,1.0000000000000002,0.0,1.0,0.5,0.0,0.1091314031180401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.5000000000000001,0.2314388766706308,0.2024609502665898,0.0,0.0042989623177331,0.0043668122270742,0.0,0.0,0.0,0.0,1.41339967463109e-05,2.0,
892,3570.0,0.4859457837351205,0.8,0.0,1.0,0.875,0.0,0.0752465797009226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0069811538749137,0.1473929972281321,0.0,0.0002199452600562,0.0005680406149039,0.0,0.0,0.0,0.0,0.0,2.0,
893,3574.0,0.486445933780134,1.0000000000000002,1.0,0.0,0.5,0.0,0.0384187082405345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0087731916712574,0.1549047413596911,0.0,0.0917105433808304,0.0335143962793339,4.0737828895706847e-05,0.0,0.0,0.0,1.3847012040802047e-05,2.0,
894,3578.0,0.4868460538161448,0.8,1.0,0.0,0.625,0.0,0.094097995545657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0009458232359319,0.2600141508738705,0.0,0.0002018647230834,0.0024141726133418,0.0,0.0,0.0,0.0,0.0,2.0,
895,3582.0,0.487446233870161,1.0000000000000002,1.0,0.0,0.75,0.0,0.1845370664969774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0075697792332955,0.0923658111801433,0.0,3.104517642579089e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,2.0,
896,3586.0,0.4879463839151745,0.8,1.0,0.0,0.25,0.0,0.0251352211263124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0144553768548218,0.1763047212286853,0.0,1.8717827984454573e-05,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2.0,
897,3590.0,0.4885465639691908,0.4000000000000001,1.0,0.0,0.25,0.0,0.0419185491568565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.006737166907931,0.0893678041811157,0.0,7.339388290073145e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
898,3594.0,0.4889466840052016,1.0000000000000002,0.0,1.0,0.125,0.0,0.0610085905186127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.008364653813481,0.11897095980733,0.0,0.0068367078344947,0.0035147513047182,0.0003263507415385,0.0,0.0,0.0,1.86540058580753e-06,2.0,
899,3598.0,0.4897469240772231,1.0000000000000002,0.0,1.0,0.25,0.0,0.0524180719058224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0024832861534213,0.3390186442216017,0.0,7.320061921047469e-06,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,2.0,
900,3602.0,0.4901470441132339,1.0000000000000002,0.0,1.0,0.375,0.0,0.8136334712058543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.058445029409913,0.1520333373820589,0.0,0.0139046452924478,0.0239287109028295,0.0004183972081253,0.0,0.0,0.0,0.1189726665004546,2.0,
901,3606.0,0.4905471641492447,1.0000000000000002,0.0,1.0,0.5,0.0,0.1143016226535157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.9,0.5028791401391696,0.1011313144307856,0.0,0.0005315134815,0.0018106294600063,0.0005582536044921,0.0,0.0,0.0,0.0001316542336521,2.0,
902,3610.0,0.4911473442032609,1.0000000000000002,0.0,1.0,0.5,0.0,0.0933821189945911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.75,0.9,0.1849323235506468,0.1214666754734802,0.0,0.0480099446147791,0.0472893811907551,0.0321260897103523,3.900871437254441e-05,0.0,0.0,0.0008875002017861,2.0,
903,3614.0,0.4917475242572772,1.0000000000000002,0.0,1.0,0.0,0.0,0.0562360801781737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.2,0.0085115849216398,0.1903623662953503,0.0,0.3926596533775784,0.1210636560514076,0.1259764877981068,0.0060224621058303,0.0045157227924851,0.007365290884269,0.2074108777965314,2.0,
904,3618.0,0.4924477343202961,1.0000000000000002,0.0,1.0,0.5,0.0,0.0657015590200445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0725651177388587,0.1869584618298968,0.0,0.0014515700358863,0.0025916853054993,0.0,0.0,0.0,0.0,0.0,2.0,
905,3622.0,0.493147944383315,1.0000000000000002,0.0,1.0,0.875,0.0,0.0654629335030226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.0728779203205831,0.2174097777742743,0.0,0.1700310739263962,0.1340220825789044,0.0268469760928922,1.4670424281317136e-05,0.0048582424561536,0.0332790944146388,0.0049732297079392,2.0,
906,3626.0,0.4935480644193258,0.8,0.0,1.0,0.25,0.0,0.0324530703149856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.2,0.0144696742558001,0.2414872933086769,0.0,0.0029138079080307,0.0023431675364788,0.0082833949271573,0.0,0.0,0.0,6.155821933164849e-05,2.0,
907,3630.0,0.4940482144643393,1.0000000000000002,1.0,0.0,0.125,0.0,0.0447025135221126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.002943725471599,0.1199905983417555,0.0,2.3463170329519387e-06,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,2.0,
908,3634.0,0.4945483645093528,1.0000000000000002,0.0,1.0,0.125,0.0,0.0705536111994909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0064369958864172,0.1406965071262071,0.0,0.0287556597511274,0.0124258884510242,0.0,0.0502897085596557,0.0,0.0,0.0,2.0,
909,3638.0,0.4952485745723717,0.4000000000000001,1.0,0.0,0.75,0.0,0.1146993318485523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1,0.0489275870480385,0.3202375999061418,0.0,0.0016873693074259,0.0014201015372599,0.0,0.0,0.0,0.0,8.609541165265523e-06,2.0,
910,3642.0,0.4956486946083825,1.0000000000000002,1.0,0.0,0.5,0.0,0.4521158129175947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0037810051735736,0.1634161532588569,0.0,0.0100108674888306,0.0168992082933929,1.1490009560205003e-06,0.0,0.0,0.0,0.0,2.0,
911,3646.0,0.4962488746623987,1.0000000000000002,1.0,0.0,1.0,0.0,0.0277601018135539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.0207206330442294,0.093723588904055,0.0,0.0003922550135156,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2.0,
912,3650.0,0.4966489946984095,1.0000000000000002,0.0,1.0,0.75,0.0,0.0660197263760738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0527384401822201,0.0733364556110842,0.0,0.018702317375396,0.0104022437604288,4.366203632877902e-07,0.0,0.0,0.0,0.0002682589534743,2.0,
913,3654.0,0.4975492647794338,0.8,1.0,0.0,0.25,0.0,0.0362710785873369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.000794456085645,0.1611438733545709,0.0,0.0029413248241939,0.0025206802286363,0.0101201763654421,0.0,0.0,0.0,9.398749105414862e-06,2.0,
914,3658.0,0.49814944483345,1.0000000000000002,1.0,0.0,0.375,0.0,0.0637130130448616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0459573359974881,0.087005466394233,0.0,8.694150786567247e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
915,3662.0,0.4986495948784635,0.2,1.0,0.0,0.625,0.0,0.1104040725421571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0147467350788061,0.2963477791155582,0.0,2.5809487362471323e-05,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2.0,
916,3666.0,0.4990497149144743,0.8,0.0,1.0,0.375,0.0,0.0108176901049952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.9,0.0045100738122535,0.0852035655025987,0.0,0.0030619836585167,0.0033372386125607,0.0005686061031058,0.0,0.0,0.0,0.0,2.0,
917,3670.0,0.4995498649594878,1.0000000000000002,1.0,0.0,0.125,0.0,0.0462933503022589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0040810564591495,0.0943344016646385,0.0,0.0081623721664508,0.0182838072922213,7.928106596541453e-07,0.0,0.0,0.0,1.0044464692809775e-06,2.0,
918,3674.0,0.5000500150045013,1.0000000000000002,0.0,1.0,0.25,0.0,0.066576519249125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.09496106347721,0.0969845842802816,0.0,0.0180850603014658,0.0043668122270742,0.0001137223696221,0.0,0.0,0.0,0.0001536803097999,2.0,
919,3678.0,0.5005501650495149,1.0000000000000002,0.0,1.0,0.875,0.0,0.2329780464524339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.8,0.2820710687056483,0.1433654855201724,0.0,0.0208119774293565,0.0372421628146412,0.0,3.1898336320488405e-05,0.0,0.0,0.0964868408544252,2.0,
920,3682.0,0.5015504651395418,1.0000000000000002,1.0,0.0,0.875,0.0,0.1209035952911231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0559197763914851,0.1163419590481211,0.0,0.0004113002717191,0.0044733198423687,0.0,0.0,0.0,0.0,0.0,2.0,
921,3686.0,0.5020506151845554,1.0000000000000002,1.0,0.0,0.375,0.0,0.1201081769010499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0002868198831908,0.4988713448211673,0.0,0.0001488833192032,0.0006390456917669,0.0,0.0,0.0,0.0,0.0,2.0,
922,3690.0,0.5024507352205662,1.0000000000000002,1.0,0.0,0.25,0.0,0.0584632516703786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0028665109039287,0.13711575994491,0.0,2.172219989662789e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
923,3694.0,0.502850855256577,1.0000000000000002,1.0,0.0,0.125,0.0,0.0614858415526567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0041536338748155,0.1042377283789715,0.0,0.0713213789891382,0.0379522135832712,2.9356974426323782e-06,0.0001245299808247,0.0,0.0,2.367623820448019e-06,2.0,
924,3698.0,0.5036510953285985,1.0000000000000002,1.0,0.0,0.875,0.0,0.0426344257079223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0021294420446185,0.1073861802986811,0.0,1.047936422954232e-05,0.0036567614584442,2.435882026763461e-06,0.0,0.0,0.0,0.0,2.0,
925,3702.0,0.5044513354006201,0.6000000000000001,0.0,1.0,0.25,0.0,0.0441457206490614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0035564235659316,0.0974961768764089,0.0,4.883821369405815e-05,0.0003905279227464,0.000175590326099,0.0,0.0,0.0,0.0,2.0,
926,3706.0,0.504851455436631,1.0000000000000002,1.0,0.0,0.5,0.0,0.0588609608654152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0060331800420381,0.1090006183328492,0.0,9.52774020760034e-05,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,2.0,
927,3710.0,0.5054516354906472,1.0000000000000002,1.0,0.0,0.125,0.0,0.2500795418390073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0037092635845036,0.1072762174388044,0.0,8.235269313750983e-06,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,2.0,
928,3714.0,0.5059517855356607,1.0000000000000002,0.0,1.0,0.125,0.0,0.0400095450206808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0025922377195555,0.1232990976838991,0.0,0.015260874037435,0.015692121986722,4.222578513375339e-06,0.0,0.0,0.0,0.0,2.0,
929,3718.0,0.5066519955986796,1.0000000000000002,0.0,1.0,0.875,0.0,0.296531975819281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.0914318257816156,0.3065317436957217,0.0,0.0007177829428341,0.0033727411509922,1.4822112332664456e-06,0.0,0.0,0.0,0.0,2.0,
930,3722.0,0.5072521756526958,1.0000000000000002,0.0,1.0,0.125,0.0,0.0136811963092586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01163395408768,0.0661431088197037,0.0,0.0022759387025074,0.0007810558454929,0.0074396777801466,3.740677149125116e-05,0.0,0.0148043057817589,0.0,2.0,
931,3726.0,0.5077523256977093,0.6000000000000001,1.0,0.0,0.125,0.0,0.0423958001909004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,2.806935881135535e-05,0.2197614922923542,0.0,0.0001065410016106,0.0005325380764724,0.0,0.0,0.0,0.0,0.0,2.0,
932,3730.0,0.5081524457337201,1.0000000000000002,1.0,0.0,0.625,0.0,0.715956092904868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0319899342391164,0.2471895451008396,0.0,0.1756018087564743,0.1104838995988213,0.057988239848825,0.0307567693398699,0.0,0.0,0.0031980858120142,2.0,
933,3734.0,0.5087526257877363,0.8,0.0,1.0,0.25,0.0,0.0744511613108495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.7000000000000001,0.0184056665574349,0.1588963153143421,0.0,0.002135134125001,0.0030177157666773,0.0,0.0,0.0,0.0,0.0,2.0,
934,3738.0,0.5091527458237471,0.4000000000000001,1.0,0.0,0.625,0.0,0.6740375437480115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0045357438023667,0.1979813205764784,0.0,7.680874050212781e-05,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2.0,
935,3742.0,0.509852955886766,0.8,1.0,0.0,0.0,0.0,0.0679287305122494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0041574282253149,0.1189294118134909,0.0,0.0003043503816398,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,2.0,
936,3746.0,0.510553165949785,0.8,0.0,1.0,0.0,0.0,0.0567928730512249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0013678005808787,0.0968142764607071,0.0,0.0001835589780088,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,2.0,
