,index,Unnamed: 0,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
3371,4012,4012,4568,6,1,0,3,1,934,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,8,15149797,21.94036083,0,138987,20,55669,69,0,0,0
3372,4013,4013,4569,5,1,0,2,1,582,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1824829,21.4687,0,72970,4,156,0,0,0,0
3373,4014,4014,4571,6,1,0,3,1,363,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,10,2956303,47.39159118,0,3713256,43,0,0,0,0,0
3374,4016,4016,4574,6,1,0,3,1,2501,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,11686221,37.30349921,0,48709,7,0,0,0,0,0
3375,4018,4018,4576,6,0,1,4,1,851,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,63359,43.679,0,1699195,453,153960,1408,0,0,0
3376,4019,4019,4578,3,1,0,6,1,467,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2135717,21.679688,0,81808,5,0,0,0,81583,0
3377,4020,4020,4579,6,1,0,3,1,439,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,712947,18.0835233,0,292460,18,174,0,0,0,0
3378,4021,4021,4580,4,0,1,1,1,227,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,459408,22.84451442,0,20098,6,0,0,0,0,0
3379,4022,4022,4581,6,0,1,8,1,9024,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,7563252,54.26493625,0,85965,20,0,0,0,0,0
3380,4024,4024,4583,1,0,1,2,1,906,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,5937,100.3154,0,12935,7,184,0,0,0,0
3381,4025,4025,4584,3,0,1,9,1,608,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,13199964,38.25206021,0,11459,1,0,0,0,0,0
3382,4027,4027,4587,5,1,0,1,1,455,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,3590400,57.05611015,0,840824,47,0,0,0,0,245
3383,4028,4028,4589,6,1,0,6,1,2565,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,36602231,39.14976994,0,12272092,390,0,0,0,0,4355
3384,4029,4029,4590,6,0,1,7,1,962,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,4229976,52.52110359,0,3206873,188,1996314,0,0,0,45424
3385,4030,4030,4591,6,0,1,4,1,879,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,9,18125543,71.0236131,0,21188478,451,3621,0,5357,0,14444
3386,4031,4031,4592,4,1,0,4,1,660,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,2166897,31.09652343,0,1118,9,0,0,0,0,0
3387,4032,4032,4593,6,1,0,5,1,632,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,2094402,43.33105921,0,563806,58,140417,0,0,0,96
3388,4033,4033,4594,6,0,1,1,1,584,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,4235068,22.19150072,0,115019,38,16127,0,0,0,21496
3389,4034,4034,4595,6,0,1,3,1,583,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,3,2271491,38.56445123,0,9377128,331,9304586,0,0,0,0
3390,4035,4035,4597,6,1,0,6,1,6531,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,49425412,29.45839125,0,5226971,248,177,0,0,0,0
3391,4036,4036,4598,6,0,1,8,1,3509,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,3,9,28885208,55.18519582,11540625,2294819,356,201873,0,0,0,228
3392,4037,4037,4599,5,1,0,3,1,894,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,8,77716943,42.85063214,0,181312,12,0,0,0,0,0
3393,4041,4041,4603,5,0,1,2,1,220,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,5,5966,44.966,0,524862,61,11979,0,0,0,183
3394,4043,4043,4605,5,0,1,6,1,8385,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1141520,22.04490442,0,358878,8,312736,0,0,0,0
3395,4044,4044,4606,6,0,1,7,1,934,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,9,247249448,31.03902131,0,1533703,205,0,0,0,0,120
3396,4046,4046,4608,5,1,0,2,1,836,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,84828,52.45397164,0,31882,4,0,0,0,0,0
3397,4047,4047,4609,6,1,0,3,1,764,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,15984727,32.40764058,0,63615,6,219,0,0,0,0
3398,4048,4048,4610,5,0,1,7,1,687,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,626629,64.0377,0,2189445,23,0,0,0,0,127
3399,4049,4049,4611,6,0,1,6,1,665,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,10,18129426,30.26287858,0,13647163,992,0,0,0,0,0
3400,4051,4051,4613,6,0,1,7,1,10341,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4118603,46.1230561,0,202053,19,391,0,0,0,8329
3401,4052,4052,4614,1,1,0,3,1,2818,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1065203,55.03461139,0,58859,1,0,0,0,0,0
3402,4053,4053,4615,6,1,0,4,1,1451,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,9,17931478,22.45310409,0,2713489,192,580573,86,0,0,0
3403,4054,4054,4616,6,0,1,3,1,1282,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,8429735,21.4687,0,10282216,110,0,0,0,0,0
3404,4056,4056,4618,6,1,0,8,1,911,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,10,33308102,34.86680209,0,11682978,1898,340,0,0,0,14427
3405,4058,4058,4621,6,0,1,2,1,2185,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,11,5020835,88.73077206,0,167061329,3892,1103996,6406,0,0,13938025
3406,4059,4059,4622,4,0,1,2,1,935,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,74623,65.0354,0,89633,5,0,0,0,0,0
3407,4061,4061,4624,6,1,0,5,1,680,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,8601589,45.4569739,0,5919811,112,32893,0,0,0,422
3408,4062,4062,4625,6,0,1,8,1,664,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,398305,68.95568247,0,44426800,2431,13597289,0,0,0,188
3409,4064,4064,4627,3,1,0,1,1,406,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,94350,20.72921531,0,100809,7,70142,0,0,0,0
3410,4065,4065,4628,6,1,0,3,1,3434,0,0,0,1,0,0,0,0,0,0,5,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,8,224961476,26.86139534,0,95973,48,0,0,0,0,0
3411,4066,4066,4629,6,0,1,5,2,5376,0,0,0,0,0,0,1,0,0,0,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,70927088,41.18998485,51412600,18351971,3478,2758,34299,0,0,44085
3412,4067,4067,4630,6,0,1,6,1,1783,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5586001,66.2687,0,21858914,281,0,0,0,0,0
3413,4068,4068,4631,4,0,1,4,1,1604,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,166878,37.084,0,189567,4,0,0,0,0,0
3414,4070,4070,4633,4,0,1,3,1,648,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,4,35385867,27.15746932,0,17279,2,0,0,0,0,0
3415,4071,4071,4634,6,0,1,9,1,621,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,9907,31.8204,0,18571,4,0,0,0,0,0
3416,4072,4072,4635,6,0,1,4,1,620,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,5603450,22.62898887,0,32679,4,0,0,0,0,0
3417,4073,4073,4638,5,1,0,5,1,234,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,405490,33.0853,0,701848,130,1140,0,0,0,23323
3418,4074,4074,4639,6,0,1,8,1,1827,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,11,126134442,42.79526229,0,310266471,10509,1350328,1749290,0,0,2977081
3419,4075,4075,4640,6,0,1,4,1,883,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,356873,26.13457314,0,95426,5,0,0,0,0,0
3420,4076,4076,4641,4,1,0,1,1,687,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,127923,37.46878841,0,1352,1,0,0,0,0,0
3421,4077,4077,4642,6,1,0,4,1,605,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,3,20687409,28.44664929,0,288873,3,0,0,0,0,0
3422,4078,4078,4643,6,1,0,4,1,515,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,10,9783399,28.12935678,0,49267592,2365,8335753,876018,0,0,167107
3423,4079,4079,4644,6,0,1,4,1,504,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,6869516,81.17436414,0,2254069,100,0,24581,0,0,97
3424,4080,4080,4645,1,0,1,5,1,4133,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,52964,38.9877,0,60,1,0,0,0,0,0
3425,4082,4082,4648,6,0,1,1,1,659,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,916884,23.36100516,0,611,9,0,0,0,0,0
3426,4083,4083,4649,5,1,0,4,1,647,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2847814,30.92343,0,968941,77,26627,0,0,0,0
3427,4085,4085,4651,6,0,1,1,1,564,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1932519,95.43141049,0,36973,7,0,0,0,0,0
3428,4086,4086,4652,6,1,0,6,1,5855,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,9,96027472,32.5829669,0,3192282,98,0,0,0,0,0
3429,4088,4088,4654,2,1,0,1,1,4200,0,1,0,0,0,0,0,0,0,0,4,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,2,50684574,51.60435985,0,4030,2,0,0,0,0,0
3430,4091,4091,4657,6,1,0,4,1,956,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,9,6701222,25.19290389,0,672691,76,0,0,0,0,0
3431,4092,4092,4658,6,0,1,5,1,662,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,6012521,26.68750065,0,1636,7,0,0,0,0,0
3432,4093,4093,4659,2,1,0,7,1,576,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3438319,37.9776359,0,78489,7,0,0,0,0,0
3433,4094,4094,4660,5,1,0,7,1,408,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,3889996,22.50675105,0,3683,1,0,0,0,0,0
3434,4095,4095,4661,6,0,1,6,1,719,0,0,0,0,1,0,0,0,0,0,6,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,8,208503780,25.18161125,0,825840,44,49475,0,0,0,4654
3435,4099,4099,4665,6,1,0,5,1,567,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,2753554,31.49484598,0,314626,67,0,0,0,0,0
3436,4100,4100,4666,3,1,0,2,1,539,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,365582,21.4687,0,12153,5,0,0,0,0,0
3437,4101,4101,4667,6,1,0,4,1,529,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,6533727,49.6989585,0,64247,2,0,0,0,0,0
3438,4102,4102,4668,6,0,1,7,1,408,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,96398,42.50064651,0,865697,51,2496,0,0,826,148
3439,4103,4103,4670,6,0,1,3,1,969,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,8,6346501,29.90365998,0,511461,172,229750,0,0,0,0
3440,4104,4104,4671,5,0,1,2,1,907,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,4576596,23.1953,0,470489,14,0,0,0,0,0
3441,4105,4105,4672,6,0,1,3,1,718,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,11351436,112.4485443,0,12110017,588,0,0,6522,0,136249
3442,4106,4106,4674,4,0,1,8,1,583,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4559651,52.98907195,0,75592,5,315,202,0,0,0
3443,4107,4107,4676,6,0,1,8,1,9932,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,8,98545880,30.37635056,0,2551456,254,2219592,0,0,0,11
3444,4108,4108,4677,6,0,1,8,1,8417,0,0,0,0,1,0,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,42881629,24.04702022,0,25390831,993,3761408,0,8990,0,149
3445,4109,4109,4678,6,0,1,3,1,791,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,11,5839745,72.17599064,0,69823485,3056,820938,62116,0,0,831910
3446,4110,4110,4679,6,1,0,2,1,751,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,2,1,8,4563763,22.73988687,0,6052005,182,391,0,0,0,0
3447,4112,4112,4681,6,1,0,7,1,541,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,11555389,29.88197825,0,170182,7,158,0,0,54,0
3448,4113,4113,4682,3,0,1,5,1,206,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,456000,21.4687,0,484600,21,783,0,18279,0,0
3449,4114,4114,4683,6,0,1,7,1,7043,0,0,0,0,1,0,0,0,0,0,3,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,13533927,37.14272391,0,6450208,883,1932547,6153,0,0,123
3450,4116,4116,4685,6,1,0,3,1,763,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,9,1673160,38.58063306,0,4693418,107,0,0,0,0,8011
3451,4118,4118,4687,6,0,1,2,1,640,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,9,24592781,18.40893562,0,1475605,62,42624,0,4433,57957,64
3452,4120,4120,4689,4,1,0,2,1,261,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,365257,94.8209,0,219003,18,0,0,0,0,15153
3453,4122,4122,4691,6,0,1,9,1,1502,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,11424765,35.68434833,0,18138023,674,473,448,0,0,215882
3454,4123,4123,4692,6,0,1,1,1,918,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1408801,34.45464983,0,192499,22,0,0,0,0,0
3455,4124,4124,4693,6,1,0,9,1,620,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,3,7697583,136.7023812,0,147874,4,0,0,0,0,0
3456,4125,4125,4694,3,1,0,1,1,347,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,880174,21.4687,0,18189,1,0,0,0,0,0
3457,4126,4126,4696,5,0,1,6,1,8472,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,41076162,48.70926938,0,1822581,6,0,0,0,0,0
3458,4127,4127,4697,6,1,0,6,1,5049,0,0,0,0,0,1,0,0,0,0,3,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,22239331,71.7932,0,115469946,2002,62077358,3345,0,0,921
3459,4128,4128,4698,6,1,0,4,1,776,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,8799498,38.16036319,0,3673575,51,0,0,0,0,0
3460,4129,4129,4699,6,0,1,1,1,541,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1119346,30.1060407,0,110924,42,0,0,0,0,0
3461,4130,4130,4700,6,0,1,8,1,355,0,0,0,0,0,0,1,0,0,0,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,2,10,23055021,58.31584369,0,18083983,373,315,187,0,0,133
3462,4131,4131,4701,6,0,1,5,1,332,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1559960,86.75396751,0,13046268,843,0,0,0,0,1613900
3463,4132,4132,4702,6,0,1,5,1,260,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,9,14781021,50.47158251,0,14293656,1193,950589,0,9823,0,152346
3464,4135,4135,4706,6,0,1,3,1,940,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,9,37939138,26.97393354,0,2036116,185,15078,0,0,0,31
3465,4137,4137,4708,6,1,0,2,1,470,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,6,704892,52.32494259,0,183948,27,0,0,0,0,0
3466,4138,4138,4709,6,0,1,5,1,443,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,7,11073099,37.99751244,0,1352816,104,551460,0,4914,0,410
3467,4139,4139,4710,6,1,0,6,1,332,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,11866149,29.29280845,0,33225,14,0,0,0,0,0
3468,4140,4140,4711,6,0,1,4,1,1634,0,0,1,0,0,0,0,0,0,0,5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,9,211443028,30.58591038,0,28671394,2266,0,15589,0,0,575608
3469,4141,4141,4712,6,0,1,1,1,1060,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,7221175,31.34626387,0,330079,74,15183,0,0,0,990
3470,4142,4142,4714,6,0,1,1,1,851,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1213920,21.4687,0,61923,2,0,0,0,0,0
3471,4143,4143,4715,6,0,1,1,1,688,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,5362860,40.0186,0,5355556,1096,2399220,9955,0,0,34
3472,4144,4144,4716,6,0,1,9,1,625,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1824177,23.67343791,0,1925597,90,0,0,0,0,0
3473,4146,4146,4719,6,1,0,8,1,1017,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,11,40148238,33.34443913,0,5745940,1807,7742,0,0,0,0
