,Unnamed: 0,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
5664,5664,109,111111,7865611.0,8638516.0,9289316.0,8192783.0,7591284.0,5948301
5665,5665,110,111111,58828568.0,39531645.0,61518836.0,27965069.0,17149014.0,9823436
5666,5666,111,111010,121000.0,109200.0,230594.0,212806.0,100000.0,77700
5667,5667,112,111111,1037162.0,1358733.0,1071770.0,1263437.0,516579.0,205845
5668,5668,113,111110,2356114.0,0.0,0.0,0.0,0.0,0
5669,5669,114,101001,2015193.0,2184443.0,2266880.0,2085074.0,2073911.0,1398391
5670,5670,115,110111,1353576.0,1925986.0,2138261.0,1713638.0,1633335.0,1248037
5671,5671,116,111100,2033349.0,2231222.0,2221647.0,2132301.0,2125183.0,1867274
5672,5672,117,110111,1665817.0,1677630.0,1677854.0,1609556.0,1578585.0,1331098
5673,5673,118,1000,6481.0,6916.0,7071.0,6093.0,4385.0,2625
5674,5674,119,11,25172.0,25172.0,25172.0,25172.0,25172.0,25000
5675,5675,120,100000,0.0,10000.0,10000.0,10000.0,10000.0,10000
5676,5676,543,111111,624401749.0,617815200.0,588860800.0,557273711.0,573173375.0,491921449
5677,5677,544,111010,25543900.0,24066600.0,25053700.0,23338851.0,21291200.0,17601460
5678,5678,545,111111,677592.0,655542.0,704542.0,670244.0,638394.0,528144
5679,5679,546,11100,23193477.0,24776066.0,25893335.0,22340515.0,22745435.0,17694528
5680,5680,547,111111,9334668.0,9839615.0,10663363.0,10359239.0,8978246.0,7593069
5681,5681,548,111111,56140271.0,57035271.0,58065271.0,50932270.0,57772270.0,43122270
5682,5682,549,111111,20478118.0,21297329.0,22680545.0,21885022.0,22052314.0,18944764
5683,5683,550,111111,5660000.0,5860000.0,6040000.0,6030000.0,5810000.0,5040000
5684,5684,551,111111,12097347.0,12903432.0,12531248.0,11300445.0,10895661.0,9326964
5685,5685,552,110,2320645.0,2218248.0,2254561.0,2315240.0,2340500.0,2267526
5686,5686,553,111111,18564232.0,16540895.0,17311937.0,14795229.0,11644590.0,7317545
5687,5687,554,111110,1701776.0,1716372.0,1732282.0,1629085.0,1679609.0,1470534
5688,5688,555,110110,1144743.0,1298312.0,1345890.0,1155277.0,1102679.0,802797
5689,5689,556,111111,4818074.0,4994144.0,6028274.0,5760780.0,4766644.0,4073274
5690,5690,557,111111,4196106.0,4128972.0,3989042.0,3883027.0,3900245.0,3317978
5691,5691,5883,111111,8633487.0,8575777.0,9608897.0,7324163.0,6801453.0,5961143
5692,5692,5884,111111,16611742.0,3234842.0,244735.0,12990462.0,3860698.0,17661088
5693,5693,5885,10000,175281479.0,163226438.0,172951416.0,179407006.0,175615443.0,165036537
5694,5694,5886,1100,147332.0,144932.0,438722.0,426253.0,428419.0,366019
5695,5695,5887,111111,7582735.0,8392642.0,9496248.0,8023571.0,7587484.0,6243614
5696,5696,5888,111111,123809543.0,130449831.0,132180684.0,123996780.0,124315368.0,107515957
5697,5697,5889,111111,4100708.0,4272851.0,4342620.0,4070725.0,4024230.0,3655380
5698,5698,5890,111111,8972145.0,8527695.0,9584865.0,9485820.0,18252610.0,14367835
5699,5699,5891,111010,495519.0,471769.0,466969.0,411331.0,407414.0,321764
5700,5700,5892,111111,10796895.0,10982966.0,11053178.0,11115520.0,11274030.0,9159142
5701,5701,5893,111111,5626672.0,5591239.0,5977413.0,6700720.0,2437688.0,7078557
5702,5702,5894,10,1168562.0,1170199.0,1185944.0,1176234.0,573481.0,493561
5703,5703,5895,111111,15123428.0,27922698.0,23628011.0,25867332.0,20760381.0,19895311
5704,5704,5896,111111,33460487.0,38669590.0,38897799.0,35554738.0,34675008.0,29369437
5705,5705,5897,111111,4291966.0,3997669.0,4473651.0,4913152.0,4518564.0,4656134
5706,5706,230,111111,13584816.0,15168155.0,16513195.0,18173028.0,17967734.0,15829758
5707,5707,231,111111,9120804.0,9050809.0,8808700.0,8657994.0,8692467.0,7553723
5708,5708,232,111111,34140495.0,44176783.0,60938528.0,49970875.0,46890035.0,44457817
5709,5709,233,111111,6171825.0,6117844.0,6455543.0,15762286.0,19530889.0,13614639
5710,5710,234,111111,27047971.0,29643731.0,31149381.0,26922085.0,25569685.0,20671955
5711,5711,235,111111,25618421.0,26399514.0,27490737.0,27574633.0,26045037.0,21755037
5712,5712,236,111111,10652130.0,10985830.0,10962230.0,10555851.0,10461665.0,9058773
5713,5713,237,111111,133585472.0,137065286.0,147125059.0,139381932.0,140219230.0,120139637
5714,5714,238,111111,8866403.0,9491423.0,9807223.0,9610463.0,9827201.0,8230701
5715,5715,239,110000,2796298.0,2771311.0,2657521.0,2546674.0,2591144.0,2214308
5716,5716,240,111111,11443491.0,11879244.0,12151751.0,11159930.0,6653201.0,5522001
5717,5717,241,110011,302147.0,218647.0,218647.0,218811.0,218812.0,220480
5718,5718,242,111111,632144.0,664927.0,551465.0,552360.0,537232.0,283850
5719,5719,243,111111,8242528.0,8396028.0,8617903.0,8651430.0,9262015.0,7988399
5720,5720,244,111111,48750072.0,52887072.0,42856343.0,39925388.0,38844770.0,32746770
5721,5721,290,111101,358745604.0,374206571.0,417384166.0,363638895.0,360174291.0,301609690
5722,5722,291,111111,10158086.0,10369571.0,15574441.0,16205436.0,15429016.0,11542726
5723,5723,292,111111,11116745.0,14172141.0,17549714.0,724590.0,646890.0,3771650
5724,5724,293,111101,168307.0,149307.0,160330.0,159307.0,159261.0,1121509
5725,5725,294,111111,783959.0,787888.0,791747.0,810726.0,817789.0,792107
5726,5726,295,111111,56211613.0,48552910.0,44769408.0,73031709.0,57655259.0,53746750
5727,5727,296,111111,1836048.0,3422733.0,3133387.0,2353607.0,1741890.0,1361113
5728,5728,297,111111,2745730.0,2858674.0,3094289.0,2796965.0,2739288.0,2410061
5729,5729,298,101110,5916634.0,5976252.0,6081142.0,5886113.0,5907179.0,5450549
5730,5730,299,11001,0.0,3.0,20153.0,23003.0,20903.0,0
5731,5731,300,111111,3311144.0,3490874.0,3649036.0,3434842.0,3470885.0,2384889
5732,5732,301,111111,799729.0,978074.0,1082249.0,997317.0,1272542.0,146227
5733,5733,302,111111,4480388.0,4608108.0,4783374.0,4274268.0,4286274.0,3606934
5734,5734,303,111111,308269.0,1999019.0,1910907.0,2204636.0,1964371.0,1731910
5735,5735,304,111111,4155019.0,6086844.0,6478669.0,7192696.0,6697696.0,6397696
5736,5736,5971,111111,5306585.0,5520785.0,5577585.0,4312936.0,4216319.0,4282519
5737,5737,5972,111111,8399944.0,8364809.0,8338088.0,8147669.0,8194443.0,7252232
5738,5738,5973,111111,827087.0,876905.0,941324.0,834707.0,806775.0,674604
5739,5739,5974,111111,22666092.0,23488611.0,22814005.0,20777200.0,35138822.0,30848946
5740,5740,5975,111110,1795088.0,1737988.0,1734988.0,1758775.0,1787163.0,1634463
5741,5741,5976,111111,38027547.0,48125849.0,41648461.0,50461565.0,68032392.0,60880189
5742,5742,5977,111111,2350985.0,2802600.0,3505700.0,3304697.0,3220018.0,2559718
5743,5743,5978,111111,2464546.0,2020487.0,1748850.0,1707392.0,5181594.0,3831275
5744,5744,5979,111111,1572238.0,1655138.0,1760938.0,1701644.0,1700066.0,1467566
5745,5745,5980,111111,4277039.0,4294463.0,4554496.0,4041304.0,3966595.0,3569523
5746,5746,5981,10110,430683.0,425433.0,412183.0,405493.0,407048.0,346298
5747,5747,5982,10000,5000.0,5000.0,5000.0,5000.0,5000.0,5000
5748,5748,5983,1010,10000.0,10000.0,10000.0,10000.0,10000.0,10000
5749,5749,5984,111111,4840693.0,4708096.0,5064950.0,4749858.0,4466406.0,4333708
5750,5750,5985,1,,,,,,85443558
5751,5751,455,111111,25543271.0,14590727.0,15877583.0,14298505.0,14370646.0,11742394
5752,5752,456,111111,13.0,13.0,13.0,371528.0,374395.0,187200
5753,5753,457,111111,7427495.0,7610275.0,6634830.0,6951143.0,6690948.0,4807862
5754,5754,458,111111,19726671.0,20367820.0,22572362.0,21936570.0,23087212.0,21797742
5755,5755,459,10110,6.0,6.0,6.0,28036.0,26746.0,25541
5756,5756,460,111010,22099573.0,21581573.0,21254073.0,20787562.0,20147372.0,16799561
5757,5757,461,111111,6113680.0,5100694.0,5276644.0,5341494.0,5202694.0,4349994
5758,5758,462,111111,24004070.0,24771354.0,24341530.0,24549216.0,24070146.0,20355560
5759,5759,463,111111,2600618.0,2508778.0,2683504.0,2732914.0,2622977.0,2111734
5760,5760,464,110110,2630675.0,2630675.0,2630675.0,2296455.0,2296455.0,1942855
5761,5761,465,111111,376569.0,308610.0,479652.0,445695.0,512747.0,421802
5762,5762,466,111111,6093105.0,5953216.0,6096678.0,5992685.0,6083310.0,5614521
5763,5763,467,111111,27287667.0,28817184.0,23230691.0,21314727.0,18609800.0,11222500
5764,5764,468,111111,99033.0,113846.0,121709.0,124530.0,119241.0,133119
5765,5765,469,11111,,1000000.0,1994880.0,7249404.0,12318415.0,12095237
5766,5766,275,111111,26221909.0,26447864.0,30458947.0,27754625.0,28351363.0,23402536
5767,5767,276,111111,111254718.0,113165797.0,121228458.0,115273730.0,113120415.0,110619579
5768,5768,277,111111,75458677.0,72962362.0,71537870.0,70384219.0,70731386.0,63816720
5769,5769,278,111111,9436298.0,9379288.0,13904038.0,14688053.0,15197692.0,11481145
5770,5770,279,111011,14247290.0,13636602.0,18544616.0,15474971.0,13249032.0,12407591
5771,5771,280,111111,11920830.0,12141849.0,11885480.0,11810472.0,14146970.0,12486624
5772,5772,281,111111,1833101.0,9977489.0,13958511.0,2054365.0,2337206.0,2577964
5773,5773,282,111101,775960.0,778720.0,142703.0,5000.0,5000.0,5000
5774,5774,283,1,330159.0,292159.0,314159.0,271159.0,271159.0,100500
5775,5775,284,10000,1653371.0,1816321.0,1645571.0,1519485.0,1368785.0,1181335
5776,5776,285,10000,189263.0,205263.0,214263.0,192801.0,181501.0,158001
5777,5777,286,111111,1851259.0,1828258.0,1927312.0,1660731.0,438131.0,344168
5778,5778,287,111111,1912012.0,3701207.0,4982127.0,7570067.0,7799225.0,6749515
5779,5779,288,110000,4870.0,5051.0,10436.0,9075.0,9460.0,9047
5780,5780,289,11101,,0.0,0.0,0.0,0.0,200322
5781,5781,350,111111,9063902.0,18036281.0,20011908.0,28673162.0,39193280.0,29452109
5782,5782,351,111111,7887152.0,8023543.0,8201796.0,8431259.0,8340397.0,7286924
5783,5783,352,111000,165033.0,146033.0,157033.0,135533.0,135533.0,100533
5784,5784,353,111001,15000.0,15000.0,15000.0,15659.0,15659.0,15659
5785,5785,354,111111,10461339.0,10303391.0,12126815.0,12079936.0,11582705.0,10732056
5786,5786,355,111111,37083344.0,38151020.0,42523700.0,54031200.0,55653200.0,44652406
5787,5787,356,111111,1880492.0,2021992.0,2349172.0,2335356.0,2259116.0,1973593
5788,5788,357,111111,6797439.0,6122036.0,5599938.0,8238586.0,7974382.0,6597016
5789,5789,358,111110,180450029.0,181342075.0,10036680.0,5043025.0,21400.0,20440
5790,5790,359,111000,826358.0,827758.0,811508.0,802106.0,781439.0,712839
5791,5791,360,111111,438578.0,282300.0,319500.0,270001.0,255301.0,14
5792,5792,361,111111,23898771.0,24594111.0,55674646.0,65034325.0,51062191.0,41807139
5793,5793,362,111111,520213.0,639585.0,649381.0,643481.0,636373.0,520700
5794,5794,363,110010,1974170.0,2060209.0,2043716.0,1849635.0,1804578.0,1644591
5795,5795,364,100000,125601.0,152001.0,175401.0,181201.0,153401.0,156401
5796,5796,5868,111111,16217082.0,18290632.0,18634668.0,21461189.0,20425975.0,14832156
5797,5797,5869,111111,38097713.0,42814313.0,46901711.0,48334926.0,53945607.0,43395073
5798,5798,5870,111111,12.0,12.0,2318241.0,2561297.0,2702178.0,2857158
5799,5799,5871,111111,43583343.0,41648793.0,44386043.0,45002926.0,32732903.0,27125683
5800,5800,5872,111111,54.0,54.0,54.0,3952596.0,0.0,6799115
5801,5801,5873,111111,38775577.0,38346093.0,39545982.0,35646902.0,34423982.0,36782100
5802,5802,5874,111111,19101973.0,18501050.0,18028088.0,16708266.0,16417795.0,13643600
5803,5803,5875,111111,5151238.0,5623331.0,5675923.0,5495800.0,5699688.0,5342026
5804,5804,5876,110011,1322173.0,1283133.0,1275088.0,1280443.0,1325077.0,1145957
5805,5805,5877,100001,1252619.0,1251819.0,1432619.0,1425076.0,1452276.0,1322676
5806,5806,5878,111111,961234.0,970834.0,987463.0,1037598.0,1000125.0,861325
5807,5807,5879,111111,136450.0,345480.0,434380.0,339540.0,332190.0,248540
5808,5808,5880,111111,776362.0,813762.0,845739.0,507909.0,479509.0,412509
5809,5809,5881,111111,2322052.0,2099850.0,2253085.0,2121461.0,1664690.0,1077715
5810,5810,5882,111001,65362.0,65282.0,61133.0,55866.0,57643.0,52104
5811,5811,215,111111,33253196.0,33941346.0,34778396.0,33354243.0,33306342.0,30791342
5812,5812,216,100000,22523330.0,23426418.0,33091326.0,29041497.0,28138012.0,24748684
5813,5813,217,111111,5795381.0,5643511.0,6240534.0,6292660.0,6164099.0,4996399
5814,5814,218,110000,20746125.0,20718057.0,21717251.0,20183528.0,20151934.0,17157717
5815,5815,219,111111,11289830.0,14886782.0,17067270.0,17769925.0,17842062.0,15802901
5816,5816,220,111111,1860094.0,1757669.0,1802394.0,1755538.0,1773753.0,1726278
5817,5817,221,111111,3125678.0,3283957.0,4016880.0,3402298.0,3230245.0,2638819
5818,5818,222,111111,2276285.0,2251925.0,2197325.0,2153756.0,2138682.0,1884032
5819,5819,223,111111,3362076.0,4104539.0,4380321.0,3990761.0,3829790.0,3775522
5820,5820,224,111111,7256303.0,11678313.0,14165620.0,16912162.0,16659882.0,14098378
5821,5821,225,111001,631085.0,642180.0,489387.0,401207.0,369490.0,356525
5822,5822,226,11000,5421358.0,6449901.0,6442909.0,6163360.0,6106285.0,5314356
5823,5823,227,111111,64597004.0,64900238.0,61491761.0,49610939.0,58958252.0,42159971
5824,5824,228,111111,3945419.0,1909119.0,1882119.0,1909502.0,2773502.0,2167502
5825,5825,229,101,0.0,0.0,0.0,0.0,0.0,1100150
5826,5826,5838,111101,4149660.0,5067327.0,1145653.0,200000.0,186800.0,159520
5827,5827,5839,111111,83905883.0,93047808.0,98837873.0,99232848.0,97926298.0,84501841
5828,5828,5840,111111,81317447.0,81683098.0,85614810.0,83851848.0,71545792.0,67982131
5829,5829,5841,111111,7829350.0,8790351.0,9001558.0,8485020.0,8324399.0,7428940
5830,5830,5842,111011,24756116.0,26883456.0,29760769.0,25925587.0,24794036.0,21291131
5831,5831,5843,101111,19344827.0,19476827.0,18694327.0,18098764.0,17751739.0,15025739
5832,5832,5844,111111,13361107.0,14116597.0,14901852.0,14713203.0,14440079.0,10252320
5833,5833,5845,111111,44576822.0,43808964.0,42965039.0,42252225.0,42665437.0,37438337
5834,5834,5846,111111,5462604.0,5552205.0,5749847.0,5428001.0,6035538.0,5217481
5835,5835,5847,111000,349596.0,326196.0,350204.0,329164.0,338364.0,300514
5836,5836,5848,111111,9292855.0,9073071.0,10084021.0,9791526.0,9574526.0,7426342
5837,5837,5849,100000,10000.0,10000.0,10000.0,10000.0,10000.0,10000
5838,5838,5850,111111,54269219.0,61945691.0,65658221.0,78645583.0,84755121.0,20279898
5839,5839,5851,11110,,911834.0,827423.0,729410.0,186422.0,180010
5840,5840,5852,1,,0.0,0.0,0.0,0.0,0
5841,5841,5718,111100,30039375.0,27928500.0,31143525.0,29227500.0,27603750.0,20816475
5842,5842,5719,111111,941289.0,856580.0,980776.0,908821.0,835382.0,1660892
5843,5843,5720,111111,12316975.0,11400937.0,12201171.0,11954725.0,11876601.0,11085713
5844,5844,5721,111111,10359642.0,10387687.0,10274862.0,9821751.0,9914763.0,8561190
5845,5845,5722,111111,18124192.0,19589514.0,20836194.0,22862337.0,21932335.0,14806032
5846,5846,5723,111111,11228091.0,11361729.0,11676631.0,10254430.0,10779188.0,8861668
5847,5847,5724,111011,5058.0,5058.0,5058.0,5058.0,5058.0,5058
5848,5848,5725,111111,32496535.0,34941196.0,36963138.0,37572087.0,38554826.0,32504532
5849,5849,5726,111011,13560230.0,13798064.0,13937952.0,13252153.0,13134040.0,10495664
5850,5850,5727,10011,36.0,0.0,0.0,0.0,358162.0,596849
5851,5851,5728,101111,1258598.0,1151285.0,1408977.0,1559774.0,1620482.0,1203162
5852,5852,5729,111111,6174184.0,6657934.0,6907434.0,6447366.0,6441592.0,5389052
5853,5853,5730,111111,2870000.0,2907900.0,2857900.0,2867400.0,2867400.0,2477500
5854,5854,5731,111111,680512.0,749215.0,815083.0,905732.0,930505.0,799949
5855,5855,5732,111111,423563.0,438748.0,450528.0,471291.0,489766.0,470751
5856,5856,1028,111110,23464880.0,24970740.0,29085325.0,29759820.0,29191450.0,25137620
5857,5857,1029,111111,49696691.0,55369691.0,58445291.0,50716915.0,51012000.0,39305400
5858,5858,1030,111111,39792541.0,40405041.0,40590734.0,39993958.0,38921848.0,33156462
5859,5859,1031,111111,14179305.0,14312861.0,14861901.0,14869133.0,13431992.0,11537629
5860,5860,1032,110110,2427066.0,2521577.0,2542391.0,2973242.0,2825376.0,2338830
5861,5861,1033,111000,1057219.0,1041719.0,1138519.0,966704.0,948059.0,752209
5862,5862,1034,111111,910161.0,927161.0,948861.0,895463.0,864207.0,716057
5863,5863,1035,111111,4483819.0,4829247.0,4938978.0,4556857.0,4577607.0,3997329
5864,5864,1036,110010,5467809.0,5471138.0,5655981.0,5070816.0,4955929.0,4302519
5865,5865,1037,10100,628129.0,649429.0,674129.0,952789.0,939894.0,790594
5866,5866,1038,111111,2412128.0,2402228.0,2385128.0,2024400.0,1599400.0,1341400
5867,5867,1039,111111,3751.0,18423.0,21580.0,23581.0,19578.0,15423
5868,5868,1040,111111,2498003.0,3708914.0,3589354.0,4606516.0,4253034.0,3566884
5869,5869,1041,1,,,,,,184401970
5870,5870,6225,111000,256668390.0,269177173.0,280489944.0,280885744.0,266712083.0,236801464
5871,5871,6226,111111,2240268.0,2279343.0,2393543.0,4239039.0,4683384.0,3670039
5872,5872,6227,11100,6025085.0,7498597.0,7594722.0,6476888.0,6331480.0,5425150
5873,5873,6228,111111,2965624.0,3343024.0,3272724.0,3077040.0,3075500.0,2963000
5874,5874,6229,111111,114923983.0,112122892.0,132657869.0,113811931.0,115965975.0,110870680
5875,5875,6230,10001,5196969.0,5402249.0,5798023.0,5362140.0,5232302.0,3521028
5876,5876,6231,111011,252921.0,169065.0,172768.0,175641.0,177625.0,182947
5877,5877,6232,111110,3319.0,3175.0,3136.0,2031.0,6483.0,6526
5878,5878,6233,111011,335375.0,296995.0,342655.0,332501.0,247950.0,276629
5879,5879,6234,111111,1282648.0,1340784.0,522533.0,531212.0,11884464.0,11847827
5880,5880,6235,111111,6.0,6.0,20156.0,110.0,15110.0,15000
5881,5881,6236,111110,4848100.0,4812256.0,4803756.0,6321943.0,6349146.0,5246446
5882,5882,6237,100000,74693.0,73472.0,71119.0,69060.0,69449.0,59049
5883,5883,6238,1,,,,,,2764836
5884,5884,893,111111,66955134.0,63270444.0,25523964.0,82258954.0,69382519.0,58951269
5885,5885,894,111111,9388244.0,9336412.0,9697502.0,9039136.0,9546131.0,8178384
5886,5886,895,111111,12297746.0,12086481.0,14902436.0,14105216.0,13596092.0,11807540
5887,5887,896,110100,4687241.0,5187741.0,5869741.0,4959665.0,4690165.0,3859665
5888,5888,897,111111,16637725.0,15603306.0,17928423.0,17120479.0,16275758.0,13745818
5889,5889,898,110110,12515315.0,13048055.0,10512945.0,10238156.0,10271508.0,7850448
5890,5890,899,111111,9153265.0,9041179.0,8909118.0,8429151.0,8398284.0,7402665
5891,5891,900,111111,1105770.0,1092270.0,1101890.0,1108931.0,1104955.0,1016715
5892,5892,901,111111,95103581.0,101229640.0,104568535.0,97848110.0,99550289.0,90202137
5893,5893,902,111111,8490064.0,8790064.0,9060064.0,9045064.0,8715064.0,7560064
5894,5894,903,111111,31532972.0,31549262.0,33566632.0,31593308.0,28719648.0,23953118
5895,5895,904,111110,17207577.0,17850217.0,18571777.0,16846428.0,18455475.0,18753770
5896,5896,905,111101,2456091.0,2611739.0,2372476.0,2031323.0,2183573.0,2717773
5897,5897,906,111111,2856742.0,2549873.0,2290288.0,1698552.0,1295138.0,1021311
5898,5898,6085,111111,85812832.0,86250394.0,16731382.0,13915085.0,13926642.0,13939924
5899,5899,6086,111111,56164695.0,95648243.0,62929990.0,89390733.0,89683290.0,54628691
5900,5900,6087,101111,522229.0,562940.0,605851.0,733817.0,718441.0,622767
5901,5901,6088,111111,4865608.0,5640424.0,7330354.0,7276228.0,8097872.0,7541032
5902,5902,6089,111111,14624473.0,14617073.0,13550273.0,12724141.0,11811414.0,8275437
5903,5903,6090,111111,7365345.0,7249615.0,7533735.0,6898356.0,7587835.0,6417743
5904,5904,6091,110000,21895477.0,21578762.0,20846825.0,20252067.0,20349559.0,17279845
5905,5905,6092,111111,19295.0,19295.0,19295.0,19414.0,19414.0,57504
5906,5906,6093,111111,14459553.0,14640351.0,14409588.0,13874796.0,13762907.0,11698108
5907,5907,6094,111111,19340483.0,19153711.0,23863174.0,23568593.0,23683279.0,20518025
5908,5908,6095,110100,130601.0,157001.0,180401.0,186204.0,158404.0,161404
5909,5909,6096,11100,0.0,5000.0,25150.0,28001.0,25901.0,22151
5910,5910,6097,100,,,,0.0,0.0,200152
5911,5911,6098,11,,,,,5000.0,3846583
5912,5912,6239,111111,3275268.0,3713968.0,3726268.0,3797546.0,4407166.0,4661466
5913,5913,6240,111111,10715357.0,10110857.0,9716089.0,7851612.0,8343653.0,100264
5914,5914,6241,111111,75981405.0,88008887.0,95004890.0,93141642.0,89944338.0,73217833
5915,5915,6242,101101,1163136.0,1238086.0,1289476.0,1283943.0,1235568.0,1016503
5916,5916,6243,101110,839662.0,825832.0,796652.0,773495.0,776989.0,658125
5917,5917,6244,111111,12478218.0,13702678.0,15085234.0,15631713.0,15198563.0,13116263
5918,5918,6245,101111,146600.0,144200.0,139200.0,135522.0,134844.0,114000
5919,5919,6246,111111,20110755.0,20003020.0,20329600.0,20243675.0,20362380.0,17639930
5920,5920,6247,111001,234787.0,217660.0,155652.0,169555.0,163330.0,127053
5921,5921,6248,11,2471684.0,2464189.0,2438304.0,2356036.0,1710107.0,1350267
5922,5922,6249,1000,165000.0,146000.0,157000.0,135500.0,135500.0,100500
5923,5923,6250,11000,2051100.0,1856035.0,1989414.0,1774910.0,1775469.0,1426079
5924,5924,6251,10000,,0.0,3172.0,2386.0,2043.0,1319
5925,5925,6252,110,,,,99184.0,345289.0,295014
5926,5926,1014,10000,8627548.0,8621390.0,8523693.0,8422627.0,8416570.0,7799432
5927,5927,1015,111111,15149108.0,15859426.0,15585602.0,15596332.0,15366766.0,17359492
5928,5928,1016,111111,44867008.0,46016234.0,50335000.0,47621837.0,56236003.0,58926891
5929,5929,1017,111111,6061915.0,6181902.0,7054857.0,6644963.0,6955052.0,10017173
5930,5930,1018,111111,1017476.0,1038202.0,1077685.0,993481.0,920794.0,723344
5931,5931,1019,11111,4210592.0,4576562.0,4781312.0,5254933.0,4841593.0,4195193
5932,5932,1020,111111,22824897.0,28453830.0,27843336.0,27058326.0,27180630.0,23020835
5933,5933,1021,111111,4161294.0,4179668.0,3889971.0,3196850.0,3107610.0,2686309
5934,5934,1022,111111,1196059.0,1189942.0,1211767.0,1223332.0,1215684.0,155868
5935,5935,1023,111111,11606854.0,11438530.0,12361100.0,10860002.0,11094031.0,9277900
5936,5936,1024,111111,26384307.0,32997963.0,36371919.0,41626009.0,39748220.0,42809990
5937,5937,1025,111000,3664918.0,4143129.0,4095656.0,4060509.0,4069761.0,3865283
5938,5938,1026,111111,2006881.0,1884117.0,1636912.0,1465590.0,1486302.0,1133082
5939,5939,1027,111111,6616530.0,7334029.0,8885814.0,9968147.0,10579837.0,9518384
5940,5940,838,111111,74272592.0,78706966.0,81640965.0,81415675.0,82291297.0,70121881
5941,5941,839,11001,23729192.0,23635595.0,23266701.0,22762989.0,22859213.0,19865460
5942,5942,840,111010,2977878.0,3095570.0,3218110.0,2903446.0,2855151.0,2471057
5943,5943,841,1101,19638650.0,19931750.0,20413720.0,18764476.0,18594473.0,13584800
5944,5944,842,111010,87521.0,86271.0,84621.0,83957.0,79499.0,66359
5945,5945,843,111111,231170183.0,329300092.0,611447324.0,418176944.0,400105307.0,167668717
5946,5946,844,100110,161097.0,170016.0,204501.0,163390.0,147361.0,131086
5947,5947,845,111111,569897.0,566077.0,551677.0,1025109.0,1037895.0,1650785
5948,5948,846,111111,4106801.0,4185600.0,3405399.0,2966876.0,834060.0,0
5949,5949,847,110100,4676355.0,4824384.0,4945631.0,4738189.0,4676574.0,4059169
5950,5950,848,111111,2040694.0,2070043.0,2755575.0,2267974.0,2032619.0,2038693
5951,5951,849,111111,1160070.0,1199970.0,1244536.0,857930.0,842634.0,3440454
5952,5952,850,10,2333.0,2526.0,3269.0,2069.0,2002180.0,2001849
5953,5953,851,111111,3662591.0,3953162.0,4239302.0,4194116.0,4136270.0,3473116
5954,5954,642,111111,5297586.0,5159544.0,5173447.0,5072639.0,5081522.0,4493549
5955,5955,643,1,905621.0,939361.0,883000.0,863958.0,839807.0,734250
5956,5956,644,111111,7406686.0,2696981.0,3892981.0,2660112.0,2493386.0,2452192
5957,5957,645,100,20210030.0,21844910.0,22662350.0,24629317.0,22917802.0,18319702
5958,5958,646,111111,172500.0,178100.0,0.0,361.0,361.0,361
5959,5959,647,100000,2529600.0,2496817.0,2498509.0,2295805.0,2227264.0,2138851
5960,5960,648,111111,156554801.0,180816351.0,209338170.0,200235250.0,150369550.0,121494834
5961,5961,649,111111,5379354.0,5872179.0,6257321.0,6841273.0,7015903.0,6402625
5962,5962,650,111101,16847461.0,18144493.0,19791026.0,21404083.0,21965097.0,18657828
5963,5963,651,10000,4725051.0,4735525.0,4774100.0,4665276.0,4682427.0,4570318
5964,5964,652,1100,0.0,0.0,1000000.0,998146.0,998146.0,852546
5965,5965,653,100110,343405.0,361605.0,427055.0,492887.0,478887.0,391387
5966,5966,654,111110,223601.0,152000.0,175400.0,181213.0,153413.0,156413
5967,5967,655,1,,,,,,5940911
5968,5968,852,111111,8177722.0,7903206.0,8371077.0,12589386.0,11889865.0,12481363
5969,5969,853,10100,11533913.0,13259214.0,12806689.0,12706556.0,13747758.0,16848311
5970,5970,854,110100,35663182.0,35485482.0,35623582.0,36237970.0,36042970.0,32562070
5971,5971,855,111111,10565501.0,10204186.0,10156962.0,8547090.0,9188514.0,6495711
5972,5972,856,111101,4638001.0,4904501.0,5262501.0,5532841.0,5066341.0,5622341
5973,5973,857,111111,33184965.0,33946957.0,34495470.0,31752478.0,30780475.0,26180550
5974,5974,858,111111,867729.0,835729.0,934729.0,794731.0,771731.0,538731
5975,5975,859,111111,3119921.0,3071688.0,2991769.0,2902419.0,2909932.0,2481532
5976,5976,860,111111,84210117.0,91860027.0,92534258.0,91905432.0,90279997.0,90332284
5977,5977,861,111111,3292339.0,3774219.0,4989047.0,3785501.0,3802433.0,3463720
5978,5978,862,111111,1634735.0,1622561.0,1775446.0,1770115.0,1756778.0,1484993
5979,5979,863,111111,2574645.0,2599531.0,2571692.0,2522311.0,2429906.0,2062609
5980,5980,864,111111,20255992.0,19302731.0,19994714.0,19138394.0,20868919.0,21079315
5981,5981,865,1000,,,7107.0,5179.0,5257.0,4642
5982,5982,824,100000,926300.0,95108275.0,1630350.0,51748704.0,202000800.0,568803
5983,5983,825,111111,9075263.0,8395250.0,8581125.0,5734750.0,8864700.0,7053400
5984,5984,826,111010,669798.0,674016.0,677792.0,676280.0,697085.0,690075
