,Unnamed: 0,act_no,value_weighted_volatility,leverage
4468,4468,4468.0,35.34437839474833,0.0
4469,4469,4469.0,35.687266393078076,0.0
4470,4470,4470.0,20.435372117249806,0.0
4471,4471,4471.0,23.66003903700756,0.0
4472,4472,4472.0,10.280954831994384,0.0
4473,4473,4473.0,35.52671316288978,0.0
4474,4474,4474.0,66.84039382352941,0.0
4475,4475,4475.0,26.279836807015062,0.0
4476,4476,4476.0,_,0.0
4477,4477,4477.0,33.5201,0.0
4478,4478,4478.0,26.56876269480531,0.0
4479,4479,4479.0,25.914862282774067,0.0
4480,4480,4480.0,49.89130645745723,0.0
4481,4481,4481.0,22.938609175309452,0.0
4482,4482,4482.0,29.94131029411765,0.0
4483,4483,4483.0,30.487736391050277,0.0
4484,4484,4484.0,24.797,0.0
4485,4485,4485.0,46.1787,0.0
4486,4486,4486.0,26.822402884844468,0.0
4487,4487,4487.0,34.53032679572922,0.0
4488,4488,4488.0,40.0596146123452,0.0
4489,4489,4489.0,33.06788422006473,0.0
4490,4490,4490.0,24.4697,0.0
4491,4491,4491.0,32.257283056412376,0.0
4492,4492,4492.0,11.754424833597625,0.0
4493,4493,4493.0,43.3324432243669,0.0
4494,4494,4494.0,31.6133,0.0
4495,4495,4495.0,24.49162836435904,0.0
4496,4496,4496.0,47.13703187517703,0.0
4497,4497,4497.0,21.951528598345266,0.0
4498,4498,4498.0,60.06808724203375,0.0
4499,4499,4499.0,24.797000000000004,0.0
4500,4500,4500.0,61.8149216214785,0.0
4501,4501,4501.0,21.559112296927015,0.0
4502,4502,4502.0,70.59453364145261,0.0
4503,4503,4503.0,33.80885270591518,0.0
4504,4504,4504.0,24.18599139919594,0.0
4505,4505,4505.0,34.235408976410575,0.0
4506,4506,4506.0,51.1182,0.0
4507,4507,4507.0,41.503404374817435,0.0
4508,4508,4508.0,0.0,0.0
4509,4509,4509.0,59.65157615136656,15362396.0
4510,4510,4510.0,34.49098404262134,0.0
4511,4511,4511.0,21.788567006906753,0.0
4512,4512,4512.0,36.04981387842648,0.0
4513,4513,4513.0,32.162126665850074,0.0
4514,4514,4514.0,117.81380000000001,0.0
4515,4515,4515.0,0.0,0.0
4516,4516,4516.0,32.524,0.0
4517,4517,4517.0,22.009857540140242,0.0
4518,4518,4518.0,31.244156411222132,0.0
4519,4519,4519.0,27.98189476506968,0.0
4520,4520,4520.0,37.74959847873597,0.0
4521,4521,4521.0,34.93566929051799,0.0
4522,4522,4522.0,40.034834911857544,0.0
4523,4523,4523.0,28.179418217481402,0.0
4524,4524,4524.0,_,0.0
4525,4525,4525.0,40.12264173111706,0.0
4526,4526,4526.0,39.19283449374218,0.0
4527,4527,4527.0,57.781508197306614,0.0
4528,4528,4528.0,33.679631022545195,0.0
4529,4529,4529.0,33.25456170729074,0.0
4530,4530,4530.0,14.337799999999998,0.0
4531,4531,4531.0,31.01117914852195,0.0
4532,4532,4532.0,33.87903541264432,0.0
4533,4533,4533.0,23.335482742378055,0.0
4534,4534,4534.0,33.86435908734486,0.0
4535,4535,4535.0,106.91261836956726,0.0
4536,4536,4536.0,37.41997412711521,0.0
4537,4537,4537.0,58.567985751524546,0.0
4538,4538,4538.0,31.721141802187276,0.0
4539,4539,4539.0,41.04245664075979,0.0
4540,4540,4540.0,33.0853,0.0
4541,4541,4541.0,68.7969,0.0
4542,4542,4542.0,75.45445406707977,0.0
4543,4543,4543.0,57.95596916203743,0.0
4544,4544,4544.0,43.660458183264076,0.0
4545,4545,4545.0,26.520098697271298,0.0
4546,4546,4546.0,64.0377,0.0
4547,4547,4547.0,66.7146,0.0
4548,4548,4548.0,57.104186755389485,0.0
4549,4549,4549.0,39.319727150433316,0.0
4550,4550,4550.0,34.9686793717813,0.0
4551,4551,4551.0,54.778828495877484,0.0
4552,4552,4552.0,37.1615,0.0
4553,4553,4553.0,27.265021878725104,0.0
4554,4554,4554.0,_,0.0
4555,4555,4555.0,_,0.0
4556,4556,4556.0,51.80875722160841,0.0
4557,4557,4557.0,40.0329,0.0
4558,4558,4558.0,32.31318542726721,0.0
4559,4559,4559.0,107.1617,0.0
4560,4560,4560.0,43.0970266389186,0.0
4561,4561,4561.0,45.5083,0.0
4562,4562,4562.0,76.14160100415668,5283530.0
4563,4563,4563.0,0.0,0.0
4564,4564,4564.0,34.79893246940245,0.0
4565,4565,4565.0,33.59325149384668,0.0
4566,4566,4566.0,30.11536813408249,0.0
4567,4567,4567.0,19.2958988854548,0.0
4568,4568,4568.0,21.940360827509497,0.0
4569,4569,4569.0,21.4687,0.0
4570,4570,4570.0,_,0.0
4571,4571,4571.0,47.39159117680493,0.0
4572,4572,4572.0,22.401621231796685,0.0
4573,4573,4573.0,37.82941713598546,0.0
4574,4574,4574.0,37.303499206364684,0.0
4575,4575,4575.0,22.199199999999998,0.0
4576,4576,4576.0,43.67900000000001,0.0
4577,4577,4577.0,0.0,0.0
4578,4578,4578.0,21.679688001783237,0.0
4579,4579,4579.0,18.08352329866112,0.0
4580,4580,4580.0,22.844514423922604,0.0
4581,4581,4581.0,54.264936248045885,0.0
4582,4582,4582.0,36.50006118504828,0.0
4583,4583,4583.0,100.31539999999998,0.0
4584,4584,4584.0,38.25206021276245,0.0
4585,4585,4585.0,41.159609161664974,0.0
4586,4586,4586.0,0.0,0.0
4587,4587,4587.0,57.05611014505581,0.0
4588,4588,4588.0,_,0.0
4589,4589,4589.0,39.14976994134151,0.0
4590,4590,4590.0,52.52110358961258,0.0
4591,4591,4591.0,71.0236131007392,0.0
4592,4592,4592.0,31.09652343278358,0.0
4593,4593,4593.0,43.33105920988216,0.0
4594,4594,4594.0,22.191500718513808,0.0
4595,4595,4595.0,38.56445122598585,0.0
4596,4596,4596.0,25.609552976828873,0.0
4597,4597,4597.0,29.458391252282354,0.0
4598,4598,4598.0,55.185195823551226,11540625.0
4599,4599,4599.0,42.85063214199079,0.0
4600,4600,4600.0,40.2770566373321,0.0
4601,4601,4601.0,41.9128,0.0
4602,4602,4602.0,40.8438911306467,0.0
4603,4603,4603.0,44.966,0.0
4604,4604,4604.0,51.59700803850399,0.0
4605,4605,4605.0,22.044904422302377,0.0
4606,4606,4606.0,31.039021311607637,0.0
4607,4607,4607.0,37.73258279740218,0.0
4608,4608,4608.0,52.4539716358839,0.0
4609,4609,4609.0,32.407640579950495,0.0
4610,4610,4610.0,64.0377,0.0
4611,4611,4611.0,30.262878583812032,0.0
4612,4612,4612.0,26.317940628123253,0.0
4613,4613,4613.0,46.12305609596558,0.0
4614,4614,4614.0,55.03461139240507,0.0
4615,4615,4615.0,22.453104093122533,0.0
4616,4616,4616.0,21.4687,0.0
4617,4617,4617.0,21.4687,0.0
4618,4618,4618.0,34.866802085949594,0.0
4619,4619,4619.0,42.0219,0.0
4620,4620,4620.0,0.0,0.0
4621,4621,4621.0,88.73077205802458,0.0
4622,4622,4622.0,65.0354,0.0
4623,4623,4623.0,24.797,0.0
4624,4624,4624.0,45.456973899697644,0.0
4625,4625,4625.0,68.9556824731149,0.0
4626,4626,4626.0,30.725771368685812,0.0
4627,4627,4627.0,20.729215308370044,0.0
4628,4628,4628.0,26.861395336904664,0.0
4629,4629,4629.0,41.18998484732725,51412600.0
4630,4630,4630.0,66.2687,0.0
4631,4631,4631.0,37.084,0.0
4632,4632,4632.0,42.724,0.0
4633,4633,4633.0,27.157469322836523,0.0
4634,4634,4634.0,31.8204,0.0
4635,4635,4635.0,22.62898886608774,0.0
4636,4636,4636.0,22.52412786847463,0.0
4637,4637,4637.0,0.0,0.0
4638,4638,4638.0,33.0853,0.0
4639,4639,4639.0,42.79526229352301,0.0
4640,4640,4640.0,26.134573139920647,0.0
4641,4641,4641.0,37.468788405745734,0.0
4642,4642,4642.0,28.446649290456456,0.0
4643,4643,4643.0,28.129356782809747,0.0
4644,4644,4644.0,81.17436413771105,0.0
4645,4645,4645.0,38.9877,0.0
4646,4646,4646.0,_,0.0
4647,4647,4647.0,22.583543775435356,0.0
4648,4648,4648.0,23.361005156860507,0.0
4649,4649,4649.0,30.923429997920316,0.0
4650,4650,4650.0,15.817699999999999,0.0
4651,4651,4651.0,95.43141048757236,0.0
4652,4652,4652.0,32.5829669016052,0.0
4653,4653,4653.0,32.81295793269756,0.0
4654,4654,4654.0,51.60435985432237,0.0
4655,4655,4655.0,72.41480619343173,0.0
4656,4656,4656.0,25.328914394568518,0.0
4657,4657,4657.0,25.192903889797282,0.0
4658,4658,4658.0,26.6875006546051,0.0
4659,4659,4659.0,37.97763589569612,0.0
4660,4660,4660.0,22.506751052074385,0.0
4661,4661,4661.0,25.181611247836052,0.0
4662,4662,4662.0,22.46453417031734,0.0
4663,4663,4663.0,28.039899999999996,0.0
4664,4664,4664.0,32.0117,0.0
4665,4665,4665.0,31.494845979607145,0.0
4666,4666,4666.0,21.4687,0.0
4667,4667,4667.0,49.69895850423917,0.0
4668,4668,4668.0,42.5006465140068,0.0
4669,4669,4669.0,29.32813174153337,0.0
4670,4670,4670.0,29.903659979728474,0.0
4671,4671,4671.0,23.1953,0.0
4672,4672,4672.0,112.44854428737779,0.0
4673,4673,4673.0,19.646876939435582,0.0
4674,4674,4674.0,52.98907195338959,0.0
4675,4675,4675.0,0.0,0.0
4676,4676,4676.0,30.376350558470822,0.0
4677,4677,4677.0,24.04702021697252,0.0
4678,4678,4678.0,72.17599064248904,0.0
4679,4679,4679.0,22.73988687397439,0.0
4680,4680,4680.0,22.541339223851246,0.0
4681,4681,4681.0,29.881978253542023,0.0
4682,4682,4682.0,21.4687,0.0
4683,4683,4683.0,37.14272390721871,0.0
4684,4684,4684.0,37.77554326514583,0.0
4685,4685,4685.0,38.58063305989124,0.0
4686,4686,4686.0,24.276396673406257,0.0
4687,4687,4687.0,18.408935617788327,0.0
4688,4688,4688.0,27.84846776610593,0.0
4689,4689,4689.0,94.8209,0.0
4690,4690,4690.0,23.20946669077726,0.0
4691,4691,4691.0,35.68434832713925,0.0
4692,4692,4692.0,34.45464982553067,0.0
4693,4693,4693.0,136.70238124553902,0.0
4694,4694,4694.0,21.4687,0.0
4695,4695,4695.0,0.0,0.0
4696,4696,4696.0,48.70926938329464,0.0
4697,4697,4697.0,71.7932,0.0
4698,4698,4698.0,38.160363187551205,0.0
4699,4699,4699.0,30.10604070271137,0.0
4700,4700,4700.0,58.315843688273645,0.0
4701,4701,4701.0,86.7539675148463,0.0
4702,4702,4702.0,50.471582514262735,0.0
4703,4703,4703.0,0.0,0.0
4704,4704,4704.0,54.47402667819534,0.0
4705,4705,4705.0,38.53894059601063,0.0
4706,4706,4706.0,26.973933536520175,0.0
4707,4707,4707.0,46.12802127440816,0.0
4708,4708,4708.0,52.32494258524123,0.0
4709,4709,4709.0,37.99751244061332,0.0
4710,4710,4710.0,29.292808453201467,0.0
4711,4711,4711.0,30.585910375612162,0.0
4712,4712,4712.0,31.34626386792137,0.0
4713,4713,4713.0,_,0.0
4714,4714,4714.0,21.468699999999995,0.0
4715,4715,4715.0,40.018600000000006,0.0
4716,4716,4716.0,23.673437907560007,0.0
4717,4717,4717.0,_,0.0
4718,4718,4718.0,30.722992549412517,0.0
4719,4719,4719.0,33.344439129867844,0.0
4720,4720,4720.0,43.387071780928494,0.0
4721,4721,4721.0,33.43543619879137,0.0
4722,4722,4722.0,27.051464531143143,0.0
4723,4723,4723.0,33.63426951642731,0.0
4724,4724,4724.0,_,0.0
4725,4725,4725.0,_,0.0
4726,4726,4726.0,_,0.0
4727,4727,4727.0,31.968543858944717,0.0
4728,4728,4728.0,33.22887120883844,0.0
4729,4729,4729.0,101.62193981938717,0.0
4730,4730,4730.0,42.71089685984061,0.0
4731,4731,4731.0,21.4687,0.0
4732,4732,4732.0,26.994586488591747,0.0
4733,4733,4733.0,59.7819367954595,0.0
4734,4734,4734.0,28.139709281864295,0.0
4735,4735,4735.0,_,0.0
4736,4736,4736.0,_,0.0
4737,4737,4737.0,21.4687,0.0
4738,4738,4738.0,21.954435344331905,0.0
4739,4739,4739.0,28.24371477503117,0.0
4740,4740,4740.0,30.433357419755723,0.0
4741,4741,4741.0,37.98950519632093,0.0
4742,4742,4742.0,41.33202805797146,0.0
4743,4743,4743.0,24.1329,0.0
4744,4744,4744.0,33.59727079817381,0.0
4745,4745,4745.0,44.52951606191434,0.0
4746,4746,4746.0,34.40326543108771,0.0
4747,4747,4747.0,21.4687,0.0
4748,4748,4748.0,35.972511969215454,0.0
4749,4749,4749.0,65.8307,0.0
4750,4750,4750.0,20.973744380403456,0.0
4751,4751,4751.0,27.452363719272256,0.0
4752,4752,4752.0,11.583938822279908,0.0
4753,4753,4753.0,35.10905127956379,0.0
4754,4754,4754.0,41.9128,0.0
4755,4755,4755.0,34.03992574072918,0.0
4756,4756,4756.0,33.927250372818584,0.0
4757,4757,4757.0,43.15521981599942,0.0
4758,4758,4758.0,_,0.0
4759,4759,4759.0,35.90321355202843,0.0
4760,4760,4760.0,43.35719481001074,0.0
4761,4761,4761.0,44.94519645121913,0.0
4762,4762,4762.0,49.37990563099917,0.0
4763,4763,4763.0,26.728254221488033,0.0
4764,4764,4764.0,26.68873919003427,0.0
4765,4765,4765.0,0.0,0.0
4766,4766,4766.0,0.0,0.0
4767,4767,4767.0,24.782048221614225,0.0
4768,4768,4768.0,27.911975572401428,0.0
4769,4769,4769.0,31.74762189685657,0.0
4770,4770,4770.0,31.020642895201,0.0
4771,4771,4771.0,82.49491150098866,0.0
4772,4772,4772.0,_,0.0
4773,4773,4773.0,20.877510962069547,0.0
4774,4774,4774.0,32.926166579654414,0.0
4775,4775,4775.0,23.935619969932347,0.0
4776,4776,4776.0,32.201946465637704,0.0
4777,4777,4777.0,21.4687,0.0
4778,4778,4778.0,0.0,0.0
4779,4779,4779.0,56.29189612565308,0.0
4780,4780,4780.0,85.2675784356137,0.0
4781,4781,4781.0,80.87252848815713,0.0
4782,4782,4782.0,31.920736924246256,0.0
4783,4783,4783.0,30.036952404985183,0.0
4784,4784,4784.0,32.88701953026213,0.0
4785,4785,4785.0,18.32953331843906,0.0
4786,4786,4786.0,45.250350465966534,0.0
4787,4787,4787.0,42.796450448728564,0.0
4788,4788,4788.0,39.63590103999372,0.0
4789,4789,4789.0,35.93164373922539,0.0
4790,4790,4790.0,63.69871290986212,0.0
4791,4791,4791.0,37.50534556679639,0.0
4792,4792,4792.0,23.240916150184674,0.0
4793,4793,4793.0,42.576899999999995,0.0
4794,4794,4794.0,77.57688204346921,0.0
4795,4795,4795.0,0.0,0.0
4796,4796,4796.0,57.42697634043793,0.0
4797,4797,4797.0,39.1205,0.0
4798,4798,4798.0,0.0,0.0
4799,4799,4799.0,13.81213304591851,0.0
4800,4800,4800.0,21.584745459031637,0.0
4801,4801,4801.0,_,0.0
4802,4802,4802.0,35.52413926310798,0.0
4803,4803,4803.0,30.2156,0.0
4804,4804,4804.0,15.674539777851892,0.0
4805,4805,4805.0,48.181564606073714,0.0
4806,4806,4806.0,0.0,0.0
4807,4807,4807.0,32.2170478081069,0.0
4808,4808,4808.0,34.93845563944604,0.0
4809,4809,4809.0,41.6425166487863,0.0
4810,4810,4810.0,53.23803840764605,0.0
4811,4811,4811.0,25.104989719909778,0.0
4812,4812,4812.0,38.98005234406823,0.0
4813,4813,4813.0,59.91470678197341,0.0
4814,4814,4814.0,_,0.0
4815,4815,4815.0,_,0.0
4816,4816,4816.0,37.828101897207176,0.0
4817,4817,4817.0,32.4323,0.0
4818,4818,4818.0,0.0,0.0
4819,4819,4819.0,63.58856543615386,0.0
4820,4820,4820.0,21.4687,0.0
4821,4821,4821.0,47.1859,0.0
4822,4822,4822.0,36.39262483692867,0.0
4823,4823,4823.0,31.131724453858524,0.0
4824,4824,4824.0,84.6289,0.0
4825,4825,4825.0,34.9337435988223,0.0
4826,4826,4826.0,96.22447735321998,0.0
4827,4827,4827.0,18.91674279936444,0.0
4828,4828,4828.0,0.0,0.0
4829,4829,4829.0,49.508612305257664,5415000.0
4830,4830,4830.0,47.686340091404745,0.0
4831,4831,4831.0,34.65430630856155,900000.0
4832,4832,4832.0,34.1905,0.0
4833,4833,4833.0,21.816093658470564,0.0
4834,4834,4834.0,27.968874462771694,0.0
4835,4835,4835.0,37.887115996644525,0.0
4836,4836,4836.0,0.0,0.0
4837,4837,4837.0,35.71723906213756,0.0
4838,4838,4838.0,35.73791815674338,0.0
4839,4839,4839.0,22.54628373456613,0.0
4840,4840,4840.0,57.45157075008667,0.0
4841,4841,4841.0,26.106557445451426,0.0
4842,4842,4842.0,13.427840036900365,0.0
4843,4843,4843.0,79.81591316207417,0.0
4844,4844,4844.0,_,0.0
4845,4845,4845.0,43.58532891301905,0.0
4846,4846,4846.0,36.79814069777635,0.0
4847,4847,4847.0,24.53703257972561,0.0
4848,4848,4848.0,23.633648006623424,0.0
4849,4849,4849.0,52.772213825438804,0.0
4850,4850,4850.0,21.4687,0.0
4851,4851,4851.0,0.0,0.0
4852,4852,4852.0,51.1759946517838,0.0
4853,4853,4853.0,25.113649697918046,0.0
4854,4854,4854.0,46.159848588202046,0.0
4855,4855,4855.0,24.461564941569282,0.0
4856,4856,4856.0,21.4687,0.0
4857,4857,4857.0,55.13004267292411,0.0
4858,4858,4858.0,37.26452186004397,0.0
4859,4859,4859.0,35.28146001368874,0.0
4860,4860,4860.0,32.0117,0.0
4861,4861,4861.0,56.64259157301744,0.0
4862,4862,4862.0,21.942504532581523,0.0
4863,4863,4863.0,39.16216682653147,0.0
4864,4864,4864.0,113.39512831399558,0.0
4865,4865,4865.0,28.8132322844351,0.0
4866,4866,4866.0,55.16376217660834,0.0
4867,4867,4867.0,65.7153,0.0
4868,4868,4868.0,24.492060809029915,0.0
4869,4869,4869.0,85.46336464987897,0.0
4870,4870,4870.0,43.51072046138153,0.0
4871,4871,4871.0,21.83391970622009,0.0
4872,4872,4872.0,33.142922218198656,0.0
4873,4873,4873.0,23.363347778300106,0.0
4874,4874,4874.0,43.706532494139765,0.0
4875,4875,4875.0,45.37346928881344,0.0
4876,4876,4876.0,35.17399999999999,0.0
4877,4877,4877.0,51.13931188528352,0.0
4878,4878,4878.0,44.56830999251369,0.0
4879,4879,4879.0,56.63239838995656,0.0
4880,4880,4880.0,0.0,0.0
4881,4881,4881.0,35.64264941232876,0.0
4882,4882,4882.0,66.24138369716152,0.0
4883,4883,4883.0,32.038098489309554,0.0
4884,4884,4884.0,22.605980009690963,0.0
4885,4885,4885.0,34.53280456834843,0.0
4886,4886,4886.0,33.950742152258975,0.0
4887,4887,4887.0,7.023658382475456,0.0
4888,4888,4888.0,30.084440192901894,0.0
4889,4889,4889.0,21.64852374639621,0.0
4890,4890,4890.0,51.05673148488996,0.0
4891,4891,4891.0,75.5099610664571,0.0
4892,4892,4892.0,32.0117,0.0
4893,4893,4893.0,30.590946105965646,0.0
4894,4894,4894.0,0.0,0.0
4895,4895,4895.0,26.82630155924279,0.0
4896,4896,4896.0,85.67371136336467,0.0
4897,4897,4897.0,136.3384,0.0
4898,4898,4898.0,44.89649654218836,0.0
4899,4899,4899.0,21.664751930086858,0.0
4900,4900,4900.0,38.43678198518259,0.0
4901,4901,4901.0,44.7241,0.0
4902,4902,4902.0,153.58624224172743,0.0
4903,4903,4903.0,38.893222727690386,0.0
4904,4904,4904.0,25.577722080537722,0.0
4905,4905,4905.0,31.337321270930214,0.0
4906,4906,4906.0,47.713412586855334,0.0
4907,4907,4907.0,19.860043004319593,0.0
4908,4908,4908.0,56.93855799245271,0.0
4909,4909,4909.0,41.45686926754907,395011600.0
4910,4910,4910.0,30.714917235566595,0.0
4911,4911,4911.0,29.02209346446537,0.0
4912,4912,4912.0,46.741295355551,0.0
4913,4913,4913.0,49.775800000000004,0.0
4914,4914,4914.0,25.587390763193223,0.0
4915,4915,4915.0,54.032184617299215,0.0
4916,4916,4916.0,48.11960500105241,0.0
4917,4917,4917.0,22.493129898657312,0.0
4918,4918,4918.0,24.089677360068,0.0
4919,4919,4919.0,37.5025770360454,0.0
4920,4920,4920.0,_,0.0
4921,4921,4921.0,73.08505192730712,0.0
4922,4922,4922.0,21.4687,0.0
4923,4923,4923.0,47.2596978912848,0.0
4924,4924,4924.0,29.953676342309283,0.0
4925,4925,4925.0,64.84456348113847,0.0
4926,4926,4926.0,22.432661835360953,0.0
4927,4927,4927.0,_,0.0
4928,4928,4928.0,30.2156,0.0
4929,4929,4929.0,28.849007646957606,0.0
4930,4930,4930.0,54.95242350500063,0.0
4931,4931,4931.0,46.7994850421195,0.0
4932,4932,4932.0,33.16803733807364,0.0
4933,4933,4933.0,52.81803913439528,0.0
4934,4934,4934.0,61.03497577294981,0.0
4935,4935,4935.0,31.281300000000005,0.0
4936,4936,4936.0,85.81232212552715,0.0
4937,4937,4937.0,58.70566847423344,0.0
4938,4938,4938.0,24.140623823386704,0.0
4939,4939,4939.0,30.342025098864912,0.0
4940,4940,4940.0,_,0.0
4941,4941,4941.0,91.46983178752109,0.0
4942,4942,4942.0,28.79759869106043,0.0
4943,4943,4943.0,75.05422264448603,0.0
4944,4944,4944.0,35.572829420109,0.0
4945,4945,4945.0,23.80512796899771,0.0
4946,4946,4946.0,51.80770468838492,0.0
4947,4947,4947.0,21.4687,0.0
4948,4948,4948.0,0.0,0.0
4949,4949,4949.0,47.7396036130859,0.0
4950,4950,4950.0,29.279737216760616,0.0
4951,4951,4951.0,80.92917351784699,0.0
4952,4952,4952.0,29.298430468594866,0.0
4953,4953,4953.0,41.70323230925755,0.0
4954,4954,4954.0,27.540688577317017,0.0
4955,4955,4955.0,41.31235161816126,0.0
4956,4956,4956.0,31.840762723648155,0.0
4957,4957,4957.0,28.399112074863123,0.0
4958,4958,4958.0,97.36179999999999,0.0
4959,4959,4959.0,27.724338404907968,0.0
4960,4960,4960.0,41.53147677450598,0.0
4961,4961,4961.0,23.706354681629186,0.0
4962,4962,4962.0,37.11480478370901,0.0
4963,4963,4963.0,37.46216463899214,0.0
4964,4964,4964.0,62.79715566923853,0.0
4965,4965,4965.0,18.556080616103085,0.0
4966,4966,4966.0,99.39509999999999,0.0
4967,4967,4967.0,43.405562239124244,0.0
4968,4968,4968.0,51.5177740206766,0.0
4969,4969,4969.0,40.702987346469705,0.0
4970,4970,4970.0,21.4687,0.0
4971,4971,4971.0,31.575291659835862,0.0
4972,4972,4972.0,37.93105060840708,0.0
4973,4973,4973.0,21.29708777354552,0.0
4974,4974,4974.0,40.73831974970484,0.0
4975,4975,4975.0,9.003350009257682,0.0
4976,4976,4976.0,24.6515,0.0
4977,4977,4977.0,26.218215252430962,0.0
4978,4978,4978.0,46.179076987751685,0.0
4979,4979,4979.0,44.7241,0.0
4980,4980,4980.0,22.00919737650372,0.0
4981,4981,4981.0,58.577377496943015,0.0
4982,4982,4982.0,20.059291100875335,0.0
4983,4983,4983.0,21.237005937700477,0.0
4984,4984,4984.0,_,0.0
4985,4985,4985.0,74.89403740578997,0.0
4986,4986,4986.0,50.93449419386275,0.0
4987,4987,4987.0,26.517950127877235,0.0
4988,4988,4988.0,34.95166601080399,0.0
4989,4989,4989.0,21.553994415671095,0.0
4990,4990,4990.0,25.334692031689535,0.0
4991,4991,4991.0,24.925902602798335,0.0
4992,4992,4992.0,61.81211453918103,30469334.0
4993,4993,4993.0,36.7061,0.0
4994,4994,4994.0,23.86066048646792,0.0
4995,4995,4995.0,_,0.0
4996,4996,4996.0,39.92573292067931,0.0
4997,4997,4997.0,22.50739373499992,0.0
4998,4998,4998.0,22.137920830451034,0.0
4999,4999,4999.0,24.530159563230338,0.0
5000,5000,5000.0,41.63534408318462,0.0
5001,5001,5001.0,25.998297291472202,0.0
5002,5002,5002.0,30.374127704445904,0.0
5003,5003,5003.0,34.379629702792414,0.0
5004,5004,5004.0,36.24707675448463,0.0
5005,5005,5005.0,49.58930000000001,0.0
5006,5006,5006.0,21.4687,0.0
5007,5007,5007.0,29.081498606544542,0.0
5008,5008,5008.0,47.627612053416584,0.0
5009,5009,5009.0,0.0,0.0
5010,5010,5010.0,21.4687,0.0
5011,5011,5011.0,0.0,0.0
5012,5012,5012.0,33.787400000000005,0.0
5013,5013,5013.0,38.20057327383075,0.0
5014,5014,5014.0,29.42029216104294,0.0
5015,5015,5015.0,36.04818837300454,0.0
5016,5016,5016.0,51.33437037189706,0.0
5017,5017,5017.0,24.43308040712468,0.0
5018,5018,5018.0,36.53549067803573,0.0
5019,5019,5019.0,126.0563,0.0
5020,5020,5020.0,42.675050978724606,0.0
5021,5021,5021.0,29.654877477482724,0.0
5022,5022,5022.0,47.72318865740821,0.0
5023,5023,5023.0,34.66824764180003,0.0
5024,5024,5024.0,21.677734495133,0.0
5025,5025,5025.0,26.258832232374054,0.0
5026,5026,5026.0,42.1365863278483,0.0
5027,5027,5027.0,26.36247601966535,0.0
5028,5028,5028.0,30.196791238505785,0.0
5029,5029,5029.0,43.5841,0.0
5030,5030,5030.0,23.28768480021598,0.0
5031,5031,5031.0,31.417199999999998,0.0
5032,5032,5032.0,_,0.0
5033,5033,5033.0,23.69650273959211,0.0
5034,5034,5034.0,37.23214348528501,0.0
5035,5035,5035.0,27.157849751296855,0.0
5036,5036,5036.0,25.32372838137472,0.0
5037,5037,5037.0,23.296989310512853,0.0
5038,5038,5038.0,0.0,0.0
5039,5039,5039.0,30.074502212734963,0.0
5040,5040,5040.0,5.097233968713028,0.0
5041,5041,5041.0,41.02122536544251,0.0
5042,5042,5042.0,55.83379474038388,0.0
5043,5043,5043.0,24.659399999999998,0.0
5044,5044,5044.0,26.450306269402528,0.0
5045,5045,5045.0,26.649144849085484,0.0
5046,5046,5046.0,33.24322520660291,0.0
5047,5047,5047.0,27.565695138137873,0.0
5048,5048,5048.0,81.12820000000002,0.0
5049,5049,5049.0,25.052160095117685,0.0
5050,5050,5050.0,23.20836563176789,0.0
5051,5051,5051.0,_,0.0
5052,5052,5052.0,_,0.0
5053,5053,5053.0,27.130070522296286,0.0
5054,5054,5054.0,37.084,0.0
5055,5055,5055.0,80.06206629532818,0.0
5056,5056,5056.0,21.4687,0.0
5057,5057,5057.0,24.159442593991308,0.0
5058,5058,5058.0,31.17783060657756,0.0
5059,5059,5059.0,0.0,0.0
5060,5060,5060.0,42.25864090889402,0.0
5061,5061,5061.0,28.516240930072108,0.0
5062,5062,5062.0,39.23786222845993,0.0
5063,5063,5063.0,23.698100860241105,0.0
5064,5064,5064.0,0.0,0.0
5065,5065,5065.0,77.46674873018269,0.0
5066,5066,5066.0,_,0.0
5067,5067,5067.0,62.420199999999994,0.0
5068,5068,5068.0,27.370718645696947,0.0
5069,5069,5069.0,38.26869989812655,0.0
5070,5070,5070.0,_,0.0
5071,5071,5071.0,16.738870382695506,0.0
5072,5072,5072.0,67.00874259021086,0.0
5073,5073,5073.0,31.417199999999998,0.0
5074,5074,5074.0,49.77536774238985,0.0
5075,5075,5075.0,52.8036784451789,0.0
5076,5076,5076.0,55.54652244807777,0.0
5077,5077,5077.0,22.493388947793015,0.0
5078,5078,5078.0,38.262632560808335,0.0
5079,5079,5079.0,48.41435251765952,0.0
5080,5080,5080.0,62.475500000000004,0.0
5081,5081,5081.0,40.938321212220494,0.0
5082,5082,5082.0,32.75584692140255,0.0
5083,5083,5083.0,31.464444232878943,0.0
5084,5084,5084.0,34.92196551761925,0.0
5085,5085,5085.0,93.1358540705563,0.0
5086,5086,5086.0,40.17053320820295,0.0
5087,5087,5087.0,41.32355651281795,168466207.0
5088,5088,5088.0,21.4687,0.0
5089,5089,5089.0,36.207340325574535,0.0
5090,5090,5090.0,50.04433379795242,0.0
5091,5091,5091.0,44.86986090086948,0.0
5092,5092,5092.0,24.86129784526209,0.0
5093,5093,5093.0,35.40161773911513,0.0
5094,5094,5094.0,51.91822835390362,0.0
5095,5095,5095.0,39.9420862856494,0.0
5096,5096,5096.0,,0.0
