,Unnamed: 0.1,Unnamed: 0,act_no,MAX_ASSET_VALUE
5457,5457,5457,5457,5425530.0
5458,5458,5458,5458,34072817.0
5459,5459,5459,5459,59254315.0
5460,5460,5460,5460,526000.0
5461,5461,5461,5461,64637119.0
5462,5462,5462,5462,85217.0
5463,5463,5463,5463,19173357.0
5464,5464,5464,5464,2055469.0
5465,5465,5465,5465,1948492.0
5466,5466,5466,5466,5602873.0
5467,5467,5467,5467,7688700.0
5468,5468,5468,5468,1312482.0
5469,5469,5469,5469,125214.0
5470,5470,5470,5470,99872.0
5471,5471,5471,5471,1147590.0
5472,5472,5472,5472,0.0
5473,5473,5473,5473,124988.0
5474,5474,5474,5474,192445688.0
5475,5475,5475,5475,29071365.0
5476,5476,5476,5476,41092359.0
5477,5477,5477,5477,138230957.0
5478,5478,5478,5478,8886255.0
5479,5479,5479,5479,19773119.0
5480,5480,5480,5480,2548752.0
5481,5481,5481,5481,3099339.0
5482,5482,5482,5482,11236775.0
5483,5483,5483,5483,9755463.0
5484,5484,5484,5484,15586401.0
5485,5485,5485,5485,1912861.0
5486,5486,5486,5486,28306.0
5487,5487,5487,5487,15000.0
5488,5488,5488,5488,8017149.0
5489,5489,5489,5489,8929022.0
5490,5490,5490,5490,81043785.0
5491,5491,5491,5491,211889779.0
5492,5492,5492,5492,1591843.0
5493,5493,5493,5493,61322795.0
5494,5494,5494,5494,6426259.0
5495,5495,5495,5495,16644175.0
5496,5496,5496,5496,35440324.0
5497,5497,5497,5497,1691083.0
5498,5498,5498,5498,2654468.0
5499,5499,5499,5499,6431364.0
5500,5500,5500,5500,489086.0
5501,5501,5501,5501,6491188.0
5502,5502,5502,5502,142332.0
5503,5503,5503,5503,223997.0
5504,5504,5504,5504,13283269.0
5505,5505,5505,5505,390278.0
5506,5506,5506,5506,63094041.0
5507,5507,5507,5507,131933174.0
5508,5508,5508,5508,38352520.0
5509,5509,5509,5509,43301.0
5510,5510,5510,5510,1357537.0
5511,5511,5511,5511,783658.0
5512,5512,5512,5512,11076781.0
5513,5513,5513,5513,7094382.0
5514,5514,5514,5514,918103.0
5515,5515,5515,5515,10694108.0
5516,5516,5516,5516,5264672.0
5517,5517,5517,5517,2584236.0
5518,5518,5518,5518,7287505.0
5519,5519,5519,5519,1828418.0
5520,5520,5520,5520,490117242.0
5521,5521,5521,5521,1107965.0
5522,5522,5522,5522,481521662.0
5523,5523,5523,5523,106382680.0
5524,5524,5524,5524,41386645.0
5525,5525,5525,5525,2229233.0
5526,5526,5526,5526,1927807.0
5527,5527,5527,5527,22119064.0
5528,5528,5528,5528,378180.0
5529,5529,5529,5529,11818933.0
5530,5530,5530,5530,12178919.0
5531,5531,5531,5531,13032840.0
5532,5532,5532,5532,6851358.0
5533,5533,5533,5533,586400.0
5534,5534,5534,5534,4868740.0
5535,5535,5535,5535,7071.0
5536,5536,5536,5536,143001.0
5537,5537,5537,5537,35113003.0
5538,5538,5538,5538,261261.0
5539,5539,5539,5539,2874642.0
5540,5540,5540,5540,1212308.0
5541,5541,5541,5541,1404352.0
5542,5542,5542,5542,2363571.0
5543,5543,5543,5543,48780828.0
5544,5544,5544,5544,7522391.0
5545,5545,5545,5545,8899301.0
5546,5546,5546,5546,6086523.0
5547,5547,5547,5547,1124731.0
5548,5548,5548,5548,6155320.0
5549,5549,5549,5549,509613.0
5550,5550,5550,5550,29316781.0
5551,5551,5551,5551,660817.0
5552,5552,5552,5552,31747.0
5553,5553,5553,5553,492490.0
5554,5554,5554,5554,317105.0
5555,5555,5555,5555,73896.0
5556,5556,5556,5556,1407661.0
5557,5557,5557,5557,149700.0
5558,5558,5558,5558,19566.0
5559,5559,5559,5559,25065829.0
5560,5560,5560,5560,1053015.0
5561,5561,5561,5561,13783722.0
5562,5562,5562,5562,1858970.0
5563,5563,5563,5563,1952185.0
5564,5564,5564,5564,8663870.0
5565,5565,5565,5565,44060071.0
5566,5566,5566,5566,2140846.0
5567,5567,5567,5567,825690.0
5568,5568,5568,5568,6171349.0
5569,5569,5569,5569,1741046.0
5570,5570,5570,5570,1755536.0
5571,5571,5571,5571,26186.0
5572,5572,5572,5572,774432.0
5573,5573,5573,5573,3033520.0
5574,5574,5574,5574,516596.0
5575,5575,5575,5575,15407062.0
5576,5576,5576,5576,2083300.0
5577,5577,5577,5577,45290818.0
5578,5578,5578,5578,25250236.0
5579,5579,5579,5579,5233816.0
5580,5580,5580,5580,11478928.0
5581,5581,5581,5581,1644916.0
5582,5582,5582,5582,2681131.0
5583,5583,5583,5583,636512.0
5584,5584,5584,5584,3886036.0
5585,5585,5585,5585,4105575.0
5586,5586,5586,5586,4391347.0
5587,5587,5587,5587,5000.0
5588,5588,5588,5588,7732912.0
5589,5589,5589,5589,1155587.0
5590,5590,5590,5590,317132.0
5591,5591,5591,5591,7569297.0
5592,5592,5592,5592,13983118.0
5593,5593,5593,5593,209231076.0
5594,5594,5594,5594,235300.0
5595,5595,5595,5595,119411940.0
5596,5596,5596,5596,2274054.0
5597,5597,5597,5597,21477648.0
5598,5598,5598,5598,11227354.0
5599,5599,5599,5599,16551845.0
5600,5600,5600,5600,5000.0
5601,5601,5601,5601,20555803.0
5602,5602,5602,5602,10175305.0
5603,5603,5603,5603,76556.0
5604,5604,5604,5604,1460125.0
5605,5605,5605,5605,697937.0
5606,5606,5606,5606,990136.0
5607,5607,5607,5607,293397.0
5608,5608,5608,5608,49127688.0
5609,5609,5609,5609,1469359.0
5610,5610,5610,5610,10451996.0
5611,5611,5611,5611,16930287.0
5612,5612,5612,5612,913600.0
5613,5613,5613,5613,9166643.0
5614,5614,5614,5614,7074653.0
5615,5615,5615,5615,16539837.0
5616,5616,5616,5616,8492303.0
5617,5617,5617,5617,681433.0
5618,5618,5618,5618,65951144.0
5619,5619,5619,5619,263088.0
5620,5620,5620,5620,6931662.0
5621,5621,5621,5621,41675802.0
5622,5622,5622,5622,72748878.0
5623,5623,5623,5623,127125117.0
5624,5624,5624,5624,1190034.0
5625,5625,5625,5625,169106789.0
5626,5626,5626,5626,2049114.0
5627,5627,5627,5627,1424442.0
5628,5628,5628,5628,301362801.0
5629,5629,5629,5629,3999820.0
5630,5630,5630,5630,451780.0
5631,5631,5631,5631,8872741.0
5632,5632,5632,5632,10060124.0
5633,5633,5633,5633,1264400.0
5634,5634,5634,5634,264821.0
5635,5635,5635,5635,123594.0
5636,5636,5636,5636,309808.0
5637,5637,5637,5637,220281.0
5638,5638,5638,5638,3319.0
5639,5639,5639,5639,206011.0
5640,5640,5640,5640,29059262.0
5641,5641,5641,5641,14863773.0
5642,5642,5642,5642,14248.0
5643,5643,5643,5643,5750436.0
5644,5644,5644,5644,17920457.0
5645,5645,5645,5645,1160365.0
5646,5646,5646,5646,3167594.0
5647,5647,5647,5647,28509037.0
5648,5648,5648,5648,2177440.0
5649,5649,5649,5649,702614.0
5650,5650,5650,5650,1462765.0
5651,5651,5651,5651,349321.0
5652,5652,5652,5652,138206.0
5653,5653,5653,5653,431331.0
5654,5654,5654,5654,136450.0
5655,5655,5655,5655,5602639.0
5656,5656,5656,5656,30222363.0
5657,5657,5657,5657,78370955.0
5658,5658,5658,5658,12797.0
5659,5659,5659,5659,44696388.0
5660,5660,5660,5660,3124118.0
5661,5661,5661,5661,13969810.0
5662,5662,5662,5662,12737606.0
5663,5663,5663,5663,101960339.0
5664,5664,5664,5664,60194048.0
5665,5665,5665,5665,2398807.0
5666,5666,5666,5666,48521.0
5667,5667,5667,5667,80526.0
5668,5668,5668,5668,2293889.0
5669,5669,5669,5669,22992992.0
5670,5670,5670,5670,2168377.0
5671,5671,5671,5671,848500.0
5672,5672,5672,5672,11100.0
5673,5673,5673,5673,3126962.0
5674,5674,5674,5674,1951850.0
5675,5675,5675,5675,4306840.0
5676,5676,5676,5676,5553160.0
5677,5677,5677,5677,45255877.0
5678,5678,5678,5678,4596113.0
5679,5679,5679,5679,12545352.0
5680,5680,5680,5680,36222374.0
5681,5681,5681,5681,1018951.0
5682,5682,5682,5682,2311325.0
5683,5683,5683,5683,22479975.0
5684,5684,5684,5684,26970.0
5685,5685,5685,5685,13518.0
5686,5686,5686,5686,2954755.0
5687,5687,5687,5687,19538870.0
5688,5688,5688,5688,37587476.0
5689,5689,5689,5689,29734108.0
5690,5690,5690,5690,10433944.0
5691,5691,5691,5691,1484624.0
5692,5692,5692,5692,212503589.0
5693,5693,5693,5693,5038468.0
5694,5694,5694,5694,7037986.0
5695,5695,5695,5695,61737479.0
5696,5696,5696,5696,32341089.0
5697,5697,5697,5697,10756676.0
5698,5698,5698,5698,3637005.0
5699,5699,5699,5699,865716.0
5700,5700,5700,5700,318944.0
5701,5701,5701,5701,7107.0
5702,5702,5702,5702,675980.0
5703,5703,5703,5703,24414371.0
5704,5704,5704,5704,3220224.0
5705,5705,5705,5705,48099830.0
5706,5706,5706,5706,115214876.0
5707,5707,5707,5707,19784474.0
5708,5708,5708,5708,308490455.0
5709,5709,5709,5709,57436927.0
5710,5710,5710,5710,5492526.0
5711,5711,5711,5711,730838.0
5712,5712,5712,5712,58482505.0
5713,5713,5713,5713,711872.0
5714,5714,5714,5714,11767858.0
5715,5715,5715,5715,4447365.0
5716,5716,5716,5716,113236.0
5717,5717,5717,5717,45103.0
5718,5718,5718,5718,31143525.0
5719,5719,5719,5719,1660892.0
5720,5720,5720,5720,12316975.0
5721,5721,5721,5721,10387687.0
5722,5722,5722,5722,22862337.0
5723,5723,5723,5723,11676631.0
5724,5724,5724,5724,5058.0
5725,5725,5725,5725,38554826.0
5726,5726,5726,5726,13937952.0
5727,5727,5727,5727,596849.0
5728,5728,5728,5728,1620482.0
5729,5729,5729,5729,6907434.0
5730,5730,5730,5730,2907900.0
5731,5731,5731,5731,930505.0
5732,5732,5732,5732,489766.0
5733,5733,5733,5733,861408012.0
5734,5734,5734,5734,68802787.0
5735,5735,5735,5735,76373420.0
5736,5736,5736,5736,23558308.0
5737,5737,5737,5737,29230276.0
5738,5738,5738,5738,30811780.0
5739,5739,5739,5739,5972011.0
5740,5740,5740,5740,3591600.0
5741,5741,5741,5741,71201963.0
5742,5742,5742,5742,2506904.0
5743,5743,5743,5743,6693817.0
5744,5744,5744,5744,11936903.0
5745,5745,5745,5745,7024504.0
5746,5746,5746,5746,570688.0
5747,5747,5747,5747,717679.0
5748,5748,5748,5748,15000.0
5749,5749,5749,5749,172664328.0
5750,5750,5750,5750,55986264.0
5751,5751,5751,5751,15598538.0
5752,5752,5752,5752,204488260.0
5753,5753,5753,5753,69499734.0
5754,5754,5754,5754,54951071.0
5755,5755,5755,5755,4764593.0
5756,5756,5756,5756,27969145.0
5757,5757,5757,5757,1390063.0
5758,5758,5758,5758,44150567.0
5759,5759,5759,5759,6611405.0
5760,5760,5760,5760,1773672.0
5761,5761,5761,5761,494552.0
5762,5762,5762,5762,2160987.0
5763,5763,5763,5763,35270123.0
5764,5764,5764,5764,46427823.0
5765,5765,5765,5765,609260.0
5766,5766,5766,5766,3978458.0
5767,5767,5767,5767,9759377.0
5768,5768,5768,5768,91046.0
5769,5769,5769,5769,18521259.0
5770,5770,5770,5770,2671106.0
5771,5771,5771,5771,29515790.0
5772,5772,5772,5772,36024945.0
5773,5773,5773,5773,21056832.0
5774,5774,5774,5774,596660.0
5775,5775,5775,5775,371702.0
5776,5776,5776,5776,232208.0
5777,5777,5777,5777,4970071.0
5778,5778,5778,5778,4924150.0
5779,5779,5779,5779,48028933.0
5780,5780,5780,5780,105321026.0
5781,5781,5781,5781,4415436.0
5782,5782,5782,5782,663278369.0
5783,5783,5783,5783,1811957.0
5784,5784,5784,5784,9975496.0
5785,5785,5785,5785,5908238.0
5786,5786,5786,5786,45867528.0
5787,5787,5787,5787,4907787.0
5788,5788,5788,5788,4206982.0
5789,5789,5789,5789,6377272.0
5790,5790,5790,5790,2487343.0
5791,5791,5791,5791,1179358.0
5792,5792,5792,5792,5000.0
5793,5793,5793,5793,2660670.0
5794,5794,5794,5794,4995746.0
5795,5795,5795,5795,458989.0
5796,5796,5796,5796,32187364.0
5797,5797,5797,5797,6743600.0
5798,5798,5798,5798,5652396.0
5799,5799,5799,5799,495806.0
5800,5800,5800,5800,11310805.0
5801,5801,5801,5801,7697.0
5802,5802,5802,5802,4242137.0
5803,5803,5803,5803,60500.0
5804,5804,5804,5804,206662.0
5805,5805,5805,5805,3499.0
5806,5806,5806,5806,907347053.0
5807,5807,5807,5807,7518428.0
5808,5808,5808,5808,7708286.0
5809,5809,5809,5809,25673.0
5810,5810,5810,5810,40905245.0
5811,5811,5811,5811,153567752.0
5812,5812,5812,5812,16896656.0
5813,5813,5813,5813,12093323.0
5814,5814,5814,5814,16024250.0
5815,5815,5815,5815,24391979.0
5816,5816,5816,5816,14715616.0
5817,5817,5817,5817,451428.0
5818,5818,5818,5818,1876289.0
5819,5819,5819,5819,576059.0
5820,5820,5820,5820,3630859.0
5821,5821,5821,5821,7397554.0
5822,5822,5822,5822,540489.0
5823,5823,5823,5823,75837173.0
5824,5824,5824,5824,13207447.0
5825,5825,5825,5825,14255324.0
5826,5826,5826,5826,15936427.0
5827,5827,5827,5827,10196307.0
5828,5828,5828,5828,4759457.0
5829,5829,5829,5829,125762.0
5830,5830,5830,5830,3182469.0
5831,5831,5831,5831,25000.0
5832,5832,5832,5832,220748.0
5833,5833,5833,5833,564424.0
5834,5834,5834,5834,202734117.0
5835,5835,5835,5835,13499.0
5836,5836,5836,5836,7988337.0
5837,5837,5837,5837,301554.0
5838,5838,5838,5838,5067327.0
5839,5839,5839,5839,99232848.0
5840,5840,5840,5840,85614810.0
5841,5841,5841,5841,9001558.0
5842,5842,5842,5842,29760769.0
5843,5843,5843,5843,19476827.0
5844,5844,5844,5844,14901852.0
5845,5845,5845,5845,44576822.0
5846,5846,5846,5846,6035538.0
5847,5847,5847,5847,350204.0
5848,5848,5848,5848,10084021.0
5849,5849,5849,5849,10000.0
5850,5850,5850,5850,84755121.0
5851,5851,5851,5851,911834.0
5852,5852,5852,5852,0.0
5853,5853,5853,5853,4347868.0
5854,5854,5854,5854,15417225.0
5855,5855,5855,5855,406716.0
5856,5856,5856,5856,102306583.0
5857,5857,5857,5857,15575.0
5858,5858,5858,5858,2634889.0
5859,5859,5859,5859,12626823.0
5860,5860,5860,5860,20970.0
5861,5861,5861,5861,10333724.0
5862,5862,5862,5862,644317.0
5863,5863,5863,5863,912517.0
5864,5864,5864,5864,6387290.0
5865,5865,5865,5865,7271000.0
5866,5866,5866,5866,10000.0
5867,5867,5867,5867,2882.0
5868,5868,5868,5868,21461189.0
5869,5869,5869,5869,53945607.0
5870,5870,5870,5870,2857158.0
5871,5871,5871,5871,45002926.0
5872,5872,5872,5872,6799115.0
5873,5873,5873,5873,39545982.0
5874,5874,5874,5874,19101973.0
5875,5875,5875,5875,5699688.0
5876,5876,5876,5876,1325077.0
5877,5877,5877,5877,1452276.0
5878,5878,5878,5878,1037598.0
5879,5879,5879,5879,434380.0
5880,5880,5880,5880,845739.0
5881,5881,5881,5881,2322052.0
5882,5882,5882,5882,65362.0
5883,5883,5883,5883,9608897.0
5884,5884,5884,5884,17661088.0
5885,5885,5885,5885,179407006.0
5886,5886,5886,5886,438722.0
5887,5887,5887,5887,9496248.0
5888,5888,5888,5888,132180684.0
5889,5889,5889,5889,4342620.0
5890,5890,5890,5890,18252610.0
5891,5891,5891,5891,495519.0
5892,5892,5892,5892,11274030.0
5893,5893,5893,5893,7078557.0
5894,5894,5894,5894,1185944.0
5895,5895,5895,5895,27922698.0
5896,5896,5896,5896,38897799.0
5897,5897,5897,5897,4913152.0
5898,5898,5898,5898,278100.0
5899,5899,5899,5899,3083559.0
5900,5900,5900,5900,79331928.0
5901,5901,5901,5901,702832.0
5902,5902,5902,5902,2470024.0
5903,5903,5903,5903,6971866.0
5904,5904,5904,5904,321064.0
5905,5905,5905,5905,1201671.0
5906,5906,5906,5906,9568750.0
5907,5907,5907,5907,706888.0
5908,5908,5908,5908,1794576.0
5909,5909,5909,5909,465361.0
5910,5910,5910,5910,9478157.0
5911,5911,5911,5911,1681770.0
5912,5912,5912,5912,30533324.0
5913,5913,5913,5913,53329602.0
5914,5914,5914,5914,38476515.0
5915,5915,5915,5915,5146560.0
5916,5916,5916,5916,1058059.0
5917,5917,5917,5917,78959.0
5918,5918,5918,5918,7867221.0
5919,5919,5919,5919,9212504.0
5920,5920,5920,5920,182157.0
5921,5921,5921,5921,4993932.0
5922,5922,5922,5922,5000.0
5923,5923,5923,5923,612038.0
5924,5924,5924,5924,1217487.0
5925,5925,5925,5925,2606755.0
5926,5926,5926,5926,1411656.0
5927,5927,5927,5927,219700.0
5928,5928,5928,5928,99062607.0
5929,5929,5929,5929,2074871.0
5930,5930,5930,5930,35049100.0
5931,5931,5931,5931,0.0
5932,5932,5932,5932,7086628.0
5933,5933,5933,5933,343907.0
5934,5934,5934,5934,3434360.0
5935,5935,5935,5935,56485775.0
5936,5936,5936,5936,906100.0
5937,5937,5937,5937,67798197.0
5938,5938,5938,5938,1533907.0
5939,5939,5939,5939,7766704.0
5940,5940,5940,5940,34908.0
5941,5941,5941,5941,10156.0
5942,5942,5942,5942,806934.0
5943,5943,5943,5943,12161491.0
5944,5944,5944,5944,107616950.0
5945,5945,5945,5945,103298039.0
5946,5946,5946,5946,18829186.0
5947,5947,5947,5947,5234400.0
5948,5948,5948,5948,2737291.0
5949,5949,5949,5949,12880245.0
5950,5950,5950,5950,15709083.0
5951,5951,5951,5951,2272305.0
5952,5952,5952,5952,150535048.0
5953,5953,5953,5953,990742.0
5954,5954,5954,5954,12476157.0
5955,5955,5955,5955,722808.0
5956,5956,5956,5956,2847256.0
5957,5957,5957,5957,44520120.0
5958,5958,5958,5958,17857217.0
5959,5959,5959,5959,100000.0
5960,5960,5960,5960,13584256.0
5961,5961,5961,5961,1246591.0
5962,5962,5962,5962,20659699.0
5963,5963,5963,5963,1988869.0
5964,5964,5964,5964,6569036.0
5965,5965,5965,5965,147423.0
5966,5966,5966,5966,14821797.0
5967,5967,5967,5967,2962929.0
5968,5968,5968,5968,535704.0
5969,5969,5969,5969,6624635.0
5970,5970,5970,5970,4625.0
5971,5971,5971,5971,5577585.0
5972,5972,5972,5972,8399944.0
5973,5973,5973,5973,941324.0
5974,5974,5974,5974,35138822.0
5975,5975,5975,5975,1795088.0
5976,5976,5976,5976,68032392.0
5977,5977,5977,5977,3505700.0
5978,5978,5978,5978,5181594.0
5979,5979,5979,5979,1760938.0
5980,5980,5980,5980,4554496.0
5981,5981,5981,5981,430683.0
5982,5982,5982,5982,5000.0
5983,5983,5983,5983,10000.0
5984,5984,5984,5984,5064950.0
5985,5985,5985,5985,85443558.0
5986,5986,5986,5986,40005056.0
5987,5987,5987,5987,244650.0
5988,5988,5988,5988,292331.0
5989,5989,5989,5989,1492534.0
5990,5990,5990,5990,7675428.0
5991,5991,5991,5991,1277618.0
5992,5992,5992,5992,1313024.0
5993,5993,5993,5993,246669.0
5994,5994,5994,5994,58073485.0
5995,5995,5995,5995,615091.0
5996,5996,5996,5996,5000.0
5997,5997,5997,5997,2011254.0
5998,5998,5998,5998,52000.0
5999,5999,5999,5999,2555123.0
6000,6000,6000,6000,3385.0
6001,6001,6001,6001,3806371.0
6002,6002,6002,6002,19275861.0
6003,6003,6003,6003,97215009.0
6004,6004,6004,6004,937469.0
6005,6005,6005,6005,889591.0
6006,6006,6006,6006,3010253.0
6007,6007,6007,6007,61808065.0
6008,6008,6008,6008,42790221.0
6009,6009,6009,6009,18679500.0
6010,6010,6010,6010,9255777.0
6011,6011,6011,6011,10000.0
6012,6012,6012,6012,679180.0
6013,6013,6013,6013,25000.0
6014,6014,6014,6014,18348247.0
6015,6015,6015,6015,138157259.0
6016,6016,6016,6016,69556963.0
6017,6017,6017,6017,89103272.0
6018,6018,6018,6018,28456858.0
6019,6019,6019,6019,4241920.0
6020,6020,6020,6020,17367932.0
6021,6021,6021,6021,10511433.0
6022,6022,6022,6022,1888303.0
6023,6023,6023,6023,131809.0
6024,6024,6024,6024,1228124.0
6025,6025,6025,6025,100048.0
6026,6026,6026,6026,60606449.0
6027,6027,6027,6027,11570155.0
6028,6028,6028,6028,82137296.0
6029,6029,6029,6029,27129148.0
6030,6030,6030,6030,2601911.0
6031,6031,6031,6031,484585.0
6032,6032,6032,6032,22380371.0
6033,6033,6033,6033,708370712.0
6034,6034,6034,6034,2822412.0
6035,6035,6035,6035,5192511.0
6036,6036,6036,6036,7836022.0
6037,6037,6037,6037,15852491.0
6038,6038,6038,6038,169199.0
6039,6039,6039,6039,936015.0
6040,6040,6040,6040,364427.0
6041,6041,6041,6041,10000.0
6042,6042,6042,6042,395014.0
6043,6043,6043,6043,26534061.0
6044,6044,6044,6044,269310977.0
6045,6045,6045,6045,1769058.0
6046,6046,6046,6046,3812782.0
6047,6047,6047,6047,25034694.0
6048,6048,6048,6048,393193921.0
6049,6049,6049,6049,14523847.0
6050,6050,6050,6050,41568938.0
6051,6051,6051,6051,11401182.0
6052,6052,6052,6052,16736105.0
6053,6053,6053,6053,10000.0
6054,6054,6054,6054,46387.0
6055,6055,6055,6055,198423.0
6056,6056,6056,6056,4977990.0
6057,6057,6057,6057,28275783.0
6058,6058,6058,6058,330006.0
6059,6059,6059,6059,63029543.0
6060,6060,6060,6060,149419321.0
6061,6061,6061,6061,11183046.0
6062,6062,6062,6062,7957164.0
6063,6063,6063,6063,1381351.0
6064,6064,6064,6064,1192269.0
6065,6065,6065,6065,558084.0
6066,6066,6066,6066,3004629.0
6067,6067,6067,6067,357313.0
6068,6068,6068,6068,1298394.0
6069,6069,6069,6069,76275.0
6070,6070,6070,6070,198850.0
6071,6071,6071,6071,15425290.0
6072,6072,6072,6072,1019732.0
6073,6073,6073,6073,103584813.0
6074,6074,6074,6074,38722881.0
6075,6075,6075,6075,1022969.0
6076,6076,6076,6076,3305945.0
6077,6077,6077,6077,35574665.0
6078,6078,6078,6078,23440701.0
6079,6079,6079,6079,232126.0
6080,6080,6080,6080,1009555.0
6081,6081,6081,6081,2616366.0
6082,6082,6082,6082,7639064.0
6083,6083,6083,6083,87012.0
6084,6084,6084,6084,95854.0
6085,6085,6085,6085,86250394.0
6086,6086,6086,6086,95648243.0
6087,6087,6087,6087,733817.0
6088,6088,6088,6088,8097872.0
6089,6089,6089,6089,14624473.0
6090,6090,6090,6090,7587835.0
6091,6091,6091,6091,21895477.0
6092,6092,6092,6092,57504.0
6093,6093,6093,6093,14640351.0
6094,6094,6094,6094,23863174.0
6095,6095,6095,6095,186204.0
6096,6096,6096,6096,28001.0
6097,6097,6097,6097,200152.0
6098,6098,6098,6098,3846583.0
6099,6099,6099,6099,1659493.0
6100,6100,6100,6100,499056.0
6101,6101,6101,6101,45133593.0
6102,6102,6102,6102,982649.0
6103,6103,6103,6103,4098825.0
6104,6104,6104,6104,10552998.0
6105,6105,6105,6105,3642588.0
6106,6106,6106,6106,918026.0
6107,6107,6107,6107,5142848.0
6108,6108,6108,6108,13636627.0
6109,6109,6109,6109,1882923.0
6110,6110,6110,6110,4363818.0
6111,6111,6111,6111,10000.0
6112,6112,6112,6112,8764030.0
6113,6113,6113,6113,187662288.0
6114,6114,6114,6114,87378639.0
6115,6115,6115,6115,15197962.0
6116,6116,6116,6116,1520582.0
6117,6117,6117,6117,128768.0
6118,6118,6118,6118,98335089.0
6119,6119,6119,6119,3739002.0
6120,6120,6120,6120,41857.0
6121,6121,6121,6121,1242533.0
6122,6122,6122,6122,8116449.0
6123,6123,6123,6123,3593711.0
6124,6124,6124,6124,248754.0
6125,6125,6125,6125,17589.0
6126,6126,6126,6126,177371305.0
6127,6127,6127,6127,26355199.0
6128,6128,6128,6128,230210.0
6129,6129,6129,6129,8849693.0
6130,6130,6130,6130,4396665.0
6131,6131,6131,6131,468214.0
6132,6132,6132,6132,224759.0
6133,6133,6133,6133,1835363.0
6134,6134,6134,6134,5854908.0
6135,6135,6135,6135,2892467.0
6136,6136,6136,6136,126002.0
6137,6137,6137,6137,997239.0
6138,6138,6138,6138,20788504.0
6139,6139,6139,6139,105025.0
6140,6140,6140,6140,4986287.0
6141,6141,6141,6141,161286524.0
6142,6142,6142,6142,75000.0
6143,6143,6143,6143,4140697.0
6144,6144,6144,6144,6817654.0
6145,6145,6145,6145,171959.0
6146,6146,6146,6146,1798800.0
6147,6147,6147,6147,64906666.0
6148,6148,6148,6148,31158719.0
6149,6149,6149,6149,21937112.0
6150,6150,6150,6150,1941028.0
6151,6151,6151,6151,17176248.0
6152,6152,6152,6152,22589824.0
6153,6153,6153,6153,28864048.0
6154,6154,6154,6154,18799007.0
6155,6155,6155,6155,66243871.0
6156,6156,6156,6156,314028.0
6157,6157,6157,6157,3264716.0
6158,6158,6158,6158,1147938.0
6159,6159,6159,6159,13653964.0
6160,6160,6160,6160,20594438.0
6161,6161,6161,6161,54884.0
6162,6162,6162,6162,44819715.0
6163,6163,6163,6163,748426.0
6164,6164,6164,6164,406531.0
6165,6165,6165,6165,94200.0
6166,6166,6166,6166,100847.0
6167,6167,6167,6167,20793040.0
6168,6168,6168,6168,4987600.0
6169,6169,6169,6169,117185996.0
6170,6170,6170,6170,335991282.0
6171,6171,6171,6171,11540344.0
6172,6172,6172,6172,110939346.0
6173,6173,6173,6173,9649692.0
6174,6174,6174,6174,5729511.0
6175,6175,6175,6175,6355784.0
6176,6176,6176,6176,27377287.0
6177,6177,6177,6177,1021023.0
6178,6178,6178,6178,1756353.0
6179,6179,6179,6179,18912090.0
6180,6180,6180,6180,5851.0
6181,6181,6181,6181,2599561.0
6182,6182,6182,6182,7187682.0
6183,6183,6183,6183,341804738.0
6184,6184,6184,6184,117744417.0
6185,6185,6185,6185,45440336.0
6186,6186,6186,6186,1560642.0
6187,6187,6187,6187,5256441.0
6188,6188,6188,6188,12135972.0
6189,6189,6189,6189,214897.0
6190,6190,6190,6190,5877101.0
6191,6191,6191,6191,88293828.0
6192,6192,6192,6192,7161024.0
6193,6193,6193,6193,10569801.0
6194,6194,6194,6194,210174.0
6195,6195,6195,6195,80927.0
6196,6196,6196,6196,1128892.0
6197,6197,6197,6197,434343688.0
6198,6198,6198,6198,31797829.0
6199,6199,6199,6199,13212211.0
6200,6200,6200,6200,251814.0
6201,6201,6201,6201,1236956.0
6202,6202,6202,6202,14241793.0
6203,6203,6203,6203,1238512.0
6204,6204,6204,6204,28856.0
6205,6205,6205,6205,20800.0
6206,6206,6206,6206,127006.0
6207,6207,6207,6207,1237988.0
6208,6208,6208,6208,1352646.0
6209,6209,6209,6209,4581751.0
6210,6210,6210,6210,111820.0
6211,6211,6211,6211,162581436.0
6212,6212,6212,6212,14630020.0
6213,6213,6213,6213,259130363.0
6214,6214,6214,6214,46672566.0
6215,6215,6215,6215,5320494.0
6216,6216,6216,6216,14901482.0
6217,6217,6217,6217,10296569.0
6218,6218,6218,6218,617043.0
6219,6219,6219,6219,1911051.0
6220,6220,6220,6220,1966793.0
6221,6221,6221,6221,1029551.0
6222,6222,6222,6222,422590.0
6223,6223,6223,6223,112092.0
6224,6224,6224,6224,1140531.0
6225,6225,6225,6225,280885744.0
6226,6226,6226,6226,4683384.0
6227,6227,6227,6227,7594722.0
6228,6228,6228,6228,3343024.0
6229,6229,6229,6229,132657869.0
6230,6230,6230,6230,5798023.0
6231,6231,6231,6231,252921.0
6232,6232,6232,6232,6526.0
6233,6233,6233,6233,342655.0
6234,6234,6234,6234,11884464.0
6235,6235,6235,6235,20156.0
6236,6236,6236,6236,6349146.0
6237,6237,6237,6237,74693.0
6238,6238,6238,6238,2764836.0
6239,6239,6239,6239,4661466.0
6240,6240,6240,6240,10715357.0
6241,6241,6241,6241,95004890.0
6242,6242,6242,6242,1289476.0
6243,6243,6243,6243,839662.0
6244,6244,6244,6244,15631713.0
