,Unnamed: 0,act_no,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
5413,5413,5413,,5880441.0,5743988.0,5570200.0,5881656.0,8190352
5414,5414,5414,9794736.0,10476321.0,11084021.0,16048108.0,14394068.0,11975288
5415,5415,5415,38492119.0,39994581.0,41495310.0,40261904.0,42212287.0,37755483
5416,5416,5416,178463513.0,192054667.0,188758163.0,167485360.0,166895417.0,159509640
5417,5417,5417,2411240.0,2378645.0,2575930.0,2514733.0,2427535.0,1883976
5418,5418,5418,2217750.0,2187600.0,2382000.0,2363521.0,2137133.0,1833993
5419,5419,5419,7913629.0,7599977.0,8848276.0,7436371.0,7843613.0,6983299
5420,5420,5420,1872171.0,4193763.0,4298153.0,3259058.0,3190468.0,2700368
5421,5421,5421,66652947.0,68447324.0,69223491.0,67883291.0,67308400.0,58700069
5422,5422,5422,990127.0,1037507.0,1093617.0,1125331.0,1104956.0,935376
5423,5423,5423,4149357.0,4481057.0,5180803.0,5291672.0,13682460.0,10738803
5424,5424,5424,3259148.0,3177350.0,3168650.0,3158975.0,3194618.0,2883868
5425,5425,5425,2730200.0,2803200.0,2839700.0,2230150.0,2259350.0,1795800
5426,5426,5426,24858.0,25458.0,28548.0,27981.0,27741.0,23061
5427,5427,5427,2954646.0,3038392.0,3540303.0,3589825.0,3638825.0,3679258
5428,5428,5428,12161407.0,12924824.0,14164366.0,9132375.0,8684714.0,8499600
5429,5429,5429,9440401.0,9485401.0,9274401.0,7628077.0,7626297.0,6500297
5430,5430,5430,0.0,0.0,0.0,0.0,0.0,4912347
5431,5431,5431,6586.0,6678.0,6885.0,7989.0,7138.0,5942
5432,5432,5432,0.0,148020.0,143020.0,138628.0,207350.0,288400
5433,5433,5433,,,,,0.0,333908
5434,5434,5434,1506934132.0,1525616818.0,1572158468.0,1577165619.0,1554631644.0,1460579354
5435,5435,5435,28440568.0,28251288.0,27783598.0,27391882.0,27507642.0,24596414
5436,5436,5436,205217053.0,236756849.0,246602552.0,258843504.0,255472460.0,252675873
5437,5437,5437,5535630.0,4740870.0,8372831.0,5897726.0,4711876.0,3775573
5438,5438,5438,36333313.0,35023843.0,34426996.0,35382216.0,35914558.0,31579937
5439,5439,5439,41621532.0,45264732.0,51028595.0,25940187.0,11960287.0,9803396
5440,5440,5440,1179422.0,1194450.0,1179481.0,1213380.0,1208495.0,1033622
5441,5441,5441,17038720.0,16981891.0,16992441.0,17099401.0,17181765.0,15554375
5442,5442,5442,10673725.0,11408510.0,12802000.0,12957266.0,13854450.0,14148405
5443,5443,5443,629604.0,5210874.0,5557763.0,5286009.0,5574525.0,4672909
5444,5444,5444,12889592.0,12963842.0,15026197.0,13499148.0,13261150.0,11203989
5445,5445,5445,26277756.0,29439807.0,30281700.0,31737414.0,25965553.0,19912193
5446,5446,5446,42294835.0,41741745.0,39138332.0,34099577.0,23376058.0,19275839
5447,5447,5447,125505.0,143755.0,170255.0,165005.0,161005.0,136255
5448,5448,5448,1040986.0,962101.0,983053.0,991420.0,1154995.0,941748
5449,5449,5449,10000.0,10000.0,10000.0,10001.0,10001.0,10001
5450,5450,5450,15900.0,75156.0,21250.0,26100.0,22300.0,18300
5451,5451,5451,12850326.0,14567909.0,15842648.0,15100810.0,15661247.0,14873130
5452,5452,5452,0.0,6350.0,35542.0,33621.0,33699.0,54589
5453,5453,5453,20010011.0,25905286.0,25953923.0,24566772.0,25284946.0,21256259
5454,5454,5454,1414718.0,0.0,0.0,35.0,35.0,0
5455,5455,5455,666016.0,696376.0,763366.0,729223.0,763913.0,2549
5456,5456,5456,5678083.0,3766962.0,4046812.0,5955599.0,5348999.0,3725339
5457,5457,5457,5072718.0,5367033.0,5425530.0,4953406.0,4594005.0,999593
5458,5458,5458,34072817.0,32095397.0,24724833.0,30176028.0,29291929.0,27912300
5459,5459,5459,53567590.0,55472174.0,58912004.0,59254315.0,57263154.0,56927605
5460,5460,5460,526000.0,476805.0,488207.0,462750.0,451600.0,412650
5461,5461,5461,64637119.0,38328792.0,31340217.0,20600371.0,39610353.0,23189682
5462,5462,5462,83752.0,79862.0,85217.0,77862.0,80622.0,69742
5463,5463,5463,18389395.0,19122930.0,19173357.0,18522699.0,17933929.0,15155700
5464,5464,5464,2030512.0,2055469.0,2036502.0,1449240.0,1508159.0,1438005
5465,5465,5465,4205.0,774977.0,1276257.0,1645965.0,1948492.0,1791032
5466,5466,5466,5239110.0,5419160.0,5553538.0,5602873.0,5416787.0,4993537
5467,5467,5467,5160340.0,4932930.0,7688700.0,4699134.0,3590807.0,2917326
5468,5468,5468,1165726.0,1219751.0,1232801.0,1312482.0,1146027.0,905692
5469,5469,5469,121205.0,124014.0,125214.0,117580.0,121980.0,110830
5470,5470,5470,98023.0,96944.0,99872.0,97030.0,97399.0,87420
5471,5471,5471,,,,,,1147590
5472,5472,5472,,,,,,0
5473,5473,5473,88000.0,124988.0,124988.0,10000.0,10000.0,10000
5474,5474,5474,166681605.0,192445688.0,106588980.0,124237856.0,101364186.0,0
5475,5475,5475,25742266.0,22030125.0,21881883.0,27044744.0,29071365.0,27179263
5476,5476,5476,36379269.0,37680219.0,41092359.0,36220733.0,36583800.0,30783150
5477,5477,5477,129570738.0,126605017.0,137300231.0,138230957.0,133499010.0,103298083
5478,5478,5478,5706986.0,8198389.0,8886255.0,8148461.0,7944435.0,7082906
5479,5479,5479,19642418.0,19773119.0,19762541.0,16093788.0,16525475.0,13920504
5480,5480,5480,2548752.0,2516252.0,2466552.0,2419976.0,2422521.0,2138721
5481,5481,5481,2017306.0,1934076.0,2847753.0,3099339.0,2881639.0,2672536
5482,5482,5482,8163286.0,8588155.0,10546456.0,11044796.0,10840179.0,11236775
5483,5483,5483,9755463.0,6436197.0,6599557.0,7122977.0,7221169.0,5853719
5484,5484,5484,89.0,89.0,997431.0,9058584.0,10844264.0,15586401
5485,5485,5485,1912861.0,1615061.0,1517561.0,1400260.0,1437760.0,1235260
5486,5486,5486,5892.0,21189.0,24716.0,28306.0,24042.0,19679
5487,5487,5487,,0.0,15000.0,15000.0,15000.0,15000
5488,5488,5488,7459593.0,7639414.0,8017149.0,7741428.0,7783798.0,7005116
5489,5489,5489,7226135.0,7954425.0,8369255.0,8929022.0,8848182.0,8034972
5490,5490,5490,63554464.0,67271583.0,65443395.0,76827327.0,81043785.0,47957716
5491,5491,5491,92144161.0,131420820.0,179517586.0,211889779.0,189886778.0,175061976
5492,5492,5492,463185.0,581892.0,862611.0,1002697.0,1591843.0,1237711
5493,5493,5493,6479973.0,1670000.0,10746920.0,61322795.0,60203258.0,0
5494,5494,5494,6426259.0,6150660.0,6065200.0,6377095.0,6419237.0,5748781
5495,5495,5495,15404290.0,15628163.0,16644175.0,14466454.0,13911079.0,11803241
5496,5496,5496,24375253.0,23058575.0,24578950.0,35440324.0,34216773.0,27558406
5497,5497,5497,1339393.0,1343130.0,1328134.0,1691083.0,1584082.0,1294219
5498,5498,5498,2503698.0,2654468.0,2535721.0,2417706.0,2496157.0,1902410
5499,5499,5499,4132121.0,4433132.0,4670462.0,5894369.0,6197693.0,6431364
5500,5500,5500,460478.0,458773.0,479947.0,489086.0,481359.0,483363
5501,5501,5501,6332586.0,6427988.0,6491188.0,6182087.0,5913199.0,4942225
5502,5502,5502,98012.0,127135.0,142234.0,142332.0,20420.0,20420
5503,5503,5503,208919.0,223997.0,91277.0,91815.0,91754.0,82196
5504,5504,5504,12604412.0,12689305.0,13283269.0,12549345.0,12243207.0,9374905
5505,5505,5505,369291.0,390278.0,320906.0,273011.0,263049.0,228489
5506,5506,5506,62589472.0,63077904.0,63094041.0,61783977.0,61081369.0,51841058
5507,5507,5507,126538359.0,131248846.0,131933174.0,127247373.0,126776448.0,105089579
5508,5508,5508,36896509.0,36370677.0,38352520.0,31668882.0,30218581.0,21973411
5509,5509,5509,,0.0,0.0,0.0,0.0,43301
5510,5510,5510,1200532.0,1276607.0,1357537.0,1185639.0,1116739.0,978939
5511,5511,5511,737184.0,696268.0,723033.0,726018.0,783658.0,650038
5512,5512,5512,11020415.0,10825582.0,11028093.0,10977266.0,11076781.0,9891710
5513,5513,5513,4010109.0,5827877.0,7094382.0,6527905.0,6156628.0,4023385
5514,5514,5514,719141.0,737541.0,824341.0,918103.0,895685.0,690435
5515,5515,5515,9000558.0,10694108.0,10549108.0,9020818.0,9446768.0,7784418
5516,5516,5516,3780558.0,3804834.0,4506730.0,5264672.0,5168456.0,4806166
5517,5517,5517,2522236.0,2584236.0,2551986.0,2504746.0,2486217.0,2169167
5518,5518,5518,7287505.0,7168725.0,6921250.0,6733726.0,6672600.0,5643000
5519,5519,5519,1825118.0,1828418.0,1815618.0,1728154.0,1719564.0,1466264
5520,5520,5520,490117242.0,471072277.0,3277.0,2074.0,2185.0,1854
5521,5521,5521,828509.0,815327.0,997045.0,1102885.0,1107965.0,972974
5522,5522,5522,481521662.0,395904607.0,480090277.0,441752938.0,390772895.0,279005235
5523,5523,5523,92900104.0,95072196.0,103335812.0,98488002.0,106382680.0,97123693
5524,5524,5524,23221376.0,27804087.0,41386645.0,27338133.0,26836538.0,25973535
5525,5525,5525,2229233.0,2125984.0,1923900.0,1904139.0,1871276.0,1660276
5526,5526,5526,957780.0,927907.0,942511.0,956341.0,1035720.0,1927807
5527,5527,5527,17905013.0,20891480.0,22119064.0,18534736.0,17809247.0,20269928
5528,5528,5528,349425.0,349785.0,378180.0,349605.0,350505.0,294525
5529,5529,5529,11407640.0,11177563.0,11007919.0,11818933.0,11728969.0,10023955
5530,5530,5530,8197521.0,8253496.0,8101617.0,8541669.0,12178919.0,9745931
5531,5531,5531,8247372.0,8702335.0,11545060.0,13032840.0,12588870.0,9671360
5532,5532,5532,1341975.0,5263299.0,6234375.0,6851358.0,5782710.0,4438460
5533,5533,5533,586400.0,576800.0,556800.0,542088.0,544976.0,456567
5534,5534,5534,4723520.0,4868740.0,4427732.0,4354048.0,4650895.0,4664730
5535,5535,5535,6481.0,6916.0,7071.0,6093.0,4385.0,2625
5536,5536,5536,113001.0,142932.0,142932.0,143001.0,143001.0,143001
5537,5537,5537,10007870.0,9862670.0,9560170.0,9331662.0,9368623.0,35113003
5538,5538,5538,,9800.0,9800.0,9861.0,261261.0,228681
5539,5539,5539,,,2053611.0,2874642.0,2827587.0,2836852
5540,5540,5540,1212307.0,1212307.0,1212307.0,1212308.0,1212308.0,1212308
5541,5541,5541,707955.0,371231.0,225476.0,1404352.0,843644.0,525112
5542,5542,5542,5.0,5.0,2039480.0,2363571.0,2341550.0,1987200
5543,5543,5543,27532756.0,27862848.0,48780828.0,42305974.0,41600865.0,37840060
5544,5544,5544,7131548.0,7228188.0,7395183.0,7430930.0,7522391.0,6287196
5545,5545,5545,7258500.0,6900600.0,6787900.0,7077804.0,8899301.0,8050200
5546,5546,5546,6086523.0,6020496.0,5690686.0,5890058.0,5754944.0,4965352
5547,5547,5547,1089173.0,1124731.0,1047291.0,959353.0,951226.0,730204
5548,5548,5548,5347264.0,5435770.0,5707339.0,5883801.0,6155320.0,5590364
5549,5549,5549,394400.0,418200.0,455600.0,509613.0,504524.0,438236
5550,5550,5550,20234073.0,20591681.0,26314472.0,25980980.0,29316781.0,27421056
5551,5551,5551,387864.0,386864.0,371364.0,546412.0,660817.0,582517
5552,5552,5552,1.0,1.0,31740.0,31747.0,31747.0,31747
5553,5553,5553,406375.0,487332.0,492490.0,452761.0,453685.0,336563
5554,5554,5554,317105.0,305305.0,307705.0,289963.0,298763.0,276463
5555,5555,5555,29639.0,43499.0,55134.0,70803.0,71188.0,73896
5556,5556,5556,1407661.0,1369945.0,1322445.0,1287507.0,1294366.0,1124976
5557,5557,5557,149700.0,137100.0,142700.0,123132.0,131332.0,103432
5558,5558,5558,10000.0,10000.0,10000.0,10000.0,10000.0,19566
5559,5559,5559,25065829.0,23467594.0,22663327.0,24388993.0,24558421.0,13348723
5560,5560,5560,995457.0,1022416.0,1046412.0,1053015.0,1025934.0,1029768
5561,5561,5561,11981732.0,13314812.0,13783722.0,11446236.0,12220001.0,10272341
5562,5562,5562,1858970.0,1421070.0,1493570.0,1325412.0,1296412.0,980032
5563,5563,5563,1901834.0,1836460.0,1952185.0,1815887.0,1755525.0,1741270
5564,5564,5564,8441627.0,8511426.0,8595472.0,8663870.0,8533148.0,8472488
5565,5565,5565,26781050.0,27971811.0,32221808.0,38913671.0,44060071.0,37964725
5566,5566,5566,1812260.0,2140846.0,1909740.0,1696552.0,1624301.0,1281321
5567,5567,5567,697099.0,717184.0,735275.0,734363.0,712471.0,825690
5568,5568,5568,5069009.0,5607094.0,5678844.0,6171349.0,5916469.0,5412704
5569,5569,5569,1558996.0,1643996.0,1741046.0,1684056.0,1677356.0,1472556
5570,5570,5570,581108.0,1078500.0,1199409.0,1755536.0,1385414.0,1135445
5571,5571,5571,24686.0,19836.0,26186.0,22136.0,20686.0,0
5572,5572,5572,,,,615297.0,774432.0,399964
5573,5573,5573,883600.0,913312.0,815424.0,690311.0,2086830.0,3033520
5574,5574,5574,499096.0,516596.0,503096.0,491732.0,478132.0,399232
5575,5575,5575,6722639.0,13835808.0,15407062.0,14948588.0,15016179.0,12717905
5576,5576,5576,2083300.0,107400.0,106200.0,120900.0,120600.0,96600
5577,5577,5577,42028692.0,43895274.0,45290818.0,43690713.0,42853177.0,42738574
5578,5578,5578,25060243.0,25250236.0,20847784.0,20940096.0,20958852.0,19876685
5579,5579,5579,4403797.0,4836605.0,5233816.0,3638692.0,3259638.0,2727717
5580,5580,5580,11478928.0,11299049.0,10927294.0,10633689.0,10670091.0,9129018
5581,5581,5581,1586236.0,1644916.0,1596289.0,1522312.0,1543049.0,1324379
5582,5582,5582,2402994.0,2675149.0,2676556.0,2675114.0,2681131.0,2366714
5583,5583,5583,570861.0,561001.0,600431.0,541511.0,636512.0,512273
5584,5584,5584,3886036.0,3138074.0,3337256.0,3228365.0,3186098.0,2844867
5585,5585,5585,4094725.0,4105575.0,4089033.0,3993180.0,3960065.0,3361093
5586,5586,5586,3132154.0,2489080.0,2397450.0,4256884.0,4391347.0,3773147
5587,5587,5587,5000.0,5000.0,5000.0,5000.0,5000.0,5000
5588,5588,5588,6502225.0,7608319.0,7732912.0,6934655.0,7370301.0,0
5589,5589,5589,1155587.0,175390.0,998321.0,813013.0,844763.0,699163
5590,5590,5590,224862.0,221664.0,213989.0,213485.0,317132.0,264216
5591,5591,5591,6763285.0,6884754.0,7569297.0,7251811.0,6927856.0,6366956
5592,5592,5592,2484989.0,2450421.0,3375557.0,11932469.0,13983118.0,11922029
5593,5593,5593,188569081.0,195052376.0,205457680.0,209231076.0,105098912.0,132929773
5594,5594,5594,217880.0,218660.0,235300.0,219180.0,216840.0,158860
5595,5595,5595,106949840.0,112428604.0,119411940.0,107434746.0,108977750.0,89308362
5596,5596,5596,2108528.0,2186912.0,2171679.0,2188121.0,2274054.0,1868470
5597,5597,5597,8969716.0,11936955.0,17737974.0,15164087.0,21477648.0,19893118
5598,5598,5598,11227354.0,7533549.0,6065684.0,5945577.0,8019550.0,7212339
5599,5599,5599,13339252.0,13670406.0,14663661.0,16551845.0,15892157.0,13072507
5600,5600,5600,5000.0,5000.0,5000.0,5000.0,5000.0,5000
5601,5601,5601,14537068.0,12445227.0,13300538.0,20555803.0,5935186.0,8304695
5602,5602,5602,1714454.0,1426934.0,1125096.0,1156589.0,8663523.0,10175305
5603,5603,5603,0.0,76556.0,27500.0,30800.0,26600.0,22500
5604,5604,5604,1320662.0,1322753.0,1460125.0,1358953.0,1295830.0,1218775
5605,5605,5605,570287.0,623937.0,697937.0,659103.0,675753.0,668353
5606,5606,5606,990136.0,0.0,20633.0,30663.0,10000.0,80500
5607,5607,5607,88000.0,88118.0,101418.0,107163.0,102963.0,293397
5608,5608,5608,43804435.0,43634940.0,46991247.0,49127688.0,48131819.0,42138950
5609,5609,5609,1189738.0,1308094.0,1469359.0,1254312.0,1190689.0,994473
5610,5610,5610,8046096.0,7925376.0,9473556.0,10451996.0,10065046.0,8035726
5611,5611,5611,15193095.0,15220294.0,15192460.0,15386480.0,16930287.0,13627080
5612,5612,5612,912900.0,913600.0,890300.0,850298.0,865030.0,742880
5613,5613,5613,9166643.0,7895089.0,5377841.0,4928750.0,4788473.0,4959463
5614,5614,5614,6722753.0,6833953.0,7074653.0,6455741.0,6847657.0,6125178
5615,5615,5615,15324568.0,16539837.0,15967368.0,15527036.0,15597060.0,13205190
5616,5616,5616,7405296.0,8325586.0,8492303.0,8386132.0,8333932.0,7103612
5617,5617,5617,681433.0,668929.0,668955.0,570174.0,587943.0,547823
5618,5618,5618,56895180.0,59873428.0,65951144.0,59532067.0,60871813.0,46948432
5619,5619,5619,213612.0,255447.0,257232.0,263088.0,149800.0,152800
5620,5620,5620,6931662.0,6551662.0,5763662.0,5487193.0,5386393.0,4187453
5621,5621,5621,2340464.0,41675802.0,1221607.0,1138976.0,1072554.0,809439
5622,5622,5622,,,72748878.0,63842166.0,71591474.0,60762253
5623,5623,5623,117457717.0,123494317.0,127125117.0,125060974.0,125122064.0,104580034
5624,5624,5624,1108026.0,1190034.0,1112042.0,1018050.0,1048060.0,886071
5625,5625,5625,143510410.0,149666531.0,155215363.0,158389725.0,169106789.0,156906193
5626,5626,5626,1953991.0,1933620.0,2049114.0,1847046.0,1745216.0,1437846
5627,5627,5627,954429.0,1073222.0,1266174.0,1304210.0,1424442.0,1417559
5628,5628,5628,262446681.0,294130548.0,281866275.0,301362801.0,287544611.0,217422736
5629,5629,5629,3924960.0,3922400.0,3999820.0,3635688.0,3705488.0,3231688
5630,5630,5630,360500.0,402500.0,370300.0,386080.0,451780.0,367830
5631,5631,5631,7648720.0,8008074.0,8872741.0,8382104.0,7941121.0,6242695
5632,5632,5632,9171324.0,9662424.0,10060124.0,9262428.0,9039058.0,8204238
5633,5633,5633,1167800.0,1264400.0,1191900.0,1088800.0,1110600.0,929100
5634,5634,5634,150948.0,137998.0,159050.0,163469.0,165619.0,264821
5635,5635,5635,69800.0,98950.0,119563.0,123594.0,119394.0,115294
5636,5636,5636,100405.0,100518.0,100636.0,99576.0,309808.0,274392
5637,5637,5637,2753.0,17641.0,20999.0,23682.0,18892.0,220281
5638,5638,5638,3319.0,3175.0,3136.0,2031.0,1483.0,1526
5639,5639,5639,140100.0,146237.0,156115.0,206011.0,180819.0,172434
5640,5640,5640,29059262.0,9138592.0,9160708.0,9140174.0,9106182.0,8373782
5641,5641,5641,14863773.0,9911025.0,10062966.0,9781965.0,10557916.0,9284426
5642,5642,5642,13516.0,13564.0,13672.0,14248.0,13804.0,13180
5643,5643,5643,5219652.0,5478802.0,5680102.0,5750436.0,5525836.0,5145186
5644,5644,5644,17658823.0,17920457.0,17818597.0,16854512.0,17314590.0,14796689
5645,5645,5645,948665.0,1076065.0,1160365.0,1118838.0,1143638.0,961938
5646,5646,5646,0.0,0.0,0.0,580.0,3167594.0,2696141
5647,5647,5647,18365417.0,28413427.0,28509037.0,19551682.0,20084182.0,18213642
5648,5648,5648,2177440.0,1673586.0,1773244.0,1803021.0,1905090.0,2031866
5649,5649,5649,687709.0,697978.0,702614.0,696595.0,695720.0,633636
5650,5650,5650,1432078.0,1439522.0,1462765.0,1403172.0,1414922.0,1118972
5651,5651,5651,303498.0,334562.0,342766.0,342156.0,349321.0,297280
5652,5652,5652,97193.0,117186.0,135056.0,138206.0,117467.0,119386
5653,5653,5653,374582.0,368703.0,431331.0,417619.0,287888.0,4034
5654,5654,5654,94750.0,114550.0,132100.0,136450.0,115600.0,117850
5655,5655,5655,3896352.0,4650272.0,5011497.0,5602639.0,5502139.0,4509319
5656,5656,5656,24012503.0,27093527.0,28709829.0,30222363.0,29165515.0,22936517
5657,5657,5657,71690989.0,70738821.0,76125227.0,78370955.0,75608350.0,70531914
5658,5658,5658,10097.0,10767.0,12797.0,10052.0,10132.0,6342
5659,5659,5659,13642969.0,14202986.0,15129002.0,16234557.0,44696388.0,40832531
5660,5660,5660,4172.0,506430.0,2080439.0,3124118.0,1184290.0,105633
5661,5661,5661,12501230.0,12883235.0,13860675.0,13787963.0,13969810.0,12227540
5662,5662,5662,9891790.0,10054390.0,9579790.0,9385884.0,12737606.0,9636306
5663,5663,5663,101960339.0,76668445.0,12617084.0,7895620.0,19881549.0,14597579
5664,5664,5664,11935138.0,10917831.0,12857743.0,0.0,60194048.0,51392733
5665,5665,5665,1481107.0,2295380.0,2398807.0,1918755.0,1836715.0,1758723
5666,5666,5666,46047.0,45825.0,46565.0,48294.0,48521.0,46772
5667,5667,5667,80526.0,79326.0,76826.0,74992.0,75353.0,64953
5668,5668,5668,2129705.0,2128258.0,2242025.0,2102982.0,2289649.0,2293889
5669,5669,5669,,22992992.0,21570942.0,19857460.0,20445550.0,17587043
5670,5670,5670,,,1950524.0,1901077.0,2168377.0,1650277
5671,5671,5671,848500.0,848500.0,848500.0,848500.0,848500.0,848500
5672,5672,5672,11100.0,7460.0,8560.0,7320.0,8180.0,9920
5673,5673,5673,2835069.0,2795165.0,2975273.0,3126962.0,2937176.0,2807432
5674,5674,5674,1209099.0,1677651.0,1763429.0,1864445.0,1951850.0,1623315
5675,5675,5675,3978823.0,4302531.0,4306840.0,4205400.0,2010800.0,1103623
5676,5676,5676,2577303.0,2619753.0,2595919.0,2691183.0,1959213.0,5553160
5677,5677,5677,41244233.0,43537508.0,45255877.0,42187412.0,41985190.0,38723848
5678,5678,5678,2082840.0,2120060.0,2085190.0,4089888.0,4064623.0,4596113
5679,5679,5679,12545352.0,12297862.0,12530847.0,12427045.0,11418135.0,9936160
5680,5680,5680,22851417.0,22721548.0,30018796.0,36222374.0,33987648.0,28166014
5681,5681,5681,957362.0,1018951.0,960544.0,890140.0,912756.0,791380
5682,5682,5682,2243925.0,2311325.0,2231325.0,2168597.0,2178379.0,1845579
5683,5683,5683,19510693.0,20982383.0,22479975.0,20874683.0,21009293.0,18690274
5684,5684,5684,16770.0,24020.0,22120.0,26970.0,23170.0,19170
5685,5685,5685,13518.0,5000.0,5000.0,5004.0,5004.0,5004
5686,5686,5686,2767317.0,2908406.0,2949268.0,2902453.0,2954755.0,2269255
5687,5687,5687,19538870.0,2845210.0,3104913.0,3205947.0,593897.0,550897
5688,5688,5688,33005231.0,36204431.0,37484960.0,37587476.0,37419496.0,33905719
5689,5689,5689,16477960.0,16222782.0,15667056.0,22094214.0,22159399.0,29734108
5690,5690,5690,3397779.0,3416130.0,7728849.0,10433944.0,10168292.0,9968387
5691,5691,5691,1250072.0,1255887.0,1412721.0,1484624.0,1445493.0,1315035
5692,5692,5692,182740516.0,190405364.0,195757447.0,211936162.0,212503589.0,185727164
5693,5693,5693,3346188.0,3572508.0,5038468.0,3465325.0,3406555.0,2369113
5694,5694,5694,7037986.0,6707597.0,6723261.0,6981190.0,6874477.0,7001515
5695,5695,5695,53654670.0,61737479.0,61693679.0,52106822.0,51493000.0,46400629
5696,5696,5696,32287266.0,32284299.0,32341089.0,28182345.0,30078901.0,29016222
5697,5697,5697,2975101.0,4091547.0,6601051.0,8706176.0,10621151.0,10756676
5698,5698,5698,2950151.0,3429075.0,3407651.0,3202197.0,3637005.0,3326099
5699,5699,5699,841685.0,865716.0,847105.0,794931.0,837044.0,789814
5700,5700,5700,279731.0,305281.0,316031.0,318944.0,313055.0,260155
5701,5701,5701,4425.0,6350.0,7107.0,5179.0,5257.0,4642
5702,5702,5702,,,,675980.0,675980.0,571980
5703,5703,5703,18856673.0,20771294.0,23378890.0,24210697.0,24414371.0,23845523
5704,5704,5704,3220224.0,3205710.0,3203491.0,3196879.0,3208075.0,3177365
5705,5705,5705,36449953.0,39642700.0,40761062.0,48099830.0,45873846.0,37766221
5706,5706,5706,48315633.0,42489939.0,60107981.0,63726528.0,71403505.0,115214876
5707,5707,5707,17687474.0,18530974.0,19784474.0,17026374.0,15333190.0,12583190
5708,5708,5708,107721742.0,117055690.0,224507380.0,307992790.0,308490455.0,242911666
5709,5709,5709,52847337.0,55071577.0,57436927.0,51733269.0,48415969.0,47107269
5710,5710,5710,3868620.0,4398620.0,5492526.0,3722170.0,25029.0,2685189
5711,5711,5711,719349.0,730838.0,727149.0,727459.0,721222.0,625494
5712,5712,5712,26547400.0,53258861.0,58482505.0,40531398.0,16469491.0,15852412
5713,5713,5713,4810.0,4811.0,4843.0,5078.0,4983.0,711872
5714,5714,5714,10648443.0,10652870.0,11767858.0,10658589.0,9916158.0,9288548
5715,5715,5715,4447365.0,4424095.0,4420375.0,4178225.0,976750.0,806100
5716,5716,5716,9159.0,39415.0,66894.0,66942.0,66999.0,113236
5717,5717,5717,45103.0,29623.0,38783.0,37705.0,37505.0,31625
5718,5718,5718,30039375.0,27928500.0,31143525.0,29227500.0,27603750.0,20816475
5719,5719,5719,941289.0,856580.0,980776.0,908821.0,835382.0,1660892
5720,5720,5720,12316975.0,11400937.0,12201171.0,11954725.0,11876601.0,11085713
5721,5721,5721,10359642.0,10387687.0,10274862.0,9821751.0,9914763.0,8561190
5722,5722,5722,18124192.0,19589514.0,20836194.0,22862337.0,21932335.0,14806032
5723,5723,5723,11228091.0,11361729.0,11676631.0,10254430.0,10779188.0,8861668
5724,5724,5724,5058.0,5058.0,5058.0,5058.0,5058.0,5058
5725,5725,5725,32496535.0,34941196.0,36963138.0,37572087.0,38554826.0,32504532
5726,5726,5726,13560230.0,13798064.0,13937952.0,13252153.0,13134040.0,10495664
5727,5727,5727,36.0,0.0,0.0,0.0,358162.0,596849
5728,5728,5728,1258598.0,1151285.0,1408977.0,1559774.0,1620482.0,1203162
5729,5729,5729,6174184.0,6657934.0,6907434.0,6447366.0,6441592.0,5389052
5730,5730,5730,2870000.0,2907900.0,2857900.0,2867400.0,2867400.0,2477500
5731,5731,5731,680512.0,749215.0,815083.0,905732.0,930505.0,799949
5732,5732,5732,423563.0,438748.0,450528.0,471291.0,489766.0,470751
5733,5733,5733,733412578.0,838399355.0,847136917.0,847581270.0,849110427.0,861408012
5734,5734,5734,51477366.0,52196554.0,56198191.0,58488023.0,68802787.0,67349738
5735,5735,5735,70582617.0,71521247.0,76373420.0,67311970.0,68140695.0,62209204
5736,5736,5736,22933235.0,22776308.0,23558308.0,22823205.0,22750095.0,20741595
5737,5737,5737,29230276.0,29032676.0,28702676.0,27456084.0,27555892.0,24200692
5738,5738,5738,24410212.0,25190212.0,29125582.0,29451141.0,30811780.0,28742453
5739,5739,5739,3375625.0,5453760.0,5770558.0,5972011.0,5480700.0,4202050
5740,5740,5740,3239300.0,3396100.0,3591600.0,3220881.0,3129302.0,2608902
5741,5741,5741,56824363.0,59587391.0,63693276.0,68333873.0,71201963.0,60214426
5742,5742,5742,1510466.0,1524486.0,1538807.0,1474012.0,2506904.0,2272533
5743,5743,5743,6122884.0,6098884.0,6693817.0,6125980.0,6041135.0,5096304
5744,5744,5744,4707147.0,4607862.0,5013550.0,11936903.0,4300425.0,3609955
5745,5745,5745,199670.0,895360.0,1969224.0,2450750.0,5542995.0,7024504
5746,5746,5746,432043.0,479134.0,404299.0,434607.0,409377.0,570688
5747,5747,5747,700580.0,687690.0,714011.0,716202.0,715762.0,717679
5748,5748,5748,0.0,0.0,15000.0,15000.0,15000.0,15000
5749,5749,5749,151867215.0,146628400.0,172664328.0,148137524.0,144713695.0,101484945
5750,5750,5750,596526.0,20590134.0,51487101.0,55986264.0,47942335.0,42214641
5751,5751,5751,15385456.0,10742157.0,15598538.0,13239496.0,12597147.0,5973945
5752,5752,5752,158243756.0,175535930.0,204488260.0,200126043.0,195419914.0,162340283
5753,5753,5753,57718181.0,68111456.0,61828606.0,69499734.0,62004670.0,50450020
