,act_no,value_weighted_volatility
5570,5570.0,58.71592982812926
5571,5571.0,0.0
5572,5572.0,29.98477696760537
5573,5573.0,31.83735419240807
5574,5574.0,38.28070153475115
5575,5575.0,21.4687
5576,5576.0,30.940272275099783
5577,5577.0,56.66173490956141
5578,5578.0,29.848654553629128
5579,5579.0,61.50338267697144
5580,5580.0,21.4687
5581,5581.0,23.516775069602936
5582,5582.0,36.77287669780497
5583,5583.0,29.10297989756722
5584,5584.0,17.968288325929812
5585,5585.0,25.838461796633258
5586,5586.0,24.54963491208085
5587,5587.0,_
5588,5588.0,72.37303380379878
5589,5589.0,57.75117654893193
5590,5590.0,28.686907755440835
5591,5591.0,36.754338580006845
5592,5592.0,21.4687
5593,5593.0,47.47565862728893
5594,5594.0,0.0
5595,5595.0,39.91955900336033
5596,5596.0,58.939591134197045
5597,5597.0,40.23064119846647
5598,5598.0,57.91347902139021
5599,5599.0,36.3646
5600,5600.0,_
5601,5601.0,65.47004273508541
5602,5602.0,69.66651555057301
5603,5603.0,0.0
5604,5604.0,24.935114854094092
5605,5605.0,71.6746
5606,5606.0,0.0
5607,5607.0,0.0
5608,5608.0,43.915510472930514
5609,5609.0,32.0117
5610,5610.0,51.80961695499977
5611,5611.0,32.59836115176929
5612,5612.0,24.88507651867567
5613,5613.0,46.0136133231431
5614,5614.0,46.22480903478392
5615,5615.0,21.4687
5616,5616.0,40.47257753571211
5617,5617.0,21.4687
5618,5618.0,53.69488583466181
5619,5619.0,29.94131029411765
5620,5620.0,72.9404323787548
5621,5621.0,43.942607779539756
5622,5622.0,62.83210805502964
5623,5623.0,29.300949830071158
5624,5624.0,44.7241
5625,5625.0,28.71263859441507
5626,5626.0,33.52473891731731
5627,5627.0,45.48042761285397
5628,5628.0,49.958469541612295
5629,5629.0,43.82861452890493
5630,5630.0,36.5259
5631,5631.0,48.33293931345743
5632,5632.0,38.60387785144865
5633,5633.0,46.307101362862014
5634,5634.0,0.0
5635,5635.0,47.61626547725245
5636,5636.0,21.4687
5637,5637.0,0.0
5638,5638.0,76.0449
5639,5639.0,40.1501200439687
5640,5640.0,24.843707621554866
5641,5641.0,25.44641417408902
5642,5642.0,37.1615
5643,5643.0,43.49888419105354
5644,5644.0,25.319579687929075
5645,5645.0,62.74834378119931
5646,5646.0,43.1303
5647,5647.0,43.32381428824347
5648,5648.0,31.52063755858534
5649,5649.0,56.623891510377135
5650,5650.0,48.2443362901412
5651,5651.0,39.37989174533263
5652,5652.0,29.638628224828146
5653,5653.0,23.474834833676354
5654,5654.0,31.417199999999998
5655,5655.0,39.79811791381698
5656,5656.0,56.70186717911989
5657,5657.0,29.781526248096252
5658,5658.0,74.17061481234917
5659,5659.0,53.725700051528904
5660,5660.0,30.860458346876754
5661,5661.0,23.4198544518634
5662,5662.0,49.46032253847714
5663,5663.0,63.03439657793599
5664,5664.0,39.69068727038832
5665,5665.0,84.30336370359716
5666,5666.0,31.57890835175633
5667,5667.0,21.4687
5668,5668.0,35.01264205614925
5669,5669.0,44.83027096192361
5670,5670.0,46.374772493411974
5671,5671.0,_
5672,5672.0,0.0
5673,5673.0,23.500500000000002
5674,5674.0,39.35373118297177
5675,5675.0,30.52562693441341
5676,5676.0,32.60778166017869
5677,5677.0,38.98598174772769
5678,5678.0,26.29901506794584
5679,5679.0,33.72507242107449
5680,5680.0,57.60903993471753
5681,5681.0,44.7241
5682,5682.0,21.4687
5683,5683.0,36.60860756898465
5684,5684.0,41.9128
5685,5685.0,_
5686,5686.0,41.224799078581455
5687,5687.0,24.42375259378963
5688,5688.0,36.97788835953937
5689,5689.0,21.677187440044897
5690,5690.0,17.256554050887583
5691,5691.0,19.185406541624317
5692,5692.0,30.066097035711948
5693,5693.0,57.167610104213864
5694,5694.0,40.222825260192806
5695,5695.0,21.717481423932885
5696,5696.0,31.916671119170765
5697,5697.0,41.639147618063284
5698,5698.0,34.70833055055231
5699,5699.0,25.58463471683659
5700,5700.0,34.15781384206358
5701,5701.0,97.2021
5702,5702.0,21.4687
5703,5703.0,28.353495560008945
5704,5704.0,81.77774782102914
5705,5705.0,52.766124026625185
5706,5706.0,53.796281226265265
5707,5707.0,31.72215025057126
5708,5708.0,26.195929653507534
5709,5709.0,45.72565739566308
5710,5710.0,34.42228155948148
5711,5711.0,19.90256577968803
5712,5712.0,22.6672
5713,5713.0,16.9546
5714,5714.0,35.67266852777184
5715,5715.0,30.81762049008388
5716,5716.0,0.0
5717,5717.0,94.3687
5718,5718.0,55.668699999999994
5719,5719.0,66.66896631621799
5720,5720.0,29.13900827119113
5721,5721.0,29.256007353730073
5722,5722.0,56.21342109599627
5723,5723.0,85.3726752877086
5724,5724.0,_
5725,5725.0,34.46117516957768
5726,5726.0,40.00797222196809
5727,5727.0,
5728,5728.0,37.78800359837493
5729,5729.0,38.42810982957762
5730,5730.0,16.863952253963355
5731,5731.0,24.797
5732,5732.0,63.514522002399914
5733,5733.0,42.83706219232711
5734,5734.0,56.09706579711524
5735,5735.0,29.509239255295604
5736,5736.0,26.256599509803923
5737,5737.0,22.51983452497144
5738,5738.0,31.53234684304742
5739,5739.0,32.595729258304836
5740,5740.0,27.30867242935021
5741,5741.0,36.754316814024904
5742,5742.0,45.29764364419277
5743,5743.0,28.509743744391095
5744,5744.0,37.97741604914469
5745,5745.0,24.02980097435129
5746,5746.0,15.025746930536215
5747,5747.0,0.0
5748,5748.0,_
5749,5749.0,38.58639208777665
5750,5750.0,31.358360072425043
5751,5751.0,28.33530502080444
5752,5752.0,36.04260258179299
5753,5753.0,30.779592202671285
5754,5754.0,39.602471929130274
5755,5755.0,39.20065977545046
5756,5756.0,67.71735802439716
5757,5757.0,34.4647355479975
5758,5758.0,51.58412407800987
5759,5759.0,28.222427460665134
5760,5760.0,43.57837688506392
5761,5761.0,32.4593769568398
5762,5762.0,26.648753682966802
5763,5763.0,39.88900000000001
5764,5764.0,23.26816817217981
5765,5765.0,107.71323380779499
5766,5766.0,20.152450521451584
5767,5767.0,35.2858886666192
5768,5768.0,30.844435021977354
5769,5769.0,27.89543943237134
5770,5770.0,77.83334712640648
5771,5771.0,33.22641102836074
5772,5772.0,52.982706857956906
5773,5773.0,61.14547142233416
5774,5774.0,28.94889796985926
5775,5775.0,49.775800000000004
5776,5776.0,30.005217587373167
5777,5777.0,26.9394
5778,5778.0,74.7389
5779,5779.0,45.56854897372757
5780,5780.0,47.4823939816012
5781,5781.0,_
5782,5782.0,26.410192904518116
5783,5783.0,22.719536149754497
5784,5784.0,20.01081809222086
5785,5785.0,33.15853867089209
5786,5786.0,78.2565648343363
5787,5787.0,23.959600695275633
5788,5788.0,68.66539175501836
5789,5789.0,39.40826760514009
5790,5790.0,42.30730609645539
5791,5791.0,66.39485106101695
5792,5792.0,_
5793,5793.0,65.44837356721507
5794,5794.0,24.30310685705954
5795,5795.0,50.300632597255294
5796,5796.0,52.104531235092026
5797,5797.0,21.4687
5798,5798.0,24.795754764507343
5799,5799.0,24.58817128129602
5800,5800.0,24.109488140569113
5801,5801.0,41.4875
5802,5802.0,56.58221753870391
5803,5803.0,49.7758
5804,5804.0,0.0
5805,5805.0,0.0
5806,5806.0,0.45086076394972735
5807,5807.0,22.750770230334638
5808,5808.0,30.6045
5809,5809.0,0.0
5810,5810.0,73.02686808062609
5811,5811.0,31.692122378404566
5812,5812.0,22.906570751002047
5813,5813.0,20.927120689258437
5814,5814.0,32.690538101692134
5815,5815.0,56.25723118923915
5816,5816.0,30.317449989916646
5817,5817.0,21.4687
5818,5818.0,23.33436364423154
5819,5819.0,24.727295998793224
5820,5820.0,_
5821,5821.0,51.2795
5822,5822.0,0.0
5823,5823.0,35.60108188880542
5824,5824.0,26.953525920679887
5825,5825.0,46.042356061892164
5826,5826.0,39.720219665153145
5827,5827.0,29.580725172371217
5828,5828.0,45.19497439547247
5829,5829.0,0.0
5830,5830.0,36.854639030287586
5831,5831.0,0.0
5832,5832.0,27.395396809058155
5833,5833.0,25.56383339480832
5834,5834.0,_
5835,5835.0,_
5836,5836.0,0.0
5837,5837.0,27.200410381903936
5838,5838.0,34.98543023984033
5839,5839.0,36.27658469502973
5840,5840.0,47.59006715925678
5841,5841.0,35.03126161071235
5842,5842.0,31.96055185429893
5843,5843.0,28.02512344758233
5844,5844.0,49.064731645311326
5845,5845.0,33.650628937854115
5846,5846.0,40.877613868479266
5847,5847.0,42.754027867338365
5848,5848.0,66.67599227057909
5849,5849.0,_
5850,5850.0,52.98088427824411
5851,5851.0,45.649730308347955
5852,5852.0,0.0
5853,5853.0,13.66574823548593
5854,5854.0,52.37253366514371
5855,5855.0,22.667199999999998
5856,5856.0,28.448636623599104
5857,5857.0,74.8163
5858,5858.0,40.28268046982566
5859,5859.0,27.095475109266513
5860,5860.0,122.9256
5861,5861.0,36.54908580100794
5862,5862.0,27.87799739018622
5863,5863.0,21.4687
5864,5864.0,33.26085387797571
5865,5865.0,38.6241
5866,5866.0,_
5867,5867.0,_
5868,5868.0,41.1231734903188
5869,5869.0,52.441472449416594
5870,5870.0,21.652577719163325
5871,5871.0,57.89574532624451
5872,5872.0,22.11454076097769
5873,5873.0,32.55520529974811
5874,5874.0,36.62991752652898
5875,5875.0,54.10915030365457
5876,5876.0,43.96840317860026
5877,5877.0,81.12820000000002
5878,5878.0,24.07868564795272
5879,5879.0,103.2658
5880,5880.0,24.258459338590086
5881,5881.0,14.931774570486844
5882,5882.0,22.538464793008544
5883,5883.0,64.96105950224893
5884,5884.0,57.49336099023798
5885,5885.0,25.442712387271722
5886,5886.0,21.4687
5887,5887.0,32.0117
5888,5888.0,36.77595662962986
5889,5889.0,21.4687
5890,5890.0,50.44819359673008
5891,5891.0,59.340300251359814
5892,5892.0,32.376425614478975
5893,5893.0,38.19401742821706
5894,5894.0,23.344296080150606
5895,5895.0,42.61049596185633
5896,5896.0,31.33762177121262
5897,5897.0,40.28228050121835
5898,5898.0,40.830418989564684
5899,5899.0,51.1182
5900,5900.0,49.719154834771565
5901,5901.0,27.396829601115297
5902,5902.0,66.30828375639568
5903,5903.0,26.552261121542188
5904,5904.0,22.15955247282689
5905,5905.0,27.45464562092306
5906,5906.0,28.980270929928643
5907,5907.0,21.4687
5908,5908.0,31.664401186128945
5909,5909.0,68.7969
5910,5910.0,33.851711220422175
5911,5911.0,37.522676291250846
5912,5912.0,19.56919203955308
5913,5913.0,30.208002793965807
5914,5914.0,45.66255883471186
5915,5915.0,21.4687
5916,5916.0,29.788337281181157
5917,5917.0,26.29072703494554
5918,5918.0,35.201750543693876
5919,5919.0,23.313879505956372
5920,5920.0,49.775800000000004
5921,5921.0,28.11715336874144
5922,5922.0,0.0
5923,5923.0,45.20008627812375
5924,5924.0,43.33964891398784
5925,5925.0,46.28525932499614
5926,5926.0,23.7218
5927,5927.0,21.4687
5928,5928.0,26.080667372393556
5929,5929.0,34.44475811020952
5930,5930.0,33.72833516781799
5931,5931.0,0.0
5932,5932.0,121.1751425247307
5933,5933.0,63.362890905167404
5934,5934.0,36.4440000694927
5935,5935.0,60.06270000000001
5936,5936.0,45.5795
5937,5937.0,65.07840255027843
5938,5938.0,26.6954068892465
5939,5939.0,44.51424969913651
5940,5940.0,48.65833403607057
5941,5941.0,_
5942,5942.0,22.137329199795992
5943,5943.0,21.22768471463012
5944,5944.0,27.45782773757361
5945,5945.0,50.34278509765238
5946,5946.0,54.49414159113497
5947,5947.0,69.5654
5948,5948.0,42.34263234057428
5949,5949.0,37.744994520260526
5950,5950.0,_
5951,5951.0,21.4687
5952,5952.0,54.770285117892726
5953,5953.0,27.435417029449425
5954,5954.0,21.4687
5955,5955.0,37.71715516956688
5956,5956.0,0.0
5957,5957.0,36.0032280932841
5958,5958.0,29.794411192330685
5959,5959.0,59.539562068965516
5960,5960.0,45.07263657933053
5961,5961.0,24.56841047972552
5962,5962.0,57.820971144351525
5963,5963.0,_
5964,5964.0,41.2144174163409
5965,5965.0,21.468699999999995
5966,5966.0,55.736789687160844
5967,5967.0,35.101495978852576
5968,5968.0,21.4687
5969,5969.0,21.4687
5970,5970.0,57.0617
5971,5971.0,41.87180463450921
5972,5972.0,28.374892544751262
5973,5973.0,28.444756886227545
5974,5974.0,45.050379050432454
5975,5975.0,24.531508382422302
5976,5976.0,37.52796672563936
5977,5977.0,20.562193706412955
5978,5978.0,56.62280613125602
5979,5979.0,33.216454867256644
5980,5980.0,31.63614140118987
5981,5981.0,21.54063618734768
5982,5982.0,_
5983,5983.0,_
5984,5984.0,23.7218
5985,5985.0,37.06826439554858
5986,5986.0,46.61282222569572
5987,5987.0,45.42494801822948
5988,5988.0,54.33260077465779
5989,5989.0,56.404
5990,5990.0,57.07383603479138
5991,5991.0,21.4687
5992,5992.0,33.89148068585514
5993,5993.0,31.54492494100278
5994,5994.0,25.935871718989496
5995,5995.0,48.585041186136834
5996,5996.0,0.0
5997,5997.0,36.446010538265405
5998,5998.0,0.0
5999,5999.0,34.3003574725671
6000,6000.0,_
6001,6001.0,71.55913845149833
6002,6002.0,37.57636105969524
6003,6003.0,43.554874810478985
6004,6004.0,24.797
6005,6005.0,93.41436687330051
6006,6006.0,30.36697102933863
6007,6007.0,54.13706447612086
6008,6008.0,42.5991299425833
6009,6009.0,39.76286172433134
6010,6010.0,45.88302207800176
6011,6011.0,_
6012,6012.0,31.601012306937974
6013,6013.0,_
6014,6014.0,80.30710360590605
6015,6015.0,47.6334001127192
6016,6016.0,39.07964198235275
6017,6017.0,40.32916144252001
6018,6018.0,23.993145682663812
6019,6019.0,38.917332382536685
6020,6020.0,37.78383999269148
6021,6021.0,55.83994006639048
6022,6022.0,36.26310193557119
6023,6023.0,10.304299999999998
6024,6024.0,_
6025,6025.0,0.0
6026,6026.0,63.790850762691505
6027,6027.0,21.4687
6028,6028.0,34.22953913413347
6029,6029.0,58.01977048756062
6030,6030.0,53.13137268094833
6031,6031.0,36.836116137116264
6032,6032.0,_
6033,6033.0,36.3646
6034,6034.0,35.44782202101516
6035,6035.0,21.4687
6036,6036.0,51.709515266056414
6037,6037.0,46.858854633704205
6038,6038.0,21.4687
6039,6039.0,62.098061294976
6040,6040.0,30.972398776758414
6041,6041.0,_
6042,6042.0,26.3212
6043,6043.0,25.150081230538337
6044,6044.0,58.936871034398536
6045,6045.0,58.83729999999999
6046,6046.0,22.560087267364995
6047,6047.0,23.015346021164763
6048,6048.0,31.65454572269192
6049,6049.0,54.39057587957344
6050,6050.0,47.3027169743969
6051,6051.0,36.695469566866876
6052,6052.0,37.490654176567794
6053,6053.0,_
6054,6054.0,0.0
6055,6055.0,21.4687
6056,6056.0,21.4687
6057,6057.0,37.974838737544275
6058,6058.0,68.7969
6059,6059.0,61.67509555214101
6060,6060.0,73.17765229601723
6061,6061.0,36.45318187125905
6062,6062.0,29.997769540412722
6063,6063.0,23.044948568414707
6064,6064.0,33.588517779563674
6065,6065.0,54.907078173509355
6066,6066.0,59.382413162371996
6067,6067.0,20.79180982909014
6068,6068.0,_
6069,6069.0,8.47073892174444
6070,6070.0,25.417962931906896
6071,6071.0,121.87125845541472
6072,6072.0,52.4764
6073,6073.0,34.94821448385753
6074,6074.0,49.44359819398222
6075,6075.0,32.89215961721395
6076,6076.0,23.97725627781683
6077,6077.0,33.29327526210342
6078,6078.0,82.55872877272658
6079,6079.0,44.72364260430385
6080,6080.0,13.5393
6081,6081.0,30.34921979344382
6082,6082.0,25.84907138371614
6083,6083.0,0.0
6084,6084.0,0.0
6085,6085.0,35.492275095420744
6086,6086.0,43.93424617794878
6087,6087.0,35.261
6088,6088.0,28.61674820154842
6089,6089.0,95.4069363729064
6090,6090.0,45.259589398858
6091,6091.0,21.62389854451952
6092,6092.0,21.4687
6093,6093.0,33.50850993967162
6094,6094.0,24.5128809031832
6095,6095.0,31.417199999999998
6096,6096.0,0.0
6097,6097.0,0.0
6098,6098.0,27.61389942136858
6099,6099.0,29.35556421331526
6100,6100.0,0.0
6101,6101.0,22.36549306592829
6102,6102.0,21.4687
6103,6103.0,15.108435831270073
6104,6104.0,31.91303413900657
6105,6105.0,38.71378096551244
6106,6106.0,28.86203276485891
6107,6107.0,44.28614480384942
6108,6108.0,27.618256085333186
6109,6109.0,55.9964958788367
6110,6110.0,45.55889692773341
6111,6111.0,_
6112,6112.0,60.0627
6113,6113.0,33.330980819970634
6114,6114.0,31.194308633098785
6115,6115.0,23.765944296334272
6116,6116.0,38.472725195975706
6117,6117.0,64.09460449653479
6118,6118.0,34.264081162826955
6119,6119.0,36.18308836230163
6120,6120.0,_
6121,6121.0,32.0117
6122,6122.0,47.704749980316834
6123,6123.0,41.692800930807245
6124,6124.0,50.25369926206953
6125,6125.0,0.0
6126,6126.0,41.854355589240406
6127,6127.0,41.344148346473354
6128,6128.0,_
6129,6129.0,35.76595271473366
6130,6130.0,71.26822029198102
6131,6131.0,89.37714099870479
6132,6132.0,16.7632
6133,6133.0,44.563826874158316
6134,6134.0,32.462684205615695
6135,6135.0,27.847677944731164
6136,6136.0,49.775800000000004
6137,6137.0,23.827724048953108
6138,6138.0,48.624719218664204
6139,6139.0,0.0
6140,6140.0,36.06307138439398
6141,6141.0,50.56080179438463
6142,6142.0,0.0
6143,6143.0,29.012940871636474
6144,6144.0,44.135531662181684
6145,6145.0,57.858036694501706
6146,6146.0,37.52274864491247
6147,6147.0,60.0627
6148,6148.0,28.297148414324003
6149,6149.0,51.041031145193635
6150,6150.0,21.4687
6151,6151.0,26.619778609784582
6152,6152.0,45.0834453576825
6153,6153.0,33.61858755088368
6154,6154.0,23.7218
6155,6155.0,43.93070647666592
6156,6156.0,26.662092432757927
6157,6157.0,29.424637184424466
6158,6158.0,23.849506120490087
6159,6159.0,31.18513321642302
6160,6160.0,29.37989966799268
6161,6161.0,
6162,6162.0,30.334690922912767
6163,6163.0,42.92399112767177
6164,6164.0,_
6165,6165.0,26.895021188050425
6166,6166.0,0.0
6167,6167.0,75.7998
6168,6168.0,21.4687
6169,6169.0,46.77310233198818
6170,6170.0,34.297613199073524
6171,6171.0,54.12788124174562
6172,6172.0,35.587319374665455
6173,6173.0,29.3159
6174,6174.0,_
6175,6175.0,30.72442219022305
6176,6176.0,49.98310866251105
6177,6177.0,38.21036380198019
6178,6178.0,66.05557866292747
6179,6179.0,45.02191271906929
6180,6180.0,67.09559999999999
6181,6181.0,47.463686497757884
6182,6182.0,32.792001137042206
6183,6183.0,26.420875837283
6184,6184.0,31.212891240917386
6185,6185.0,30.923178806094068
6186,6186.0,31.265781761854864
6187,6187.0,31.037073825951662
6188,6188.0,26.655963507183316
6189,6189.0,_
6190,6190.0,27.953207165694607
6191,6191.0,38.99777970601229
6192,6192.0,32.36668497145531
6193,6193.0,35.0997
6194,6194.0,_
6195,6195.0,58.606169531094764
6196,6196.0,24.127226172171103
6197,6197.0,30.204563861312252
6198,6198.0,23.394345275041694
6199,6199.0,47.45545276286729
6200,6200.0,27.23158561125793
6201,6201.0,34.60864675521859
6202,6202.0,36.16165730099041
6203,6203.0,41.901603491242504
6204,6204.0,67.1557
6205,6205.0,0.0
6206,6206.0,52.9397
6207,6207.0,31.057502785430962
6208,6208.0,40.90274134604502
6209,6209.0,45.19416025777425
6210,6210.0,38.38085504587156
6211,6211.0,31.80760822914087
6212,6212.0,59.87801435725744
6213,6213.0,49.06258849986406
6214,6214.0,41.534394838844236
6215,6215.0,42.7627847725716
6216,6216.0,21.4687
6217,6217.0,65.28197924515621
6218,6218.0,37.67318975864807
6219,6219.0,29.284251790153082
6220,6220.0,44.42930480351095
6221,6221.0,24.519417526541254
6222,6222.0,31.022152722433308
6223,6223.0,25.7568
6224,6224.0,43.26916327083631
6225,6225.0,47.367127361659826
6226,6226.0,37.37696881849059
6227,6227.0,93.4042
6228,6228.0,34.89976973313481
6229,6229.0,73.5739988678873
6230,6230.0,34.08919399839033
6231,6231.0,0.0
6232,6232.0,76.0449
6233,6233.0,14.556028854427085
6234,6234.0,25.7568
6235,6235.0,0.0
6236,6236.0,30.512847666141784
6237,6237.0,22.86591948134626
6238,6238.0,23.401260511882995
6239,6239.0,41.58202790240912
6240,6240.0,65.85946464080311
6241,6241.0,32.667858011055
6242,6242.0,31.257590070275732
6243,6243.0,22.6023658531333
6244,6244.0,49.603652870445494
6245,6245.0,21.4687
6246,6246.0,22.44840727541048
6247,6247.0,36.49969592696182
6248,6248.0,16.122745806300188
6249,6249.0,68.7969
6250,6250.0,68.80554671176614
6251,6251.0,_
6252,6252.0,41.77951452414305
6253,6253.0,54.75639999999999
6254,6254.0,46.237332665102954
6255,6255.0,33.71974708366824
6256,6256.0,51.40025078787178
6257,6257.0,77.1438
6258,6258.0,45.364932612191616
6259,6259.0,24.89009247108689
6260,6260.0,29.212866942875408
6261,6261.0,50.03560304164387
6262,6262.0,24.797
6263,6263.0,58.06569712867317
6264,6264.0,27.66735833921399
6265,6265.0,51.98750385055641
6266,6266.0,0.0
6267,6267.0,40.035439675783344
6268,6268.0,26.53332168798572
6269,6269.0,57.619966303338074
6270,6270.0,24.58851402958602
6271,6271.0,47.70156692526506
6272,6272.0,30.506657322903084
6273,6273.0,30.963216718389507
6274,6274.0,47.13527650906214
6275,6275.0,28.80367205062808
6276,6276.0,6.521193934360012
6277,6277.0,41.1110615408024
6278,6278.0,26.688143803360724
6279,6279.0,50.56414428160249
6280,6280.0,
6281,6281.0,37.80584961800536
6282,6282.0,30.622902849357143
6283,6283.0,58.12533065315177
6284,6284.0,32.63353146710877
6285,6285.0,0.0
6286,6286.0,25.96138807543596
6287,6287.0,40.0695773026536
6288,6288.0,23.15535065802796
6289,6289.0,32.354018515697504
6290,6290.0,34.22184509550145
6291,6291.0,25.338694795756187
6292,6292.0,45.04706565743604
6293,6293.0,0.0
6294,6294.0,47.15041430471219
6295,6295.0,35.52301636308933
6296,6296.0,33.96658174703403
6297,6297.0,29.8863737232316
6298,6298.0,38.036526863554506
6299,6299.0,32.97556180485587
6300,6300.0,59.39236598928921
6301,6301.0,39.82776565144787
6302,6302.0,29.22185187249104
6303,6303.0,47.434643382807664
6304,6304.0,30.822749344599504
6305,6305.0,35.828212324008895
6306,6306.0,21.70166197751953
6307,6307.0,49.775800000000004
6308,6308.0,_
6309,6309.0,70.3411895887257
6310,6310.0,23.51357030116566
6311,6311.0,37.01870380617039
6312,6312.0,47.2903874278648
6313,6313.0,52.25932852250418
6314,6314.0,40.07735924039275
6315,6315.0,44.80230395286348
6316,6316.0,28.09945143042584
6317,6317.0,_
6318,6318.0,71.83987904277762
6319,6319.0,61.16184569029026
6320,6320.0,_
6321,6321.0,51.86010902386117
6322,6322.0,31.14334866392093
6323,6323.0,130.2573862076627
6324,6324.0,29.44984193414185
6325,6325.0,22.784815977673116
6326,6326.0,66.01534550359389
6327,6327.0,42.32489415437317
6328,6328.0,31.09155477357982
6329,6329.0,28.909255926845628
6330,6330.0,48.433656522820336
6331,6331.0,22.64036474278544
6332,6332.0,21.4687
6333,6333.0,97.2021
6334,6334.0,29.7038450803116
6335,6335.0,39.0431
6336,6336.0,23.673773395538998
6337,6337.0,30.97846899918937
6338,6338.0,63.253499999999995
6339,6339.0,67.70272299614697
6340,6340.0,23.644853674543572
6341,6341.0,27.10678380040278
6342,6342.0,_
6343,6343.0,39.60689564702556
6344,6344.0,24.797
6345,6345.0,_
6346,6346.0,36.07465890778456
6347,6347.0,_
6348,6348.0,11.58377921376348
6349,6349.0,50.45515098242888
6350,6350.0,88.39429660165604
6351,6351.0,51.32614883512536
6352,6352.0,26.309100704040173
6353,6353.0,44.96217847717992
6354,6354.0,26.309343741606355
6355,6355.0,31.463181345545937
6356,6356.0,22.207391228338757
6357,6357.0,32.01517515358903
6358,6358.0,37.28784899580187
6359,6359.0,25.7568
6360,6360.0,0.0
6361,6361.0,0.0
6362,6362.0,67.03310855779252
6363,6363.0,29.357288585375986
6364,6364.0,31.34286628056628
6365,6365.0,45.170390623056115
6366,6366.0,69.09799434267481
6367,6367.0,47.255591173880674
6368,6368.0,37.029581720953864
6369,6369.0,32.25143942341718
6370,6370.0,18.089800000000004
6371,6371.0,70.41614137203166
6372,6372.0,21.4687
6373,6373.0,_
6374,6374.0,21.4687
6375,6375.0,0.0
6376,6376.0,68.87692141419541
6377,6377.0,45.37389999999999
6378,6378.0,37.318249008128056
6379,6379.0,28.516876202142694
6380,6380.0,36.27285127629502
6381,6381.0,89.79503228758426
6382,6382.0,39.713169127891454
6383,6383.0,26.330971357079772
6384,6384.0,24.197403261717994
6385,6385.0,27.19449288854443
6386,6386.0,0.0
6387,6387.0,25.403044744956212
6388,6388.0,89.64934724934243
6389,6389.0,53.29409192886953
6390,6390.0,71.94154355269497
6391,6391.0,28.858274654721285
6392,6392.0,36.7061
6393,6393.0,31.84376799681704
6394,6394.0,35.13661897387489
6395,6395.0,51.26240741745015
6396,6396.0,38.33615555945766
6397,6397.0,76.72158179021321
6398,6398.0,90.77525045497846
6399,6399.0,_
6400,6400.0,39.707213615567106
6401,6401.0,57.0617
6402,6402.0,39.4638843127559
6403,6403.0,21.43937692743865
6404,6404.0,45.75490600324276
6405,6405.0,49.43158840252062
6406,6406.0,35.2088
6407,6407.0,64.22359530080153
6408,6408.0,31.94190734525778
6409,6409.0,56.6389271203667
6410,6410.0,55.1929550229366
6411,6411.0,45.08755434721143
6412,6412.0,32.0117
6413,6413.0,49.249750799096404
6414,6414.0,22.65048888664469
6415,6415.0,52.96144015781323
6416,6416.0,35.632101318389
6417,6417.0,_
6418,6418.0,35.398447494957644
6419,6419.0,39.2217
6420,6420.0,40.06091128764501
6421,6421.0,33.288273754492366
6422,6422.0,44.7241
6423,6423.0,76.8835815610648
6424,6424.0,25.263083895807274
6425,6425.0,_
6426,6426.0,21.4687
6427,6427.0,37.79276253847311
6428,6428.0,45.351923685374366
6429,6429.0,38.05048536580379
6430,6430.0,21.863871369548338
6431,6431.0,74.57011168188451
6432,6432.0,0.0
6433,6433.0,30.430148126801146
6434,6434.0,35.11150606812343
6435,6435.0,28.37775968499585
6436,6436.0,31.417199999999998
6437,6437.0,21.4687
6438,6438.0,30.798712012818054
6439,6439.0,28.04925923765882
6440,6440.0,0.0
6441,6441.0,40.99628335505812
6442,6442.0,28.722243219076482
6443,6443.0,64.7808
6444,6444.0,60.616424995608455
6445,6445.0,85.2819
6446,6446.0,25.058999343798057
6447,6447.0,27.98500304451354
6448,6448.0,34.9491333771677
6449,6449.0,63.07000000000001
6450,6450.0,24.029037003693443
6451,6451.0,66.5047291561722
6452,6452.0,49.39718922794061
6453,6453.0,21.4687
6454,6454.0,31.422417467167225
6455,6455.0,24.514436995658723
6456,6456.0,30.7796000032219
6457,6457.0,21.72557099684258
6458,6458.0,43.00821843798303
6459,6459.0,49.775800000000004
6460,6460.0,32.79840532726593
6461,6461.0,25.15024224330504
6462,6462.0,30.569196683930492
6463,6463.0,33.10777379403822
6464,6464.0,32.32183753233661
6465,6465.0,0.029550206981528382
6466,6466.0,48.65152468807553
6467,6467.0,26.913404862879442
6468,6468.0,52.23621750928704
6469,6469.0,32.84044713100478
6470,6470.0,26.054564880181143
6471,6471.0,54.17976741032832
6472,6472.0,_
6473,6473.0,41.04531479101677
6474,6474.0,92.56461300253191
6475,6475.0,0.0
6476,6476.0,30.9831306164302
6477,6477.0,45.44405220046611
6478,6478.0,0.0
6479,6479.0,25.90632108787397
6480,6480.0,52.80022925599865
6481,6481.0,32.878277729312444
6482,6482.0,25.34587831252295
6483,6483.0,51.2795
6484,6484.0,34.22303610759659
6485,6485.0,40.25639380616399
6486,6486.0,33.749136447152274
6487,6487.0,45.39127877703262
6488,6488.0,31.2939
6489,6489.0,_
6490,6490.0,23.320208768111225
6491,6491.0,39.97933632343651
6492,6492.0,46.08619862661192
6493,6493.0,80.01192573092825
6494,6494.0,32.11315344117472
6495,6495.0,54.37694064352381
