cus_no,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
08d110985357b0440aa4d1b1a184e4ece69dd9358b764fb87cfc38f86ddf4f76,b4f858cd99cdea11663ef86d45182ce09a932b64dfe37d6d8ee630667500b0b6,111101,498300.0,542600.0,880500.0,786500.0,762000.0,1033500.0
61ab630ace73628be70984ab915264683102ae74ab5e48414682bf18a80ee537,ccf8c731151c331541f87045afff16815307a9cf507a8d1bec04113744dfe6c6,111001,110000.0,110000.0,0.0,45.0,45.0,200367.0
23f49129e1e16fbbde93e1e2b78eaa7039ecec9496fd2bb31bd9188a6be57232,1b3dbae0b1777be0c6a582ec99477c7706fc219a4d5eaade9d18898f238e86f0,010101,,0.0,2349.0,1701.0,1856.0,2224.0
bb99a67adb66b0bb0657b082ac91e7cbd0e2e95f98210f28f603bf03b6d51ccc,28fd98981e48fba1fcba41cad9c31a60a15e5a0d3bd154a3dddf3789027bbc79,000001,,,,,,967004.0
3fd86aa1ee78954867ce64e436412d366a73c3f5c8e4239d19ffacdb1bcb4985,86219357eefe579e783beb6675ddcdfa48ef46dc5a20f201a7dae61513c83db7,111111,79976563.0,78591073.0,78802643.0,76931765.0,77258215.0,66183685.0
8500e3494c03138d295fa84eca7bd4895f1f65e6479d815cc116d94b3b98bf4a,8dc66640dd07d3f54d01391d5f2ad247026c79e7ed9aecd01a3e17af7bf94846,111111,45656599.0,50310257.0,56992711.0,54486714.0,61855473.0,42229539.0
6b500ba4c5c0e3bb5477507106fc4b1c2a2d5516ce834adaca08707d004e1cc4,40cee93929bf8da372a173ba47c537d206e5cda78017a43b1724e4d3ed481eca,111111,37237250.0,34080500.0,36531973.0,34526994.0,33935990.0,26380534.0
ef830ebcc10e97b5639f063e5d3d85823ee317c1810e15e8af246c04c6609a91,5b1799e2d404ce4aede2e53c21f9d9cfda5c8b1aae0b725650b6ddfa35096dce,111111,6842.0,6842.0,6896959.0,6361571.0,5075.0,5075.0
2e6eec8cce793ece3ea4e03b847272cd6e2097fdd7ecfd09888ff526c0ab1ce1,9a190b96a50265bdf8c8c67309bddc091b7190195d7debfce81e037e1a898e75,010101,863506.0,995506.0,1112506.0,1138892.0,999892.0,808548.0
26512780be30adfa7d42b17d82160ddf0a02e9c99f1dfee80fd041cf2b76b14c,4c0b3efb2224f450788b96b856c2f03b867497f54056e0f3b2552356bccb05fb,111111,483873.0,1057613.0,1163961.0,1119908.0,1146108.0,1003108.0
802faebc4af362c6b4a56d1426f4c6349608e60471ad0ed8c5350b022a7e4bc9,d948e5b836448dd3cb4c56b3b02fbb639c39f38c4873b340d897e015b97a6019,111000,25.0,15025.0,15000.0,15000.0,15000.0,15000.0
ef7832a6900c123844ab24832ea5b3020eb60fdbee4ffdb035f4e1faa477c4b3,e77d20f46377d8a000cbc602b9e3a789760976f507422de73e3be4197bd2a874,111111,1003301.0,1022375.0,1027185.0,1496018.0,1961156.0,2152407.0
bdd7cd8ce9f1f8d39e6dced8934ecdc50233db724121bf30bf07ac09b0b7d555,8f23ce78e7cc03275f536cd9c5cc4fd8290bec4c62bc025c1c07b7afae11aebd,111111,11298590.0,11644516.0,11681434.0,7336669.0,8041747.0,5804221.0
f65f072d040a09fff294de22e2fca6d718b808cde0e7c7ebf3e409882df85138,c47c8ef7e53016661a212794fe2c42488fc3ad0b10ee9a23b8f835ac2b651793,111111,47164599.0,67131491.0,68250851.0,65180680.0,64970680.0,54396680.0
38f7dbdc72bd49240e556cc3c7234692e7f0cce4be12cab61610fced3500a2cf,c0502990528e78a843c2788972e628b9ac32c13ccd475cd26a89d8caf53d840b,111111,1701311.0,2215671.0,5878312.0,5768307.0,6566322.0,5020052.0
bd23c6dadd39528bfbb006b9efcef4b6275a4169396c5c795f6bbc62445a43cb,2119e07f9542b4e5d36946585178e2289887e08b21acb3266220d2e981eb7749,111111,27599036.0,29875654.0,30171262.0,31192080.0,30571805.0,28006520.0
0480213ec24145becb61eeb494ef0e4dc557db81515b0fcbc281e88dad3a3133,b1013017b3916135ef19c2af4a9f955253472c1ffa9dd7287c695ff866d58000,111010,1070039.0,1071579.0,1052999.0,1013434.0,1015337.0,842037.0
369f9d95682bb418dca93b31ca28bcd8ce3b79808741033e2b076138f2935709,f8dacc942d7e93143a7193dab510748b0c92fe0aa0f7d96832e4852db661cc3d,111111,9228705.0,9492305.0,9967654.0,9900512.0,11551148.0,9810627.0
254cf1e0d86a55733b3bf2c77a6a3b9e56e40940b5d175d70d2af1cfddccc2c6,b9e1eff2bbcdcf7d13d09ad8f92a498b2c96a3bd07db183ee7ef11b3cffc0f5e,111111,12214699.0,12269260.0,12172324.0,12157409.0,12136225.0,10238240.0
382a66c62e49e2c75123e76f82d89533c8bd35062eed0df1703e03069ff2a045,21d503de509a723060dc915db2cda26545eb5301826260333b9cd1305322ba4a,111110,823263.0,765945.0,733464.0,526192.0,496743.0,1795132.0
dae60086d6b9161047b5de3a504a000aedd5c24746ffad958dcb2ffe0d62804b,58fc47927511b09672ada46196043fefe4df011d0df6252b3fc8712098b021c1,111111,826786.0,908686.0,1020286.0,810906.0,766806.0,630906.0
6ba51466e674d5707d89cec4b6c22e12f270811a119dc6120e3ffb0da04fda0e,6df445ad13f678b5415d02e2f117ce19052e62c0b90799d96ae8575687063ade,111111,67102289.0,74584789.0,76334789.0,70970792.0,66463792.0,58390792.0
72b28d725a262c0feb5d9f85b785c02effa4ccdb2ee3e9f2c03683da57466ca7,ecdc13f3fe67f8807eb4a2caea0dd8f703e406a901370e134e3be65f1a491d6d,111111,203730.0,192385.0,157949.0,113553.0,34832.0,25349.0
47e845f653b3573b7098f7c18739c312ded869fc7818ec00e453f126a11a05c4,78e0aa145e47572d1a060951e373b97b989eea726d1243e5f7cb3ad346e6c2c8,111111,11652764.0,12313985.0,13512758.0,12408008.0,11654589.0,9681930.0
12f48e911a28c41c4c7661d53b3e58e05f1255049f988df85cf896029a0207ee,1ce80522ec2f2d62564948eaf616cf3dd3f1481a50d19c535021cbbb70417330,111111,17066227.0,16478917.0,18718777.0,23644177.0,23091327.0,18365282.0
62890687a9dc23c4689004bb27145a87cb3db03fa84a8430cafa040fd8ae3602,910c2e807ee6601bc8a3fdaa130ba8c1dfff0baad7ecb0f4a7cd9598baf611c1,001000,2756.0,3094.0,3502.0,2885.0,2295.0,2240.0
ee781f3c58be6a31efa844ed24b835a2b4e26bc95ac41277cb838d7e044b99eb,b5bb795999f24cca8e6b48453ad89d20bbf9f693423127db068215adacd537f5,110001,34.0,14584.0,37684.0,43834.0,37534.0,108400.0
ff7090dc61119a529f2a5bc23c4457444eefff8caa58e9ecc05fd6fb9e7e45d3,91f2f70af8f2b496523479f6f8439635522faf0c36744c95984aef080dc51682,111111,4161869.0,4157069.0,4312069.0,4744349.0,4799171.0,4312961.0
3869e605253ef53588fd2523d491ed7399bd2bb748c14d352808af306d17bde3,4d1b1573759f90f17fd13e3b4c4359fb6161fe8ad4556b907097ac62470887c6,000001,24956492.0,24754053.0,24766203.0,24292234.0,24186765.0,22694392.0
05cb0bfb122eff23422dcbf1c60e387c06b2e9bd8095e5c2b6559032851adc2f,5375b77257f3bedee018701d91748559fad83711dd44311a8b9775ab3798a0a2,111111,733113.0,1435111.0,1254752.0,1004021.0,2871524.0,2298985.0
ef8fc59439fafc0c5f146ecffa25d45de1bbc157c315d5b6326a67b20163472c,493d014af1e3660ac9f2f901a12c782b9434c22b9cfdda09c4bda75c1d663d23,101000,380270.0,412270.0,430270.0,387337.0,364737.0,317737.0
eb8499813115a06dfb91b199e4476b5b8e6ce2ce3797cfa107ef79197477f742,c63b6b019bb9dfa4405afd6e471fd75873a7dbd04e92f89934b237e3ef1944ee,111111,9746100.0,9783200.0,10026200.0,9410120.0,9286149.0,7968719.0
9a43ac7a1ddba93092339272930f48da7217b91bd7aae802884a63e87cee2801,38b3c27fb426af5216d5782da5a173d35effecdba42a6b48e45f6801a7e2d963,111111,101156022.0,109747467.0,92298379.0,104532496.0,105450433.0,91936587.0
fff442e2713fded743368b21a42bc278406ab98c37b299750edc4bf88ce96788,5752201c1c8d2b7acfa7bfb7684e01c5d45a35bed613318a25553639134b0a88,111111,12216.0,12216.0,12216.0,3432411.0,328421.0,286873.0
9d22786c5543b709d3f801bed8cbc87681959814d17e6a1f53e0bb0be7237dc0,2396198de62003e4b6343ce64862cb3ba0ee198b5f0f2dcb215e150e7b12ae55,111111,25069310.0,27043838.0,28049112.0,27646156.0,29806047.0,28418477.0
9b8ddf976d343ead848b2a5bcb1a59d43638088784c435ba4627f66375cdb532,f919b5905a5fd73d1a45cadf13d66a97c81c8339180b3d8dba09b9b1e2692dcf,111111,89664781.0,99489380.0,106411639.0,94357395.0,91426917.0,81373449.0
b2805efcd40597c30e0a897d3b7203e5845f7796ff000807e782008de5a34807,58a0f440d3c92f4bc731ff32c558309d94e6b103c509910e590f727bf29e6933,011000,5115553.0,5688033.0,5490533.0,5313534.0,5381648.0,4654048.0
e0e2d96e1bfdaffa7f2a2330fffd8bdaa516139fd29f20fbc5b9f2f8fc30877b,534c04587cdea9470fcece04d8398d1f689a810a65d83e4d0f1bc7ef4249b6fb,110000,1132667.0,1126047.0,1078577.0,1030057.0,1054438.0,907873.0
63adcf25293fb2d067841717cef6a2bfa8170dc6f119c6c1214913b92ff81a2e,2bac026f9878d930d94ccaa010466eb39ac64b4fda1abcd9530788ff1f195917,111101,7021562.0,6907562.0,6670062.0,6490120.0,6519135.0,7523935.0
b10bde1397d788106ed433b3fcbf1dfd5970894e427583a7ae1f505ea2100359,3c5f6aaa4a7ac7a3abecbaa7961edb11826264b5bbea13ffbfd85e90dea13656,100000,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
8e173155475646bb9be4edd91448b2018ea4a815a2190a9047ef9168799e2322,04be8d86605985c518e8fa4932b6d6672e0c3ec8861774035f3a36fa312e0c5c,000101,12893661.0,13293973.0,13973304.0,13570780.0,13868180.0,12299038.0
a56be6e89db15b1bcbee53d27253e9f312b901be31e93f25569678f1f18acbe6,08543417ce949b1d36a115b2231702900a0da5ce444325bc9c4ce675c40314d0,111111,9325445.0,11162056.0,14360178.0,14287707.0,14391668.0,13456130.0
7da244c2ceb0598863d54ddf765725cfe70443d673808943051dd7c192a1630c,4899501295d80c5d014da224eeb75ceb894a7c18d2565c278eb00c6547d0808c,111101,2818579.0,4643711.0,5093174.0,6695744.0,3904981.0,4846086.0
1a4ef2e8474cea98b915d1b0bf66ef264ae6a8994efff02ecdb323490f909616,00d7b2324aa1636e64f96653280a103bfe2155ec7dcf2f944b987853679ba065,111111,839508.0,715.0,715.0,621990.0,176777.0,3498897.0
3c57f82ba9d2ca4c52afa0cc51582d65ca25c5f23abeabb78ef7b29426803b93,b043262ba62f1a8292ad96469ecd69e522311ec6d07b49755f321163c8118f98,111111,1847961.0,1940411.0,2136421.0,2031078.0,2220891.0,1602581.0
39ebb251ffa510d00efac59afc334e6db51c66408d3f03d8385f852c585d8982,6b869fe742caedf0bb04d7756c8795a50f924ee321b44743228ea822d862e24d,011100,167652.0,180152.0,219311.0,195986.0,181767.0,154556.0
0e07935f63575ed17ddd997f5fd665c0141a830009d1ff5789194f7d325e4e5b,479f853ceb0245138358b93ed4fea449d7dde267c0df52d21155dfd37d771efe,100100,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
23e58b284b79f591446a1c83ae19c73431ee06bd9c313c98694bb628a6ad7e1d,132f26c4215fbdeb9cfd3043b16060a0d83a849661d061970a55f9d1c624b0f8,111000,528064.0,674995.0,20155.0,23222.0,21122.0,17372.0
d565eade3810bfe312e60717b0f2791977126418da790e19b1718de87c2d57ca,fa1a4c00e42961d86b9c53c396a4c534dde6797a97e655f27b7678bd8406f344,011101,,0.0,20150.0,23000.0,20900.0,17150.0
06a4695bac14fb95819311ecb2528be28e291890de4f7feaa083139406019df4,7dbdfb2b75110bb5375d5bee6fe17b98437a4d311f4cdb792d99b8acf09a1807,111111,15364730.0,16531937.0,16208907.0,15873306.0,15795505.0,12142495.0
755aa25a1ef1b6c0dcd7d3defd8fe23a1b3b1e1667463a06d8bf13100dd239e7,9f68c199f4310ab5611079696e392229364d0a4151257a19dcd4b38db5645f38,101100,901414.0,918769.0,885529.0,857356.0,839851.0,729671.0
73f16501ca0d442c061ff2fe034fa4ed89bfe38ced8c65e1306542232bb42524,1dc35156069dbe8ec935a6000649078331718e71def5aa0e44055158b9e2b30a,111111,1216704.0,1232162.0,1244528.0,1176672.0,1165794.0,1016726.0
7d38dc684999b2a229f00e94d5be24b493d11d43c2986cb24fe2786086475b6d,6cbd0f74c448a88769d1c308c91581649e4ad9f2a62ced36c68ba3111b6ba4ac,111111,1420660.0,1416732.0,1354806.0,1287016.0,1321223.0,1147333.0
5e078d175ea3b4f7b8cd7548ee9fc0be420ba7a2685b2f8d1e50ca252fb8403c,c8bdd53d98722210904cb4d6c9eac16e9a0dfddc6299d090fbc50013227e8525,111111,3734090.0,3438709.0,3509877.0,3405630.0,3997742.0,3080735.0
0fdc124ebb5f886aac1761bd117cee241aff762de6e4f4c3629c5851fb033633,b6f18d598f98f935b6013ccdbe746f209463f2a3e5213a2021e68e0802d55bcb,111111,780691.0,772801.0,842121.0,800634.0,723887.0,526202.0
15bd46852faa7787d0a4cc7d9fa65dba3a6546abf130ebde27a76530afa82dfc,8899b84325956c11d599a38bce65ef928c1a5686ec7d9b967b56d72532f357d9,100000,220688.0,240488.0,258038.0,262472.0,241622.0,243872.0
7fea009ad0394c33f35f20be04d00cafb6dbd261399a79f11441ad01baa252bb,b6e300fa69ebda4e85d4807620d064e9de1eac9840641f9c2ecb4abf7ac8bd73,111111,106389.0,819122.0,884465.0,1336862.0,1443801.0,849467.0
b9a24dce5a3d1a4fc20372a03e17a63badd91477b5f6e4a981f76c67c41f5d5e,6e8702deaad130e618ba4422a59871a924aecda7793d3e3a61e176a85a0685a8,001001,,,0.0,0.0,0.0,44697.0
b165e2b5912a203ff8208bd62f213cfb4d29fa7fcb41e9e94ed62198d557abec,f86d43c78a3cadfdcedc74946c8fd482bea63b0b27734d71a32de2fef1f55b43,101011,9524470.0,9661800.0,10477791.0,10764651.0,11317094.0,10287328.0
a132ce99f9230808c4b1f87413b062fe8eae09759fa05d2d1158d8b31664e557,7f1cb2c4019dd39673f705f7a9fdd8308a6d21ae69edee86e519858af7301db6,111111,953593.0,1396602.0,3180281.0,2609684.0,22462374.0,14337635.0
d53dddb9630313b2dfd5dfd0d45b752294eb488ce47f81c7061f2d5031f982ad,c1edff696212f5cef558529eac640d5b8d32d3cab2cbd674790d1e04c530533a,010000,505452.0,500552.0,513152.0,504893.0,509737.0,451937.0
4d8789013cf2e12b000acff86cde9a71f20658e419cca911e55fe6aca3a48341,2fe6debb2deb7304ef8656b2d7cf6b6e07bb022d75a0d1e58bd35bdeefc5f816,110100,1958344.0,2024204.0,2072704.0,2307807.0,2239491.0,1841551.0
f8114cc91a480c390ddd62108f6eb2755b1b2f8d9783130ebc6620f7fe37803e,3230b7bcf619cdd000db06549bf359a50725677bc1410e9e7d4eca84641ae5b7,111111,1357571.0,1013432.0,791403.0,637910.0,640306.0,664077.0
52d30a3cf80cb8722539cb0637252e956675ce9c6e88e8f352665fad08bf96f4,8143f3b82431aaa3e32c1796d2aedc1eeaff78546b1e52c5bb6c6cbd3aa0f35b,111111,0.0,0.0,0.0,442603.0,194065.0,1136901.0
ac81baa915afb96988a41f0c71349662efd3de2fb8f8771a97ddb4b57f993371,4ff80a348b39ba92a774251e46b2e8a64abb49244fcb7ad2a6a330243b63f3f8,011111,101801.0,123321.0,131232.0,133637.0,137177.0,94992.0
50fe0bbd8b17b1cf99bfefd3d534eed36b8f3ff0b0c5a331dd3c329160ca78fc,57cdd7cbc6a7c1ea0dbd7507698f2c34b47f71a8112a05bc76ad45088227d9ae,111100,258328.0,343933.0,375085.0,382323.0,379903.0,376063.0
1e2b97ec943c44ddd5bfac2ff457c923e58394db3456d641142cbbee631c8605,328d3ce5b1eecd5bb60e828aa8ae2fed08a12ebbaed3a715cc41e33881603b7c,100000,2753.0,3091.0,3499.0,2882.0,2292.0,2237.0
00b4aeb59c095409fd6bafb740dd9c970007732d72bd26884785ed5193fda151,5d410719da259914ee16714a1cd2c6247787bafd5367fa7be0cfdec1077ddfd7,111111,26868977.0,26127344.0,27925737.0,27145696.0,28374121.0,23778827.0
7863f7fc612e48544c80fa8b3401a73540f02ddfe9b28695000a32df0ba3bf4e,ceb20310af4feaf2c784ee1cfa42f5401a1efbeb8ee07026d4f8ed9dc7eb33a5,111111,141867230.0,138145324.0,143919780.0,149867285.0,146244284.0,134300483.0
c21e577a004734a46f424833155a14e02e3f8158482d646edf6554c8ade12f9a,a8dcb295e3b7771513fd851e269397c8c11fef11ef2c81fc67a43f15a5fe558b,111110,6398058.0,8042558.0,8307258.0,8216678.0,8928100.0,7025450.0
6050aa7454fa678a1548c8a337cae92e002fa92bdf16ec329f381e9949ff2e00,432270f866a91a740eeae8f26ddb4db01587cc6a27261339e9585dbf55672e84,111111,2260443.0,2584449.0,2597120.0,2180961.0,2255445.0,2727717.0
7cd3f380c0cae7adb41f5f97a4882a457995589b3c00d38ad2d6431f283e8ecd,7d85b41404d0fee9e154f3a4e285fbfaf77fbdb249fc82bdd96178ec4406a0bd,010001,1.0,1.0,1.0,1.0,1.0,6080751.0
83974d11ac948a149ba6d7c20d97b7b64dfb54e8578bf7abf77903916cb0795d,c9eadf66353bb18710061d05782f77962456d2f379ded3805a4291d2cebe9189,111111,16344767.0,16063717.0,16254617.0,15756265.0,15888815.0,14032215.0
e01e4be16af6d18c2dc3b1e15870e89358859bd12ee110de9d6a36e41817dbd4,7ff5161e09a8afe6b8ceec1c802778f43ed359d8308f58d6195c789cd7740d0f,110110,34056.0,33444.0,31812.0,28956.0,28480.0,24128.0
0c24dbe5adb7191f7e0981df538464f6b279e35faa2279d4af0670a7923a1eb2,dee7f50a8e822472ae6253035d73c35af3219f117fd175b7682d9016b1e8a834,111111,18470.0,28275.0,10000.0,10001.0,10001.0,10001.0
9e454871ff39dbde96e62914515c98bbb8a820acff02c9ada9169ecd7942e122,bd2286a30055fcd2f1115db619fb4710c68f6dde274f3680bba62b2423c1d2ee,110001,106619.0,120290.0,386422.0,330402.0,40975.0,18454.0
6ec37ebe468e7820f06f407f92899a13328c6792551ef794675cd9b113f52421,89faa9dee89e4418b9cccf57fb3f9828e4d5e37f5bb2d13f2e921f400b94a012,000100,,,,20269960.0,20269960.0,17149960.0
2417aa44b6a2bcd131fa126e80c38c16c0bcb86027222630fd254e57df85d27a,20a3972be4944c7acbe3316c86f0da9408fa4f875dfb70cec34318fbdfcc480a,111111,16191710.0,14613028.0,13201900.0,9038834.0,20480701.0,0.0
b66b640c51c9f4da374b4588f4f06a84bc673a4f24711023f6022932e6bc605c,fc4772bff726a8ba5d0ad0c694f44700292b8afb5b6716b33821d8efdd388f53,111111,12663623.0,12800834.0,13623977.0,13197612.0,12899506.0,10903545.0
dc2148c4b3b227b87a577f403ca17ac375f7acad975101374d0df83ff7566980,401081044bb26adc59131e5c03161294139743612bf5f087ca8e517139905906,101001,776263.0,752341.0,778969.0,724873.0,693937.0,562870.0
46574aa9f29d35b3384608a247f4bd313d30af4027c728e693387c0de2bb5cb0,da8ae3bebc88843fb153230178f94ecd45b777449a21558dd87406a1cffd8af0,111001,543020.0,5000.0,5000.0,5017.0,5017.0,753716.0
79339c4d78bb9fe6529db03215b07e0dc80501895b42c4cbfad72943e2acd148,076942f0ad5bdf320c41f138a307b14622e8a0515ff2cc978fe5c54f0f16651f,000111,0.0,0.0,0.0,2998903.0,2662240.0,4473009.0
e7dbfa2291f693bf69177163c792d1aab9257eb4b025da3f80717bfea87e52fe,dc8e39b6237697284f6d3ae47c99a9c01e6eede4ee07d88bcaa60d9d556da11b,100000,520970.0,518598.0,513570.0,511585.0,511838.0,490198.0
55182a5550944a84721c550e973a44e5969aea12fc07ac4d33c4f83a4fdd6e36,8c5167a31290947822130e3504d1b1bf5e6a95fb5643f50000082292f208009d,100011,130846.0,157246.0,180646.0,186501.0,158701.0,161701.0
dacdcac916d305d6dba4cc5945c5aaea1df5db63c13c7f8236da5fb4ed424914,6d703d46d21793411544dcf83c4a7a267037111becc5ed85fe99c436b6eb7a60,111111,1101250.0,570000.0,692500.0,635000.0,575000.0,615000.0
a79ca96a304431c1f907a53d3ce87278667cb359aa60fb55a9800f7a167a3b82,594b80e0a243efc6f73437bf4a6e466ea7fb87a6593c563e8f69660e0110cbb7,110111,3700440.0,3794158.0,3991764.0,3486967.0,3446016.0,2888183.0
83b1f54d62b52d46f41df3fa3fed5a5882ed757623a26d45a50efb06fdeea983,a0b9765af06b2d14c1ddb0d12b296b58d657d2cb5b4fed1e104986932d284485,111111,10099659.0,12198105.0,12945195.0,12771668.0,12190801.0,10569826.0
8f92ed4408ba5536df93a86f133b255480a5ad28b12b12e79f35060d21a58ce0,1be4ec1629114436702bbaaa0497f775686b6afb40716476539441917f6b4f36,101111,245.0,245.0,245.0,197685.0,197742.0,177011.0
64f60e7c41d580e657c3f55afb4a6af47209757edf21468b2c2dd40649a107c5,c7141fca6163e98a49f08eabe416ebd40d127f4fbdab9b4647cf66bf281e448b,111110,145253.0,156953.0,163253.0,151643.0,142043.0,117143.0
c08371c04fe7156f2fc429845d2dbd3bb690c4a04d0a48cb68d1ce6979fd33b2,0b363c96df32bac1a64747dd942508d9fd4bd58a8ad894844938749387d09995,111111,4166434.0,4150200.0,4211900.0,4443081.0,3020850.0,2677700.0
aa7aac3fa1867f522c3903d55d2cd9ae10bb80ca688536db6c5faf1f678df215,c4d05ce347e2c96db592fa2a00fabe1d0d361fdc3fabc0f3643a2ea9ed7db819,111111,2786171.0,3939932.0,3909932.0,3850447.0,3865650.0,3304424.0
581c363f96e28455cc257f008b34a01c2fe7202465188261b07e27154090b93c,f7d7846299824f5cb4deb01e38f1f5c6322b7cb8ff8a319b720d4cca9058bc58,101000,39923700.0,52593550.0,53140450.0,52698560.0,59156350.0,44845800.0
cb9f050fb9e4a9536c46b5e76878547b7e47dea5919e227d92c452063d1d7924,57ab6c1113bba9dae05df8a30b6a252e67dac8f7e308e9e90248b4c1a024f193,111011,5980876.0,6554546.0,7357886.0,6754314.0,7338294.0,5377794.0
5404bfae6a33fdcff0f2e46bcc7949f6254ea08f613c824e0a0b52368f85e653,a864781a521362cd35339d2f19473c7fcb72c729f07fc1e59d7825f27048daba,110101,981906.0,996638.0,1001599.0,1004384.0,1000757.0,995090.0
57c527b3212d4b2795d508e72e1c3b3b93a29d63b9d87da6d853c809eae3cbc2,a73e5f1662800be7b0ca1a11dddcea8785b2419de04f652867bd709ae020e649,000001,32422609.0,32450386.0,32479373.0,32510658.0,32546144.0,32585673.0
79cbbda41c3d8c443b35b52d43c9d3c0db81bd4c8de390cf10d1f771c0046610,d724864553fc047a9c14bf67d5038b85e3ea8f32aaea936c7a527e853c05a33d,111111,176813086.0,176427621.0,188220331.0,187943345.0,181431200.0,162994590.0
4fca753605e0fb15c76d062ec387373a69188d7dad7ed5efdc61e54e0b8f851d,7adfa698cef78f9bb64a62c6f02263c7357a7eec025f432fd4a6cc88c5c5624a,111111,47665001.0,74221895.0,77325877.0,79934210.0,78670116.0,67407755.0
1eff36ccd20977b610238e7695afe881d145dd536f60d96dc42a236e6e4ea4e0,bbd110577a577544a05efdcf66a824d86e75fc26b82f913f219c22bfcc3d3c2c,111111,3536339.0,3388354.0,4866954.0,4510334.0,4265334.0,3510334.0
b2ad3a38ae2697946b00214299ea3b37cb30f70748cf67d0720a5a02dafefa46,f1a77999266bd7ebb3481afa4c5fc4a384944703efed578d69591ce04dd6112f,101110,9086906.0,9595156.0,11748506.0,11540765.0,11504895.0,9839745.0
a47d42f12b969aa862208b37a6942779e4ebdee29719f6db16d50256555923a9,45e5dbb5e6475977eccbc9388fb023e220843c6a3bb3d2400c7d944a540eac8c,110000,1006446.0,1166273.0,1251606.0,1040188.0,998927.0,762074.0
250e8ee4546df828cafa9332b42f47c787ea5a013d726fc1a31e3e10bff524de,5805119574ba4281847616705e7aa690cdb844739c225238727b8f62f4865bc4,111111,4419738.0,4588947.0,5027272.0,4824455.0,5069770.0,5796780.0
ad54f20629eca295e187689d5a59c2a7ca36b79c199b03cf18f026f621f37677,afc961760b82930b52d0625485c5a6a47eda52673a54bd1579a2682234133e15,111100,2797500.0,2202000.0,2201000.0,1966154.0,1996154.0,1589154.0
542ca8c0dc239dda0105ddd9381df4a47a748faecdede1b106939c495efb636c,0050e02e0b944154ea680e78a58a5ae905a54c02ac269077c60bbbdea3d3e2ed,111100,88000.0,102550.0,105500.0,28854.0,24654.0,20554.0
0f68aff56f72fbe75e8810faba1333d1b93c68feeaf86d4306cf5db54d68ec88,447b4ecccab17292cc637ce26519f3736cdd4943d26589d012197d069c8eb484,111111,29205910.0,29805910.0,31905910.0,48376937.0,33326637.0,15939965.0
31566eca1969513398f327a6f27f9c621ea03edc9bc8e1c82a56c3f49c2e9755,aa065345d3278477e159ef68e3940c8d2feb1a8ac301f20c15bc29c7e1297c1c,111111,11605884.0,11697284.0,11057106.0,8697493.0,8596993.0,3588709.0
4ed2e565b2206da9c21909b64ae4edecb26c1a3e438f7c77cf05a3fd4b4304a5,37191ee961adbfb7073e7903ba19bb49f80faf2498c214a5fe3ecd2dcbbc0fc3,111111,2598178.0,2730604.0,2240714.0,2226765.0,1964570.0,1727927.0
e01020f7b081ef3caa7805bd1fe18447cb4ed6d17ca70934c0325436186b86fd,532a642e78edf5a6959ddb92d913cf202eabc220e8f0546d88c91ebb9560490f,111111,1691670.0,1510040.0,221958.0,849087.0,459203.0,339853.0
f71ea1e04eb22c784f63abc26487b9f03e709ea78fcb837f110f1a581a8b057c,77c92cb9a99163e8e83f28b00977aec6843cc9949ffbbbe6fc9da4e15e6e4bf1,111111,10077778.0,10392497.0,10723447.0,10061857.0,8586949.0,6754536.0
94c2f6106958840205fed7daa8ef4e2342866fef7bc3c41923a18aac373f155d,d9ecdff8ce31ec4ae7e395a9fbdb245f57332a7015946ba66fdab0c7d5561fc7,111111,12255786.0,2035580.0,5809977.0,8835258.0,6400880.0,7542034.0
b2648b3f0dd3312fe45087de262dd39ef35aec1417ca64528a3f4a9b33605c82,a88fd55a2c7bef28fdc21dcbebfbd2a371f11e3a3c9a498b4b2be0f6d7f294c9,000011,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5f40f9c31102d9830f16b2a66c9423ec2f7ed565834c1bd0b168e5501c0d6517,8751eed3eab4883ff624e514a83421ddc53f73ad01068aca8c4de99b5b548928,111111,1823097.0,3097422.0,3551143.0,3134863.0,3251927.0,3467125.0
ea9640c6cb21d58882aa4fc5dc18aeb14a551033c8de1e7c84152e4cebfe7905,f7e3ef69e6a5a566b44a77373b9a93a62532bd9e71750324459017b655978d96,111111,5499675.0,5516395.0,5699685.0,5962218.0,5918563.0,6581780.0
52515b80c0039b9d3a5c29f84ca42ccfeaab1d67c7ad97b8847f6f8eb056b5a7,ce1c05cf5ade0a753423d54f844fc7ec740489216412e2d4a7f9a51c8c0792ea,111111,41997113.0,40936758.0,42739073.0,42342362.0,42292090.0,41017781.0
04dc2d12bcb998fde80ea441dd9df7e8bcea5b3d434c642a9847529aa157580b,e3f9a24fc084ba162d435f088c733a05d3383ff616c02c90339c10f5d27d0fe7,111111,7097231.0,9349031.0,9446231.0,9368202.0,10700652.0,8118002.0
