,Unnamed: 0,act_no,mts_mm_access_type,SEX_F,SEX_M,SEX_NA,cus_age_stn_cd,pft_amt_stn_cd,fst_act_opn_dt,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,LIFESTAGE_NA,tco_cus_grd_cd,tot_ivs_te_sgm_cd,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,HOLDINGS_TYPE_NA,loy_sgm_cd,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,act_no.1,stk_pdt_hld_yn,ose_stk_pdt_hld_yn,mrz_pdt_tp_sgm_cd,mrz_mkt_dit_cd,aet_bse_stk_trd_tp_cd,bas_stk_trd_tp_cd,MAX_ASSET_VALUE,value_weighted_volatility,leverage
6256,6256,6256.0,6.0,0.0,1.0,0.0,4.0,1.0,1309.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6256.0,1.0,0.0,3.0,2.0,2.0,8.0,6131970.0,51.40025078787178,0.0
6257,6257,6257.0,1.0,1.0,0.0,0.0,3.0,1.0,1016.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6257.0,0.0,1.0,3.0,1.0,1.0,2.0,191272.0,77.1438,0.0
6258,6258,6258.0,6.0,1.0,0.0,0.0,2.0,1.0,912.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6258.0,1.0,1.0,3.0,2.0,2.0,9.0,17848036.0,45.364932612191616,0.0
6259,6259,6259.0,6.0,1.0,0.0,0.0,3.0,1.0,910.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6259.0,1.0,0.0,3.0,2.0,1.0,7.0,1981810.0,24.89009247108689,0.0
6260,6260,6260.0,6.0,1.0,0.0,0.0,2.0,1.0,658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6260.0,1.0,0.0,3.0,1.0,1.0,3.0,2471435.0,29.212866942875408,0.0
6261,6261,6261.0,6.0,0.0,1.0,0.0,4.0,1.0,642.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6261.0,1.0,0.0,3.0,1.0,1.0,2.0,1015528.0,50.03560304164387,0.0
6262,6262,6262.0,1.0,1.0,0.0,0.0,5.0,1.0,637.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6262.0,1.0,0.0,3.0,1.0,1.0,2.0,108612.0,24.797,0.0
6263,6263,6263.0,6.0,0.0,1.0,0.0,9.0,1.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263.0,1.0,0.0,3.0,2.0,1.0,9.0,820861.0,58.06569712867317,0.0
6264,6264,6264.0,6.0,1.0,0.0,0.0,8.0,1.0,572.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6264.0,1.0,0.0,3.0,2.0,2.0,9.0,9144136.0,27.66735833921399,0.0
6265,6265,6265.0,6.0,1.0,0.0,0.0,1.0,1.0,470.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6265.0,1.0,0.0,3.0,1.0,1.0,3.0,1495931.0,51.98750385055641,0.0
6266,6266,6266.0,6.0,0.0,1.0,0.0,1.0,1.0,442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6266.0,1.0,0.0,3.0,2.0,1.0,8.0,149385.0,0.0,0.0
6267,6267,6267.0,6.0,0.0,1.0,0.0,7.0,1.0,9887.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6267.0,1.0,0.0,3.0,2.0,4.0,8.0,141183733.0,40.035439675783344,0.0
6268,6268,6268.0,6.0,1.0,0.0,0.0,6.0,1.0,2300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6268.0,1.0,0.0,3.0,3.0,3.0,9.0,38947873.0,26.53332168798572,0.0
6269,6269,6269.0,6.0,0.0,1.0,0.0,7.0,1.0,945.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6269.0,1.0,0.0,3.0,2.0,2.0,9.0,26701498.0,57.619966303338074,0.0
6270,6270,6270.0,6.0,1.0,0.0,0.0,3.0,1.0,907.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6270.0,1.0,1.0,3.0,2.0,1.0,9.0,3492687.0,24.58851402958602,0.0
6271,6271,6271.0,3.0,1.0,0.0,0.0,3.0,1.0,661.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6271.0,1.0,0.0,3.0,1.0,1.0,3.0,165307.0,47.70156692526506,0.0
6272,6272,6272.0,6.0,0.0,1.0,0.0,4.0,1.0,660.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6272.0,1.0,0.0,3.0,1.0,1.0,3.0,2693507.0,30.506657322903084,0.0
6273,6273,6273.0,6.0,0.0,1.0,0.0,5.0,1.0,659.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6273.0,1.0,1.0,3.0,2.0,2.0,9.0,18481846.0,30.963216718389507,0.0
6274,6274,6274.0,2.0,0.0,1.0,0.0,2.0,1.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6274.0,1.0,0.0,3.0,1.0,1.0,2.0,1422000.0,47.13527650906214,0.0
6275,6275,6275.0,6.0,1.0,0.0,0.0,5.0,1.0,627.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6275.0,1.0,0.0,3.0,2.0,2.0,10.0,15928463.0,28.80367205062808,0.0
6276,6276,6276.0,6.0,1.0,0.0,0.0,9.0,1.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6276.0,1.0,0.0,3.0,2.0,2.0,9.0,11994582.0,6.521193934360012,0.0
6277,6277,6277.0,6.0,0.0,1.0,0.0,6.0,1.0,585.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6277.0,1.0,0.0,3.0,1.0,2.0,3.0,7623027.0,41.1110615408024,0.0
6278,6278,6278.0,6.0,1.0,0.0,0.0,3.0,1.0,435.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6278.0,1.0,0.0,3.0,2.0,2.0,10.0,8651274.0,26.688143803360724,0.0
6279,6279,6279.0,6.0,1.0,0.0,0.0,2.0,1.0,359.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6279.0,1.0,0.0,3.0,2.0,2.0,10.0,9609964.0,50.56414428160249,0.0
6280,6280,6280.0,3.0,1.0,0.0,0.0,3.0,1.0,249.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6280.0,0.0,1.0,3.0,2.0,1.0,8.0,2349.0,,0.0
6281,6281,6281.0,6.0,0.0,1.0,0.0,5.0,1.0,5414.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6281.0,1.0,0.0,3.0,3.0,2.0,9.0,7383347.0,37.80584961800536,0.0
6282,6282,6282.0,6.0,1.0,0.0,0.0,3.0,1.0,4526.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6282.0,1.0,0.0,3.0,2.0,1.0,7.0,387602.0,30.622902849357143,0.0
6283,6283,6283.0,6.0,0.0,1.0,0.0,6.0,1.0,3782.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6283.0,1.0,0.0,3.0,2.0,2.0,8.0,25666605.0,58.12533065315177,0.0
6284,6284,6284.0,6.0,1.0,0.0,0.0,9.0,1.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6284.0,1.0,0.0,3.0,2.0,4.0,6.0,260594119.0,32.63353146710877,0.0
6285,6285,6285.0,4.0,1.0,0.0,0.0,9.0,1.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6285.0,1.0,0.0,3.0,2.0,1.0,8.0,1083641.0,0.0,0.0
6286,6286,6286.0,4.0,1.0,0.0,0.0,4.0,1.0,777.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6286.0,1.0,0.0,3.0,2.0,1.0,7.0,4029650.0,25.96138807543596,0.0
6287,6287,6287.0,5.0,1.0,0.0,0.0,2.0,1.0,690.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6287.0,1.0,0.0,3.0,1.0,1.0,2.0,4202293.0,40.0695773026536,0.0
6288,6288,6288.0,6.0,1.0,0.0,0.0,2.0,1.0,634.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6288.0,1.0,1.0,3.0,2.0,1.0,8.0,1257416.0,23.15535065802796,0.0
6289,6289,6289.0,6.0,0.0,1.0,0.0,9.0,1.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6289.0,1.0,0.0,3.0,2.0,2.0,9.0,6172288.0,32.354018515697504,0.0
6290,6290,6290.0,6.0,1.0,0.0,0.0,2.0,1.0,603.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6290.0,1.0,1.0,3.0,1.0,1.0,3.0,1282641.0,34.22184509550145,0.0
6291,6291,6291.0,6.0,1.0,0.0,0.0,7.0,1.0,552.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6291.0,1.0,0.0,3.0,2.0,1.0,8.0,1942402.0,25.338694795756187,0.0
6292,6292,6292.0,6.0,1.0,0.0,0.0,4.0,1.0,526.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6292.0,1.0,1.0,3.0,3.0,2.0,8.0,7404908.0,45.04706565743604,0.0
6293,6293,6293.0,2.0,1.0,0.0,0.0,3.0,1.0,518.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6293.0,1.0,0.0,3.0,2.0,1.0,7.0,165729.0,0.0,0.0
6294,6294,6294.0,5.0,0.0,1.0,0.0,9.0,1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6294.0,1.0,0.0,3.0,2.0,3.0,8.0,89402281.0,47.15041430471219,0.0
6295,6295,6295.0,6.0,1.0,0.0,0.0,9.0,1.0,6728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6295.0,1.0,0.0,3.0,2.0,2.0,9.0,24009267.0,35.52301636308933,30269606.0
6296,6296,6296.0,6.0,1.0,0.0,0.0,6.0,1.0,4777.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6296.0,1.0,0.0,3.0,2.0,2.0,8.0,12122302.0,33.96658174703403,0.0
6297,6297,6297.0,6.0,0.0,1.0,0.0,7.0,1.0,3495.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6297.0,1.0,0.0,3.0,2.0,5.0,10.0,610525962.0,29.8863737232316,0.0
6298,6298,6298.0,3.0,1.0,0.0,0.0,4.0,1.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6298.0,1.0,0.0,3.0,1.0,1.0,4.0,655649.0,38.036526863554506,0.0
6299,6299,6299.0,6.0,0.0,1.0,0.0,3.0,1.0,1787.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6299.0,1.0,0.0,3.0,2.0,3.0,9.0,33281583.0,32.97556180485587,0.0
6300,6300,6300.0,6.0,1.0,0.0,0.0,5.0,1.0,938.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,1.0,0.0,3.0,3.0,2.0,9.0,5893611.0,59.39236598928921,0.0
6301,6301,6301.0,3.0,1.0,0.0,0.0,1.0,1.0,782.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6301.0,1.0,1.0,3.0,1.0,1.0,3.0,3862535.0,39.82776565144787,0.0
6302,6302,6302.0,6.0,1.0,0.0,0.0,2.0,1.0,637.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6302.0,1.0,0.0,3.0,1.0,1.0,2.0,4651181.0,29.22185187249104,0.0
6303,6303,6303.0,6.0,1.0,0.0,0.0,2.0,1.0,627.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6303.0,1.0,0.0,3.0,1.0,1.0,2.0,121635.0,47.434643382807664,0.0
6304,6304,6304.0,5.0,1.0,0.0,0.0,4.0,1.0,553.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6304.0,1.0,0.0,3.0,2.0,1.0,8.0,2921607.0,30.822749344599504,0.0
6305,6305,6305.0,6.0,0.0,1.0,0.0,6.0,1.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.0,1.0,0.0,3.0,2.0,3.0,8.0,45180049.0,35.828212324008895,0.0
6306,6306,6306.0,2.0,1.0,0.0,0.0,4.0,1.0,521.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6306.0,1.0,0.0,3.0,1.0,1.0,2.0,946677.0,21.70166197751953,0.0
6307,6307,6307.0,3.0,1.0,0.0,0.0,3.0,1.0,443.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6307.0,1.0,0.0,3.0,1.0,1.0,2.0,121013.0,49.775800000000004,0.0
6308,6308,6308.0,3.0,0.0,1.0,0.0,3.0,1.0,4174.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6308.0,1.0,0.0,3.0,1.0,1.0,2.0,84100.0,_,0.0
6309,6309,6309.0,6.0,0.0,1.0,0.0,9.0,1.0,9229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6309.0,1.0,1.0,3.0,2.0,1.0,8.0,802930.0,70.3411895887257,0.0
6310,6310,6310.0,6.0,0.0,1.0,0.0,2.0,1.0,1237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6310.0,1.0,0.0,3.0,2.0,2.0,8.0,23937372.0,23.51357030116566,0.0
6311,6311,6311.0,6.0,0.0,1.0,0.0,8.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6311.0,1.0,0.0,3.0,2.0,2.0,9.0,19606378.0,37.01870380617039,0.0
6312,6312,6312.0,6.0,0.0,1.0,0.0,2.0,1.0,936.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6312.0,1.0,0.0,3.0,3.0,2.0,7.0,15688832.0,47.2903874278648,0.0
6313,6313,6313.0,4.0,0.0,1.0,0.0,2.0,1.0,920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6313.0,1.0,0.0,3.0,1.0,1.0,2.0,2284416.0,52.25932852250418,0.0
6314,6314,6314.0,6.0,1.0,0.0,0.0,7.0,1.0,686.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6314.0,1.0,1.0,3.0,2.0,3.0,9.0,48973054.0,40.07735924039275,0.0
