,account_number,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,Label
3931,0.447989598,1.0,0,1,0.25,0.0,0.064653175,0,0,1,0,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,0.333333333,0.75,0.8,0.245850637,0.102465869,0.0,0
3932,0.448089618,0.6,0,1,0.125,0.0,0.063880735,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.1,0.004879995,0.197375569,0.0,3
3933,0.448189638,1.0,1,0,1.0,0.0,0.041093774,0,0,0,0,0,0,0,0,1,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.7,0.041321123,0.090684502,0.0,1
3934,0.448289658,0.6,0,1,0.5,0.0,0.036922602,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.000206457,0.118404386,0.0,2
3935,0.448389678,1.0,1,0,0.75,0.0,0.031824502,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.012243465,0.12056739,0.0,0
3936,0.448489698,1.0,1,0,0.0,0.0,0.017302642,1,0,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.007777683,0.09804086,0.0,3
3937,0.448589718,0.0,0,1,0.5,0.0,0.151011896,0,0,0,0,0,0,1,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000239937,0.182679379,0.0,1
3938,0.448689738,1.0,1,0,0.875,0.0,0.06357176,0,0,0,0,0,1,0,0,0,0,0.666666667,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.75,0.7,0.150315843,0.106058329,0.0,2
3939,0.448789758,1.0,1,0,0.625,0.0,0.05631083,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.012943145,0.136569806,0.0,0
3940,0.448889778,1.0,1,0,0.625,0.0,0.045110459,0,0,0,0,0,1,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000833756,0.158457249,0.0,3
3941,0.448989798,0.4,1,0,0.0,0.0,0.039085432,1,0,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.6,0.000140661,0.130780792,0.0,1
3942,0.449089818,0.8,0,1,0.0,0.0,0.038544724,1,0,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.1,0.020646391,0.096745258,0.0,2
3943,0.449189838,1.0,0,1,0.625,0.0,0.030047891,0,0,0,0,0,0,1,0,0,0,0.166666667,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.018353151,0.127572063,0.0,0
3944,0.449289858,0.2,1,0,0.5,0.0,0.010041712,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.333333333,0.0,0.7,4.29e-06,0.0464124,0.0,3
3945,0.449389878,1.0,1,0,0.5,0.0,0.400664298,0,0,0,0,0,0,0,1,0,0,0.333333333,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.006294951,0.171412597,0.0,1
3946,0.449589918,0.6,0,1,0.125,0.0,0.061872393,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.6,0.006624895,0.09683206,0.0,2
3947,0.449689938,1.0,0,1,0.25,0.0,0.055692878,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.333333333,0.25,1.0,0.006695149,0.186472894,0.0,0
3948,0.449789958,1.0,0,1,0.75,0.0,0.053916268,0,0,0,0,1,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.75,0.7,0.123480409,0.086777187,0.0,3
3949,0.449889978,1.0,1,0,0.375,0.0,0.044338019,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.7,0.014545232,0.237659908,0.0,1
3950,0.449989998,0.6,1,0,1.0,0.0,0.032442453,0,0,0,0,0,0,0,0,1,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.00101019,0.09804086,0.0,2
3951,0.450090018,1.0,0,1,0.75,0.0,0.01158659,0,0,0,0,0,0,1,0,0,0,0.5,0.0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.75,0.8,0.165277679,0.244574675,0.0,0
3952,0.450190038,1.0,1,0,0.75,0.0,0.4222926,0,0,0,0,0,1,0,0,0,0,0.166666667,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.008842364,0.085223824,0.0,3
3953,0.450290058,1.0,0,1,0.5,0.0,0.507338174,0,0,0,0,1,0,0,0,0,0,0.5,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.5,0.9,0.056870393,0.279328383,0.0,1
3954,0.450390078,0.0,1,0,0.125,0.0,0.094701066,0,1,0,0,0,0,0,0,0,0,0.5,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.5,0.2,0.035229474,0.133713883,0.0,2
3955,0.450490098,0.6,0,1,0.0,0.0,0.056233586,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.8,0.000470923,0.09562221,0.0,0
3956,0.450590118,1.0,1,0,0.375,0.0,0.040089603,0,0,0,1,0,0,0,0,0,0,0.5,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.041711311,0.135402387,0.0,3
3957,0.450690138,0.6,1,0,0.25,0.0,0.031747258,0,0,0,1,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.1,0.010582535,0.202232173,0.0,1
3958,0.450790158,1.0,0,1,0.125,0.0,0.027035378,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.333333333,0.25,0.9,0.007606102,0.164172427,0.0,2
3959,0.450990198,1.0,0,1,0.875,0.0,0.353699985,0,0,0,0,1,0,0,0,0,0,0.166666667,1.0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.9,0.013975322,0.236011167,0.041516662,0
3960,0.451090218,1.0,0,1,0.375,0.0,0.131623668,0,0,1,0,0,0,0,0,0,0,0.666666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.8,0.00626844,0.13641407,0.0,3
3961,0.451190238,0.4,1,0,0.5,0.0,0.062026881,0,0,0,0,0,0,0,1,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.007196107,0.086132111,0.0,1
3962,0.451290258,1.0,0,1,0.875,0.0,0.057237757,0,0,0,0,0,0,1,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.005793712,0.142584629,0.0,2
3963,0.451390278,0.0,1,0,0.0,0.0,0.032519697,1,0,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.6,0.002044474,0.12719539,0.0,0
3964,0.451490298,0.4,0,1,0.75,0.0,0.020855863,0,0,0,0,0,0,1,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.3,0.000296787,0.466243771,0.0,3
3965,0.451690338,0.6,0,1,0.25,0.0,0.019697204,0,0,1,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.25,0.1,0.007812061,0.12862785,0.0,1
3966,0.451790358,1.0,1,0,0.75,0.0,0.46840723,0,0,0,0,0,1,0,0,0,0,0.5,1.0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.5,0.7,0.061908884,0.08700808,0.0,2
3967,0.451890378,1.0,1,0,0.5,0.0,0.034296308,0,0,0,0,0,0,0,1,0,0,0.666666667,0.4,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.75,0.8,0.174673365,0.123561645,0.0,0
3968,0.451990398,1.0,0,1,1.0,0.0,0.170013904,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.02000241,0.110648126,0.0,3
3969,0.452090418,1.0,0,1,0.625,0.0,0.10713734,0,0,0,0,0,0,1,0,0,0,0.5,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.028405548,0.149313152,0.0,1
3970,0.452190438,1.0,0,1,0.0,0.0,0.063957979,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.0,0.7,0.001078792,0.138174337,0.0,2
3971,0.452290458,1.0,0,1,0.375,0.0,0.05592461,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.002218429,0.15835916,0.0,0
3972,0.452390478,1.0,0,1,0.0,0.0,0.049976827,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.3,0.01042649,0.111430014,0.0,3
3973,0.452590518,1.0,1,0,0.875,0.0,0.830758535,0,0,0,0,1,0,0,0,0,0,0.333333333,1.0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.016604829,0.158706739,0.0,1
3974,0.452690538,1.0,0,1,0.875,0.0,0.585740769,0,0,0,0,0,0,1,0,0,0,0.5,0.4,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,1.0,0.030470935,0.155026138,0.0,2
3975,0.452790558,1.0,0,1,0.5,0.0,0.127761471,0,0,0,0,1,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.012384264,0.228608585,0.0,0
3976,0.452890578,1.0,1,0,1.0,0.0,0.086126989,0,0,0,0,0,0,0,0,1,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.666666667,0.5,0.9,0.08451952,0.133202365,0.0,3
3977,0.452990598,0.8,1,0,0.125,0.0,0.052757609,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.005526149,0.131519746,0.0,1
3978,0.453090618,0.2,1,0,0.125,0.0,0.040939286,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.001699516,0.056638577,0.0,2
3979,0.453190638,1.0,1,0,0.375,0.0,0.040862042,0,0,0,1,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.002545135,0.122639415,0.0,0
3980,0.453290658,1.0,0,1,0.375,0.0,0.033678356,0,0,1,0,0,0,0,0,0,0,0.5,0.2,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.5,0.1,0.054112293,0.133991698,0.0,3
3981,0.453390678,0.8,0,1,0.25,0.0,0.306812915,0,0,1,0,0,0,0,0,0,0,0.333333333,0.6,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.2,0.02435468,0.092255509,0.0,1
3982,0.453490698,1.0,1,0,0.25,0.0,0.143750966,0,0,0,1,0,0,0,0,0,0,0.666666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.333333333,0.5,0.8,0.055780594,0.133933602,0.0,2
3983,0.453590718,1.0,1,0,0.5,0.0,0.064035223,0,0,0,0,0,0,0,1,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.25,0.7,0.017272373,0.423091923,0.0,0
3984,0.453690738,1.0,0,1,1.0,0.0,0.053684536,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.6,0.020369458,0.148008348,0.0,3
3985,0.453790758,1.0,0,1,0.625,0.0,0.048740924,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.666666667,0.0,0.9,0.004748104,0.231721822,0.0,1
3986,0.453890778,1.0,1,0,0.125,0.0,0.04317936,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.0,0.7,0.00174097,0.125449771,0.0,2
3987,0.453990798,1.0,0,1,0.25,0.0,0.04178897,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.0,0.8,0.001232434,0.162347786,0.0,0
3988,0.454090818,0.4,1,0,0.0,0.0,0.037849529,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000430701,0.130849731,0.0,3
3989,0.454190838,1.0,1,0,0.875,0.0,0.80101962,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.002235492,0.272212529,0.0,1
3990,0.454290858,1.0,0,1,0.625,0.0,0.130310521,0,0,0,0,1,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.026136614,0.298566164,0.0,2
3991,0.454390878,1.0,0,1,0.125,0.0,0.054534219,0,1,0,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.5,0.8,0.061833553,0.229299181,0.0,0
3992,0.454490898,1.0,0,1,0.25,0.0,0.048586436,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,1.0,0.011941636,0.17271103,0.0,3
3993,0.454590918,1.0,1,0,1.0,0.0,0.039857871,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.5,0.0220256,0.104861671,0.0,1
3994,0.454690938,1.0,1,0,0.75,0.0,0.038621968,0,0,0,0,0,1,0,0,0,0,0.5,0.2,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,1.05e-05,0.253373445,0.0,2
3995,0.454790958,0.2,0,1,0.375,0.0,0.037154333,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.3,0.002403144,0.263969836,0.0,0
3996,0.454890978,1.0,0,1,0.5,0.0,0.024872548,0,0,0,0,0,0,1,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.3,0.000596743,0.225927438,0.0,3
3997,0.454990998,0.2,1,0,0.25,0.0,0.205468871,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000148767,0.155528437,0.0,1
3998,0.455091018,0.4,1,0,0.0,0.0,0.193650548,1,0,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.000708675,0.138305006,0.0,2
3999,0.455191038,0.4,0,1,1.0,0.0,0.132087131,0,0,0,0,0,0,0,0,1,0,0.333333333,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.1,0.014467862,0.21672261,0.0,0
4000,0.455291058,0.8,0,1,0.875,0.0,0.049745095,0,0,0,0,0,0,1,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,1.38e-05,0.14698519,0.0,3
4001,0.455391078,1.0,0,1,0.0,0.0,0.045187703,0,1,0,0,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.333333333,0.5,0.7,0.034714616,0.107810416,0.0,1
4002,0.455691138,1.0,0,1,0.5,0.0,0.271435192,0,0,0,0,1,0,0,0,0,0,0.333333333,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.8,0.021983187,0.204965713,0.0,2
4003,0.455891178,0.8,1,0,0.625,0.0,0.73567125,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.5,0.022258681,0.12779335,0.0,0
4004,0.455991198,0.0,1,0,0.75,0.0,0.335779391,0,0,0,0,0,1,0,0,0,0,0.166666667,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.1,0.010314672,0.424077902,0.0,3
4005,0.456091218,1.0,0,1,0.75,0.0,0.325660436,0,0,0,0,1,0,0,0,0,0,0.333333333,1.0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.25,0.8,0.015406758,0.170480711,0.0,1
4006,0.456191238,1.0,0,1,0.625,0.0,0.086590453,0,0,0,0,1,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.000947291,0.18002563,0.0,2
4007,0.456291258,1.0,0,1,0.0,0.0,0.040321335,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.9,0.014683749,0.301286205,0.014278667,0
4008,0.456491298,0.8,0,1,0.0,0.0,0.036536382,0,1,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.6,0.000677811,0.13763307,0.0,3
4009,0.456591318,0.8,0,1,0.75,0.0,0.115865905,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.25,0.1,0.007549539,0.132860435,0.0,1
4010,0.456691338,1.0,1,0,0.25,0.0,0.07809362,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.021489881,0.119093387,0.0,2
4011,0.456791358,0.8,0,1,0.125,0.0,0.069983006,0,1,0,0,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.75,0.5,0.11211621,0.076264994,0.0,0
4012,0.456891378,1.0,1,0,0.25,0.0,0.065116638,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.333333333,0.25,0.7,0.017611409,0.08673298,0.0,3
4013,0.456991398,0.8,1,0,0.125,0.0,0.037926773,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.5,0.002121336,0.084865931,0.0,1
4014,0.457191438,1.0,1,0,0.25,0.0,0.021010351,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.666666667,0.0,0.9,0.003436657,0.187480556,0.0,2
4015,0.457291458,0.4,1,0,0.75,0.0,0.019310984,0,0,0,0,0,1,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.333333333,0.0,0.7,9.92e-05,0.088558859,0.0,0
4016,0.457491498,1.0,1,0,0.25,0.0,0.186157887,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.7,0.013585055,0.147547287,0.0,3
4017,0.457591518,1.0,0,1,0.875,0.0,0.061408929,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.005105526,0.087757583,0.0,1
4018,0.457691538,1.0,0,1,0.375,0.0,0.058705392,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,7.37e-05,0.172784427,0.0,2
4019,0.457891578,0.4,1,0,0.625,0.0,0.02904372,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.1,0.002482739,0.085701118,0.0,0
4020,0.457991598,1.0,1,0,0.25,0.0,0.02688089,0,0,0,1,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.333333333,0.0,0.7,0.00082879,0.071465858,0.0,3
4021,0.458091618,0.6,0,1,0.0,0.0,0.010505175,1,0,0,0,0,0,0,0,0,0,0.166666667,0.0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.0,0.7,0.000534055,0.090312032,0.0,1
4022,0.458191638,1.0,0,1,0.875,0.0,0.690020083,0,0,0,0,1,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.333333333,0.25,0.6,0.008792166,0.21468839,0.0,2
4023,0.458291658,0.4,1,0,0.5,0.0,0.403908543,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.1,0.001609905,0.144366913,0.0,0
